 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_37_largestArea.tif,0.925,5.061,2.110,0.558,43.212,0.453,3.784,0.264,0.852,250,93
2,6X_37_largestArea.tif,6.398,42.958,6.089,1.338,118.809,0.044,4.552,0.220,0.326,204,128
3,6X_37_largestArea.tif,0.367,2.645,1.011,0.462,159.032,0.660,2.187,0.457,0.839,85,142
4,6X_37_largestArea.tif,0.695,4.593,1.086,0.815,52.905,0.414,1.332,0.751,0.665,138,188
5,6X_37_largestArea.tif,0.197,2.245,0.848,0.296,108.491,0.492,2.863,0.349,0.770,92,196
6,6X_37_largestArea.tif,0.056,0.857,0.291,0.246,68.424,0.960,1.185,0.844,0.873,120,219
7,6X_37_largestArea.tif,1.532,7.889,2.561,0.762,154.766,0.309,3.361,0.298,0.611,148,225
8,6X_37_largestArea.tif,0.056,0.857,0.344,0.208,104.619,0.960,1.656,0.604,0.899,205,229
9,6X_37_largestArea.tif,0.067,0.927,0.327,0.261,146.467,0.978,1.251,0.799,0.851,130,230
10,6X_37_largestArea.tif,0.563,3.772,1.451,0.494,86.710,0.497,2.938,0.340,0.752,223,241
11,6X_37_largestArea.tif,0.226,1.774,0.620,0.464,58.416,0.903,1.336,0.749,0.903,139,252
12,6X_37_largestArea.tif,1.234,7.976,2.283,0.688,142.872,0.244,3.318,0.301,0.643,210,268
13,6X_37_largestArea.tif,0.154,1.473,0.470,0.416,142.516,0.891,1.130,0.885,0.885,290,269
14,6X_37_largestArea.tif,0.134,1.388,0.473,0.361,107.023,0.874,1.310,0.763,0.881,308,277
15,6X_37_largestArea.tif,0.414,2.890,1.139,0.463,168.825,0.623,2.459,0.407,0.848,269,326
16,6X_37_largestArea.tif,0.045,0.772,0.255,0.226,44.111,0.954,1.131,0.884,0.847,331,337
17,6X_37_largestArea.tif,2.291,15.528,2.596,1.123,22.822,0.119,2.311,0.433,0.485,342,344
18,6X_37_largestArea.tif,0.512,4.560,1.953,0.334,123.179,0.309,5.849,0.171,0.696,207,352
19,6X_37_largestArea.tif,3.973,23.024,2.664,1.899,112.287,0.094,1.403,0.713,0.476,250,372
20,6X_37_largestArea.tif,0.119,1.427,0.602,0.253,8.400,0.737,2.382,0.420,0.930,381,383
21,6X_37_largestArea.tif,2.587,12.825,2.093,1.574,65.835,0.198,1.330,0.752,0.543,419,396
22,6X_37_largestArea.tif,1.028,6.747,2.229,0.587,116.488,0.284,3.797,0.263,0.578,289,399
23,6X_37_largestArea.tif,1.666,8.927,2.407,0.881,151.099,0.263,2.731,0.366,0.683,314,412
24,6X_37_largestArea.tif,0.223,1.848,0.703,0.403,59.230,0.818,1.743,0.574,0.901,438,488
25,6X_37_largestArea.tif,0.284,1.944,0.703,0.515,142.129,0.945,1.366,0.732,0.932,272,628
26,6X_37_largestArea.tif,1.198,5.855,2.361,0.646,19.226,0.439,3.656,0.274,0.799,331,630
27,6X_37_largestArea.tif,0.268,2.485,1.077,0.317,55.649,0.545,3.402,0.294,0.848,398,630
28,6X_37_largestArea.tif,0.356,2.660,0.994,0.457,94.120,0.633,2.176,0.460,0.862,351,634
29,6X_37_largestArea.tif,1.449,9.435,1.720,1.073,52.218,0.205,1.603,0.624,0.482,395,656
