 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_19_largestArea.tif,0.022,0.506,0.188,0.147,147.933,1.000,1.281,0.780,0.857,701,197
2,6X_19_largestArea.tif,1.075,8.921,2.907,0.471,4.202,0.170,6.176,0.162,0.509,657,217
3,6X_19_largestArea.tif,1.916,8.381,3.386,0.721,155.811,0.343,4.699,0.213,0.784,692,220
4,6X_19_largestArea.tif,0.114,1.243,0.442,0.328,34.662,0.928,1.348,0.742,0.900,575,243
5,6X_19_largestArea.tif,0.899,4.593,1.596,0.717,62.400,0.536,2.226,0.449,0.833,590,257
6,6X_19_largestArea.tif,0.060,0.892,0.317,0.240,46.639,0.943,1.323,0.756,0.857,645,260
7,6X_19_largestArea.tif,0.047,0.807,0.296,0.202,31.116,0.908,1.467,0.682,0.825,604,261
8,6X_19_largestArea.tif,0.130,1.533,0.569,0.291,67.645,0.697,1.954,0.512,0.828,262,265
9,6X_19_largestArea.tif,11.639,39.435,4.066,3.644,173.523,0.094,1.116,0.896,0.427,613,265
10,6X_19_largestArea.tif,0.758,4.995,2.143,0.450,144.598,0.382,4.756,0.210,0.719,724,266
11,6X_19_largestArea.tif,3.023,15.933,2.345,1.641,156.921,0.150,1.429,0.700,0.470,715,271
12,6X_19_largestArea.tif,6.770,27.174,4.752,1.814,122.243,0.115,2.619,0.382,0.465,278,274
13,6X_19_largestArea.tif,6.873,35.449,6.512,1.344,6.346,0.069,4.846,0.206,0.341,1068,292
14,6X_19_largestArea.tif,0.185,1.618,0.577,0.408,76.769,0.886,1.415,0.707,0.915,734,317
15,6X_19_largestArea.tif,3.564,17.584,3.454,1.314,55.710,0.145,2.629,0.380,0.467,224,322
16,6X_19_largestArea.tif,0.056,0.846,0.280,0.255,24.794,0.984,1.098,0.911,0.925,717,328
17,6X_19_largestArea.tif,5.232,24.193,4.641,1.435,166.585,0.112,3.234,0.309,0.476,742,333
18,6X_19_largestArea.tif,0.098,1.122,0.423,0.294,165.519,0.975,1.440,0.695,0.908,594,336
19,6X_19_largestArea.tif,0.324,2.379,0.927,0.445,153.498,0.719,2.086,0.479,0.880,255,341
20,6X_19_largestArea.tif,0.116,1.328,0.507,0.291,22.835,0.825,1.743,0.574,0.877,620,345
21,6X_19_largestArea.tif,6.721,30.560,4.284,1.998,35.016,0.090,2.144,0.466,0.400,709,360
22,6X_19_largestArea.tif,0.418,3.010,0.999,0.533,59.131,0.580,1.874,0.534,0.773,579,362
23,6X_19_largestArea.tif,0.376,2.309,0.820,0.584,38.535,0.887,1.405,0.712,0.941,500,379
24,6X_19_largestArea.tif,0.183,1.533,0.514,0.453,151.107,0.977,1.135,0.881,0.918,761,384
25,6X_19_largestArea.tif,0.977,5.825,1.946,0.639,32.205,0.362,3.043,0.329,0.638,793,384
26,6X_19_largestArea.tif,0.273,1.979,0.702,0.496,145.702,0.877,1.415,0.707,0.907,142,385
27,6X_19_largestArea.tif,0.291,2.004,0.711,0.522,152.646,0.912,1.362,0.734,0.920,591,387
28,6X_19_largestArea.tif,0.118,1.533,0.580,0.258,17.891,0.629,2.249,0.445,0.783,635,395
29,6X_19_largestArea.tif,0.085,1.062,0.364,0.298,39.949,0.947,1.223,0.818,0.887,718,395
30,6X_19_largestArea.tif,1.353,8.140,2.837,0.607,153.828,0.257,4.671,0.214,0.574,848,395
31,6X_19_largestArea.tif,0.170,1.498,0.503,0.431,76.348,0.953,1.167,0.857,0.922,381,397
32,6X_19_largestArea.tif,0.617,4.153,1.747,0.450,148.558,0.449,3.885,0.257,0.751,612,400
33,6X_19_largestArea.tif,1.695,10.772,3.174,0.680,177.331,0.184,4.668,0.214,0.650,429,403
34,6X_19_largestArea.tif,0.367,2.655,1.145,0.408,53.441,0.655,2.805,0.357,0.896,509,403
35,6X_19_largestArea.tif,0.172,1.909,0.813,0.269,20.318,0.593,3.018,0.331,0.872,254,407
36,6X_19_largestArea.tif,0.982,6.222,1.426,0.877,126.151,0.319,1.625,0.615,0.685,591,408
37,6X_19_largestArea.tif,6.613,27.676,6.065,1.388,153.653,0.108,4.369,0.229,0.407,744,409
38,6X_19_largestArea.tif,0.076,0.977,0.337,0.287,177.529,1.000,1.174,0.852,0.884,483,421
39,6X_19_largestArea.tif,0.384,2.946,1.051,0.465,176.822,0.555,2.262,0.442,0.795,522,422
40,6X_19_largestArea.tif,0.384,3.066,1.084,0.451,53.508,0.513,2.406,0.416,0.697,555,423
41,6X_19_largestArea.tif,0.291,2.489,1.012,0.366,156.928,0.591,2.761,0.362,0.836,773,426
42,6X_19_largestArea.tif,0.224,1.898,0.749,0.381,97.838,0.782,1.967,0.509,0.892,952,430
43,6X_19_largestArea.tif,2.558,12.287,2.901,1.123,114.287,0.213,2.584,0.387,0.511,879,443
44,6X_19_largestArea.tif,0.118,1.268,0.496,0.302,174.348,0.920,1.642,0.609,0.909,672,463
45,6X_19_largestArea.tif,0.161,1.533,0.565,0.363,124.779,0.861,1.557,0.642,0.886,692,466
46,6X_19_largestArea.tif,0.413,3.191,1.356,0.387,110.751,0.509,3.499,0.286,0.854,795,496
47,6X_19_largestArea.tif,0.224,1.788,0.607,0.470,100.215,0.882,1.290,0.775,0.899,727,497
48,6X_19_largestArea.tif,9.435,38.644,4.140,2.902,33.424,0.079,1.427,0.701,0.336,759,520
49,6X_19_largestArea.tif,0.883,6.674,2.626,0.428,131.716,0.249,6.135,0.163,0.579,724,530
