 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_11_largestArea.tif,0.130,1.689,0.729,0.228,53.864,0.574,3.203,0.312,0.778,467,61
2,6X_11_largestArea.tif,1.172,10.103,1.667,0.895,57.040,0.144,1.862,0.537,0.567,452,84
3,6X_11_largestArea.tif,1.252,7.640,2.494,0.639,138.552,0.270,3.902,0.256,0.571,406,128
4,6X_11_largestArea.tif,0.204,1.678,0.579,0.450,91.391,0.912,1.288,0.776,0.900,356,139
5,6X_11_largestArea.tif,0.387,2.454,0.941,0.524,98.861,0.808,1.798,0.556,0.926,381,143
6,6X_11_largestArea.tif,1.263,9.227,2.553,0.630,73.771,0.186,4.055,0.247,0.472,420,159
7,6X_11_largestArea.tif,0.505,3.736,1.521,0.422,83.874,0.454,3.602,0.278,0.755,342,162
8,6X_11_largestArea.tif,0.530,4.027,1.467,0.460,101.799,0.411,3.187,0.314,0.732,373,167
9,6X_11_largestArea.tif,0.148,1.388,0.486,0.389,35.527,0.968,1.251,0.799,0.906,224,181
10,6X_11_largestArea.tif,0.141,1.473,0.539,0.333,132.022,0.817,1.619,0.618,0.872,314,186
11,6X_11_largestArea.tif,0.494,3.686,1.511,0.416,69.731,0.457,3.631,0.275,0.748,399,188
12,6X_11_largestArea.tif,2.701,15.771,3.128,1.100,108.735,0.136,2.845,0.352,0.360,442,192
13,6X_11_largestArea.tif,0.128,1.268,0.441,0.371,150.708,1.000,1.188,0.841,0.916,366,205
14,6X_11_largestArea.tif,0.715,4.338,1.792,0.508,112.809,0.477,3.530,0.283,0.820,342,206
15,6X_11_largestArea.tif,0.154,1.463,0.529,0.370,82.957,0.903,1.428,0.700,0.909,377,216
16,6X_11_largestArea.tif,0.282,2.309,0.987,0.364,166.766,0.665,2.710,0.369,0.881,213,217
17,6X_11_largestArea.tif,0.172,1.533,0.567,0.386,128.177,0.919,1.471,0.680,0.909,459,224
18,6X_11_largestArea.tif,0.787,4.558,1.901,0.527,14.082,0.476,3.608,0.277,0.803,317,225
19,6X_11_largestArea.tif,0.521,3.952,1.507,0.440,111.748,0.419,3.422,0.292,0.665,390,228
20,6X_11_largestArea.tif,0.161,1.473,0.532,0.385,142.573,0.933,1.381,0.724,0.908,318,239
21,6X_11_largestArea.tif,0.333,2.234,0.874,0.485,27.817,0.838,1.804,0.554,0.920,219,241
22,6X_11_largestArea.tif,0.110,1.243,0.432,0.325,96.411,0.898,1.330,0.752,0.878,383,244
23,6X_11_largestArea.tif,0.128,1.292,0.427,0.383,91.861,0.966,1.115,0.897,0.910,415,244
24,6X_11_largestArea.tif,0.309,2.475,1.049,0.375,27.518,0.635,2.795,0.358,0.879,196,245
25,6X_11_largestArea.tif,2.911,17.547,2.491,1.488,30.632,0.119,1.674,0.597,0.527,209,263
26,6X_11_largestArea.tif,0.024,0.531,0.185,0.162,13.776,1.000,1.148,0.871,0.897,169,264
27,6X_11_largestArea.tif,0.534,3.888,1.465,0.464,172.677,0.444,3.159,0.317,0.731,388,269
28,6X_11_largestArea.tif,0.382,2.724,1.209,0.402,174.247,0.646,3.007,0.333,0.919,357,288
29,6X_11_largestArea.tif,2.220,13.113,2.139,1.322,163.123,0.162,1.618,0.618,0.499,425,293
30,6X_11_largestArea.tif,1.165,7.572,2.386,0.622,91.576,0.255,3.837,0.261,0.558,358,305
31,6X_11_largestArea.tif,0.394,2.355,0.850,0.591,72.930,0.894,1.439,0.695,0.926,114,316
32,6X_11_largestArea.tif,0.036,0.676,0.243,0.190,34.481,0.994,1.281,0.781,0.889,160,318
33,6X_11_largestArea.tif,0.235,1.823,0.688,0.436,6.002,0.889,1.578,0.634,0.925,389,318
34,6X_11_largestArea.tif,0.181,1.714,0.708,0.325,59.073,0.774,2.174,0.460,0.893,415,340
35,6X_11_largestArea.tif,0.165,1.593,0.639,0.328,152.753,0.815,1.946,0.514,0.892,381,350
36,6X_11_largestArea.tif,0.161,1.523,0.586,0.350,92.996,0.873,1.676,0.597,0.913,75,358
37,6X_11_largestArea.tif,0.271,1.979,0.728,0.474,25.684,0.871,1.536,0.651,0.909,176,358
38,6X_11_largestArea.tif,0.657,4.724,1.116,0.749,155.371,0.370,1.489,0.672,0.666,374,359
39,6X_11_largestArea.tif,1.697,12.617,1.922,1.124,135.761,0.134,1.709,0.585,0.378,95,360
40,6X_11_largestArea.tif,0.087,1.062,0.352,0.314,45.002,0.967,1.119,0.894,0.889,104,366
41,6X_11_largestArea.tif,0.789,5.956,1.591,0.631,20.263,0.279,2.521,0.397,0.592,130,368
42,6X_11_largestArea.tif,0.306,3.668,0.968,0.402,145.645,0.286,2.408,0.415,0.525,64,371
43,6X_11_largestArea.tif,0.329,2.444,0.967,0.433,16.098,0.693,2.232,0.448,0.905,184,374
44,6X_11_largestArea.tif,0.700,4.168,1.473,0.605,34.702,0.507,2.435,0.411,0.790,344,383
45,6X_11_largestArea.tif,0.599,4.102,1.691,0.451,165.918,0.447,3.750,0.267,0.842,136,393
46,6X_11_largestArea.tif,0.143,1.388,0.456,0.399,110.033,0.933,1.145,0.874,0.888,194,402
47,6X_11_largestArea.tif,1.663,10.409,4.389,0.482,4.875,0.193,9.100,0.110,0.620,393,404
48,6X_11_largestArea.tif,0.219,2.043,0.850,0.328,109.745,0.659,2.595,0.385,0.893,108,418
49,6X_11_largestArea.tif,0.653,4.261,1.949,0.427,10.743,0.452,4.566,0.219,0.856,254,435
