 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_27_largestArea.tif,0.063,0.907,0.359,0.224,9.483,0.968,1.600,0.625,0.946,46,66
2,6X_27_largestArea.tif,0.141,1.689,0.560,0.321,154.901,0.622,1.744,0.573,0.765,75,67
3,6X_27_largestArea.tif,0.362,2.599,0.970,0.475,155.188,0.673,2.043,0.489,0.833,50,78
4,6X_27_largestArea.tif,0.972,5.915,1.860,0.665,15.907,0.349,2.797,0.357,0.691,98,83
5,6X_27_largestArea.tif,0.157,1.664,0.668,0.300,143.556,0.715,2.229,0.449,0.857,73,86
6,6X_27_largestArea.tif,1.160,7.367,3.329,0.444,168.554,0.269,7.505,0.133,0.692,148,87
7,6X_27_largestArea.tif,22.143,62.479,8.667,3.253,151.990,0.071,2.665,0.375,0.591,127,100
8,6X_27_largestArea.tif,0.058,0.892,0.320,0.230,121.662,0.914,1.393,0.718,0.853,151,130
9,6X_27_largestArea.tif,0.121,1.348,0.540,0.286,140.571,0.838,1.890,0.529,0.865,353,130
10,6X_27_largestArea.tif,0.834,6.952,2.121,0.501,149.609,0.217,4.235,0.236,0.556,339,145
11,6X_27_largestArea.tif,0.089,1.097,0.354,0.318,110.967,0.925,1.113,0.898,0.852,323,147
12,6X_27_largestArea.tif,2.889,16.147,3.654,1.007,8.531,0.139,3.630,0.276,0.434,388,154
13,6X_27_largestArea.tif,50.829,171.950,10.315,6.274,107.457,0.022,1.644,0.608,0.319,485,185
14,6X_27_largestArea.tif,0.655,4.529,1.477,0.565,163.911,0.401,2.615,0.382,0.646,337,196
15,6X_27_largestArea.tif,0.100,1.182,0.399,0.318,165.775,0.894,1.256,0.796,0.859,633,226
16,6X_27_largestArea.tif,0.595,3.962,1.764,0.430,155.467,0.476,4.107,0.243,0.847,528,227
17,6X_27_largestArea.tif,0.445,3.120,1.312,0.432,168.378,0.574,3.039,0.329,0.860,594,241
18,6X_27_largestArea.tif,0.194,1.689,0.641,0.385,123.026,0.853,1.666,0.600,0.892,574,244
19,6X_27_largestArea.tif,0.125,1.307,0.446,0.356,40.057,0.918,1.253,0.798,0.945,675,246
20,6X_27_largestArea.tif,0.349,3.211,1.380,0.322,141.370,0.426,4.284,0.233,0.712,771,262
21,6X_27_largestArea.tif,0.338,2.114,0.697,0.618,58.599,0.951,1.128,0.887,0.935,732,266
22,6X_27_largestArea.tif,0.440,2.865,1.063,0.527,93.780,0.673,2.017,0.496,0.847,343,278
23,6X_27_largestArea.tif,0.498,2.691,0.872,0.726,10.629,0.864,1.200,0.833,0.921,720,284
24,6X_27_largestArea.tif,0.132,1.954,0.658,0.256,6.235,0.435,2.572,0.389,0.692,1008,287
25,6X_27_largestArea.tif,0.054,0.846,0.317,0.218,95.467,0.952,1.456,0.687,0.923,699,288
26,6X_27_largestArea.tif,0.601,4.102,1.881,0.407,14.490,0.449,4.627,0.216,0.804,848,288
27,6X_27_largestArea.tif,2.419,15.599,2.391,1.288,6.606,0.125,1.856,0.539,0.548,1085,291
28,6X_27_largestArea.tif,0.087,1.243,0.512,0.216,28.758,0.707,2.369,0.422,0.807,662,301
29,6X_27_largestArea.tif,0.148,1.402,0.450,0.420,29.854,0.948,1.071,0.933,0.932,937,301
30,6X_27_largestArea.tif,0.185,1.628,0.559,0.420,109.206,0.875,1.330,0.752,0.876,984,302
31,6X_27_largestArea.tif,0.505,3.527,1.467,0.438,25.049,0.510,3.350,0.298,0.782,1018,302
