 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_31_largestArea.tif,0.109,1.328,0.460,0.300,47.361,0.774,1.532,0.653,0.876,552,73
2,6X_31_largestArea.tif,0.460,4.108,1.035,0.565,155.352,0.342,1.832,0.546,0.633,560,77
3,6X_31_largestArea.tif,5.886,30.117,5.853,1.280,22.857,0.082,4.572,0.219,0.375,498,83
4,6X_31_largestArea.tif,0.735,5.431,1.599,0.585,102.754,0.313,2.734,0.366,0.603,595,86
5,6X_31_largestArea.tif,0.038,0.701,0.234,0.207,90.000,0.971,1.130,0.885,0.913,571,93
6,6X_31_largestArea.tif,1.505,10.744,2.496,0.768,111.594,0.164,3.252,0.308,0.429,573,101
7,6X_31_largestArea.tif,1.408,7.296,3.018,0.594,45.562,0.332,5.081,0.197,0.765,392,114
8,6X_31_largestArea.tif,0.112,1.218,0.431,0.331,144.145,0.951,1.300,0.769,0.879,564,115
9,6X_31_largestArea.tif,0.355,2.815,0.810,0.558,77.087,0.562,1.452,0.689,0.773,622,125
10,6X_31_largestArea.tif,0.318,3.170,1.493,0.271,103.218,0.398,5.501,0.182,0.798,572,139
11,6X_31_largestArea.tif,0.248,2.369,0.898,0.351,87.334,0.555,2.558,0.391,0.806,330,155
12,6X_31_largestArea.tif,0.165,1.498,0.491,0.427,147.551,0.922,1.150,0.869,0.905,312,167
13,6X_31_largestArea.tif,0.282,2.334,0.967,0.372,84.286,0.651,2.601,0.384,0.894,297,172
14,6X_31_largestArea.tif,0.300,2.234,0.890,0.430,152.356,0.756,2.072,0.483,0.883,342,175
15,6X_31_largestArea.tif,0.930,7.228,2.015,0.588,77.005,0.224,3.428,0.292,0.623,386,178
16,6X_31_largestArea.tif,0.948,7.089,1.566,0.771,58.539,0.237,2.030,0.493,0.657,326,179
17,6X_31_largestArea.tif,0.507,3.021,1.093,0.590,42.760,0.698,1.853,0.540,0.859,363,193
18,6X_31_largestArea.tif,0.668,6.076,1.567,0.542,81.087,0.227,2.889,0.346,0.435,297,203
19,6X_31_largestArea.tif,7.892,54.946,4.066,2.472,17.508,0.033,1.645,0.608,0.318,210,212
20,6X_31_largestArea.tif,0.362,2.259,0.825,0.559,92.137,0.891,1.477,0.677,0.932,398,213
21,6X_31_largestArea.tif,0.074,0.987,0.341,0.277,51.370,0.956,1.229,0.813,0.845,341,215
22,6X_31_largestArea.tif,0.239,2.124,0.830,0.366,61.620,0.665,2.267,0.441,0.841,356,219
23,6X_31_largestArea.tif,0.232,2.220,0.810,0.364,115.635,0.591,2.225,0.450,0.788,218,225
24,6X_31_largestArea.tif,0.199,1.703,0.571,0.444,154.560,0.862,1.286,0.778,0.902,314,226
25,6X_31_largestArea.tif,0.640,4.108,1.661,0.491,162.160,0.477,3.382,0.296,0.767,239,232
26,6X_31_largestArea.tif,0.273,2.029,0.769,0.453,27.385,0.834,1.698,0.589,0.910,202,242
27,6X_31_largestArea.tif,0.072,1.037,0.411,0.224,26.518,0.845,1.834,0.545,0.851,357,245
28,6X_31_largestArea.tif,1.133,8.616,1.573,0.917,30.218,0.192,1.716,0.583,0.501,340,246
29,6X_31_largestArea.tif,0.105,1.197,0.387,0.345,90.000,0.920,1.121,0.892,0.906,302,247
30,6X_31_largestArea.tif,0.487,3.788,1.180,0.525,75.659,0.426,2.245,0.445,0.668,228,248
31,6X_31_largestArea.tif,0.141,1.633,0.689,0.261,7.881,0.665,2.644,0.378,0.862,272,254
32,6X_31_largestArea.tif,0.948,6.757,1.342,0.899,136.318,0.261,1.492,0.670,0.631,386,261
33,6X_31_largestArea.tif,0.449,4.288,1.092,0.523,177.549,0.307,2.087,0.479,0.593,289,263
34,6X_31_largestArea.tif,0.143,1.543,0.632,0.288,53.740,0.754,2.194,0.456,0.873,266,267
35,6X_31_largestArea.tif,0.678,4.568,1.695,0.510,25.088,0.409,3.327,0.301,0.683,287,275
36,6X_31_largestArea.tif,0.051,0.807,0.270,0.239,107.393,0.978,1.127,0.888,0.848,380,276
37,6X_31_largestArea.tif,0.174,1.498,0.491,0.451,130.251,0.973,1.089,0.918,0.919,73,283
38,6X_31_largestArea.tif,1.628,9.827,1.579,1.313,127.167,0.212,1.203,0.831,0.611,308,288
39,6X_31_largestArea.tif,0.856,4.769,1.955,0.557,124.725,0.473,3.508,0.285,0.757,330,292
40,6X_31_largestArea.tif,0.217,1.799,0.711,0.389,35.469,0.843,1.827,0.547,0.906,69,295
41,6X_31_largestArea.tif,0.362,2.965,1.230,0.375,11.033,0.517,3.282,0.305,0.891,248,304
42,6X_31_largestArea.tif,0.118,1.303,0.469,0.319,40.547,0.871,1.472,0.680,0.878,265,309
43,6X_31_largestArea.tif,0.262,1.909,0.688,0.486,161.174,0.905,1.416,0.706,0.924,276,312
44,6X_31_largestArea.tif,0.217,1.678,0.541,0.511,78.396,0.969,1.058,0.945,0.923,453,312
45,6X_31_largestArea.tif,0.147,1.823,0.701,0.266,124.321,0.554,2.632,0.380,0.730,71,314
46,6X_31_largestArea.tif,1.075,8.375,1.586,0.863,137.861,0.193,1.838,0.544,0.598,59,320
47,6X_31_largestArea.tif,0.246,2.164,0.916,0.342,161.458,0.660,2.676,0.374,0.866,93,332
48,6X_31_largestArea.tif,0.507,3.597,1.509,0.428,35.508,0.492,3.529,0.283,0.770,224,346
49,6X_31_largestArea.tif,0.183,1.583,0.547,0.426,33.970,0.917,1.285,0.779,0.918,223,375
