 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_56_largestArea.tif,1.252,6.707,1.819,0.877,40.125,0.350,2.075,0.482,0.626,361,29
2,6X_56_largestArea.tif,0.109,1.207,0.404,0.342,93.813,0.936,1.181,0.847,0.889,318,54
3,6X_56_largestArea.tif,0.293,1.994,0.696,0.536,113.768,0.927,1.299,0.770,0.931,417,69
4,6X_56_largestArea.tif,0.657,3.371,1.184,0.706,86.921,0.726,1.677,0.596,0.922,405,81
5,6X_56_largestArea.tif,0.662,3.211,1.167,0.723,141.873,0.807,1.614,0.619,0.921,306,105
6,6X_56_largestArea.tif,1.171,6.472,1.759,0.847,121.506,0.351,2.076,0.482,0.654,368,107
7,6X_56_largestArea.tif,0.469,3.332,1.130,0.528,129.891,0.531,2.140,0.467,0.741,452,116
8,6X_56_largestArea.tif,0.031,0.591,0.222,0.176,74.828,1.000,1.263,0.792,0.919,402,117
9,6X_56_largestArea.tif,0.067,0.942,0.341,0.250,93.511,0.948,1.365,0.732,0.892,391,124
10,6X_56_largestArea.tif,0.284,2.129,0.839,0.431,171.541,0.788,1.945,0.514,0.915,429,125
11,6X_56_largestArea.tif,0.273,2.074,0.846,0.411,124.651,0.798,2.059,0.486,0.907,411,136
12,6X_56_largestArea.tif,1.254,5.605,2.187,0.730,114.578,0.501,2.997,0.334,0.764,347,138
13,6X_56_largestArea.tif,0.318,2.850,1.064,0.381,60.480,0.493,2.793,0.358,0.749,301,141
14,6X_56_largestArea.tif,0.849,5.035,1.759,0.614,79.264,0.421,2.863,0.349,0.668,432,145
15,6X_56_largestArea.tif,0.233,1.979,0.766,0.388,129.963,0.749,1.973,0.507,0.872,395,147
16,6X_56_largestArea.tif,0.159,1.523,0.587,0.345,172.986,0.863,1.701,0.588,0.912,410,161
17,6X_56_largestArea.tif,0.333,2.199,0.812,0.522,114.295,0.865,1.557,0.642,0.929,462,170
18,6X_56_largestArea.tif,0.058,0.857,0.288,0.256,18.574,0.991,1.122,0.892,0.889,282,173
19,6X_56_largestArea.tif,0.337,2.299,0.895,0.479,97.724,0.800,1.868,0.535,0.914,385,176
20,6X_56_largestArea.tif,0.221,1.703,0.598,0.470,55.870,0.956,1.274,0.785,0.928,409,183
21,6X_56_largestArea.tif,0.163,2.114,0.921,0.225,161.963,0.458,4.093,0.244,0.700,328,184
22,6X_56_largestArea.tif,0.583,4.357,2.023,0.367,166.078,0.386,5.517,0.181,0.867,480,186
23,6X_56_largestArea.tif,0.233,1.788,0.638,0.466,101.177,0.917,1.370,0.730,0.921,296,189
24,6X_56_largestArea.tif,0.085,1.037,0.366,0.296,142.269,0.993,1.240,0.807,0.887,355,194
25,6X_56_largestArea.tif,0.440,2.680,1.109,0.505,122.558,0.769,2.196,0.455,0.922,375,196
26,6X_56_largestArea.tif,0.744,4.599,1.996,0.474,47.117,0.442,4.209,0.238,0.724,261,197
27,6X_56_largestArea.tif,0.313,2.135,0.817,0.488,140.172,0.863,1.676,0.597,0.911,529,198
28,6X_56_largestArea.tif,0.420,3.070,1.037,0.515,174.225,0.560,2.012,0.497,0.806,449,203
29,6X_56_largestArea.tif,0.479,3.863,1.618,0.377,148.988,0.404,4.287,0.233,0.725,409,206
30,6X_56_largestArea.tif,1.001,5.139,1.976,0.645,7.229,0.476,3.064,0.326,0.771,490,207
31,6X_56_largestArea.tif,0.096,1.218,0.482,0.253,51.459,0.813,1.904,0.525,0.848,232,212
32,6X_56_largestArea.tif,0.481,2.635,0.968,0.633,116.809,0.871,1.529,0.654,0.937,323,218
33,6X_56_largestArea.tif,0.141,1.448,0.484,0.371,62.858,0.846,1.306,0.765,0.867,272,220
34,6X_56_largestArea.tif,0.288,2.054,0.772,0.475,159.146,0.857,1.626,0.615,0.919,363,224
35,6X_56_largestArea.tif,0.090,1.112,0.395,0.292,105.240,0.919,1.352,0.740,0.909,432,238
36,6X_56_largestArea.tif,0.957,5.896,1.697,0.718,139.776,0.346,2.362,0.423,0.570,384,239
37,6X_56_largestArea.tif,0.244,1.823,0.610,0.510,114.395,0.923,1.195,0.837,0.915,291,242
38,6X_56_largestArea.tif,0.156,1.473,0.516,0.384,24.353,0.901,1.345,0.743,0.891,201,246
39,6X_56_largestArea.tif,0.521,4.203,1.912,0.347,26.577,0.371,5.510,0.181,0.815,247,248
40,6X_56_largestArea.tif,0.136,1.377,0.503,0.344,94.626,0.899,1.463,0.684,0.909,278,250
41,6X_56_largestArea.tif,1.826,7.840,2.604,0.893,47.878,0.373,2.917,0.343,0.702,269,267
42,6X_56_largestArea.tif,0.228,1.909,0.721,0.403,84.106,0.786,1.791,0.558,0.894,314,291
43,6X_56_largestArea.tif,0.487,2.715,1.047,0.592,47.900,0.829,1.769,0.565,0.929,180,303
44,6X_56_largestArea.tif,0.329,2.425,1.033,0.406,48.475,0.704,2.543,0.393,0.883,232,321
45,6X_56_largestArea.tif,0.318,2.249,0.839,0.483,83.829,0.791,1.736,0.576,0.900,202,323
46,6X_56_largestArea.tif,0.253,1.909,0.728,0.443,12.223,0.874,1.643,0.609,0.921,321,324
47,6X_56_largestArea.tif,0.635,4.871,2.258,0.358,175.522,0.336,6.304,0.159,0.800,254,325
48,6X_56_largestArea.tif,1.617,8.514,2.115,0.974,93.784,0.280,2.172,0.460,0.649,263,366
49,6X_56_largestArea.tif,0.545,3.415,1.528,0.454,7.937,0.587,3.367,0.297,0.878,240,389
