 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_43_largestArea.tif,0.208,1.668,0.605,0.438,81.955,0.940,1.383,0.723,0.935,306,131
2,6X_43_largestArea.tif,4.230,23.351,3.138,1.716,30.364,0.097,1.829,0.547,0.427,319,133
3,6X_43_largestArea.tif,0.128,1.317,0.436,0.375,113.172,0.930,1.164,0.859,0.910,304,154
4,6X_43_largestArea.tif,0.165,1.498,0.538,0.389,8.763,0.922,1.382,0.723,0.910,257,200
5,6X_43_largestArea.tif,0.405,3.647,1.294,0.399,15.343,0.383,3.243,0.308,0.625,330,214
6,6X_43_largestArea.tif,1.216,8.655,2.606,0.594,80.746,0.204,4.387,0.228,0.464,369,224
7,6X_43_largestArea.tif,0.109,1.604,0.697,0.198,54.446,0.531,3.514,0.285,0.759,259,228
8,6X_43_largestArea.tif,0.447,3.998,1.801,0.316,64.457,0.351,5.701,0.175,0.785,276,229
9,6X_43_largestArea.tif,0.624,3.838,1.590,0.500,58.020,0.533,3.182,0.314,0.807,379,230
10,6X_43_largestArea.tif,0.564,5.174,2.411,0.298,69.111,0.265,8.089,0.124,0.728,342,233
11,6X_43_largestArea.tif,0.244,2.089,0.860,0.362,154.569,0.703,2.378,0.421,0.888,449,241
12,6X_43_largestArea.tif,1.303,7.193,2.575,0.644,167.271,0.316,3.998,0.250,0.623,409,245
13,6X_43_largestArea.tif,1.039,6.942,2.779,0.476,75.094,0.271,5.840,0.171,0.577,242,248
14,6X_43_largestArea.tif,0.326,3.137,1.360,0.305,145.478,0.416,4.459,0.224,0.750,471,256
15,6X_43_largestArea.tif,0.112,1.232,0.422,0.338,90.000,0.928,1.248,0.801,0.899,282,265
16,6X_43_largestArea.tif,0.865,6.435,2.460,0.448,102.494,0.262,5.494,0.182,0.602,502,273
17,6X_43_largestArea.tif,0.065,0.917,0.318,0.260,171.080,0.974,1.223,0.818,0.878,245,277
18,6X_43_largestArea.tif,0.827,5.610,1.561,0.674,2.751,0.330,2.315,0.432,0.609,295,288
19,6X_43_largestArea.tif,0.123,1.317,0.465,0.337,86.104,0.891,1.381,0.724,0.901,359,296
20,6X_43_largestArea.tif,0.060,0.867,0.277,0.274,90.000,0.998,1.011,0.989,0.846,242,297
21,6X_43_largestArea.tif,1.413,9.213,2.944,0.611,135.188,0.209,4.816,0.208,0.523,189,308
22,6X_43_largestArea.tif,1.147,6.207,2.255,0.648,130.620,0.374,3.482,0.287,0.662,346,309
23,6X_43_largestArea.tif,1.802,10.285,1.938,1.184,15.113,0.214,1.637,0.611,0.571,267,317
24,6X_43_largestArea.tif,2.841,18.555,2.177,1.661,66.334,0.104,1.311,0.763,0.449,575,342
25,6X_43_largestArea.tif,0.219,1.714,0.590,0.472,115.844,0.937,1.250,0.800,0.910,351,348
26,6X_43_largestArea.tif,0.682,5.390,1.711,0.507,121.329,0.295,3.373,0.297,0.545,205,350
27,6X_43_largestArea.tif,0.463,3.141,0.948,0.622,15.831,0.590,1.523,0.656,0.764,551,358
28,6X_43_largestArea.tif,1.735,9.462,2.588,0.854,122.634,0.244,3.033,0.330,0.624,373,364
29,6X_43_largestArea.tif,0.213,2.029,0.859,0.316,114.595,0.652,2.716,0.368,0.871,607,367
30,6X_43_largestArea.tif,1.071,7.514,1.942,0.702,83.231,0.238,2.766,0.362,0.639,280,368
31,6X_43_largestArea.tif,0.476,4.363,1.237,0.490,78.832,0.314,2.528,0.396,0.586,258,369
32,6X_43_largestArea.tif,0.125,1.317,0.446,0.356,58.945,0.904,1.253,0.798,0.902,299,371
33,6X_43_largestArea.tif,0.132,1.303,0.425,0.396,121.210,0.978,1.075,0.930,0.896,186,373
34,6X_43_largestArea.tif,0.069,0.942,0.340,0.257,90.000,0.974,1.324,0.755,0.905,571,373
35,6X_43_largestArea.tif,0.349,2.865,1.275,0.349,75.811,0.535,3.656,0.274,0.823,210,378
36,6X_43_largestArea.tif,0.630,4.468,1.910,0.420,56.649,0.396,4.551,0.220,0.702,321,387
37,6X_43_largestArea.tif,0.349,2.245,0.848,0.524,43.637,0.871,1.617,0.618,0.923,526,387
