 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_14_largestArea.tif,0.825,6.160,2.836,0.370,74.263,0.273,7.657,0.131,0.735,340,84
2,6X_14_largestArea.tif,4.349,26.762,2.931,1.890,64.470,0.076,1.551,0.645,0.288,341,107
3,6X_14_largestArea.tif,0.101,1.268,0.508,0.254,62.032,0.792,2.001,0.500,0.875,290,181
4,6X_14_largestArea.tif,0.783,6.240,2.564,0.389,75.232,0.253,6.588,0.152,0.658,325,199
5,6X_14_largestArea.tif,0.034,0.651,0.243,0.180,34.349,1.000,1.344,0.744,0.884,313,201
6,6X_14_largestArea.tif,0.116,1.257,0.445,0.332,79.947,0.921,1.342,0.745,0.914,251,221
7,6X_14_largestArea.tif,0.045,0.761,0.313,0.184,85.651,0.981,1.706,0.586,0.943,289,240
8,6X_14_largestArea.tif,0.054,0.917,0.363,0.190,62.677,0.811,1.909,0.524,0.833,267,241
9,6X_14_largestArea.tif,0.266,2.485,1.077,0.314,124.361,0.541,3.424,0.292,0.790,358,247
10,6X_14_largestArea.tif,0.054,0.832,0.348,0.199,163.980,0.986,1.752,0.571,0.882,338,253
11,6X_14_largestArea.tif,1.075,7.643,2.014,0.680,50.877,0.231,2.963,0.337,0.502,302,259
12,6X_14_largestArea.tif,0.248,1.933,0.712,0.443,67.963,0.833,1.607,0.622,0.901,243,260
13,6X_14_largestArea.tif,0.499,4.259,1.762,0.361,41.729,0.346,4.884,0.205,0.673,286,261
14,6X_14_largestArea.tif,0.183,1.618,0.556,0.418,1.663,0.877,1.330,0.752,0.898,305,287
15,6X_14_largestArea.tif,0.192,1.658,0.665,0.367,88.561,0.877,1.809,0.553,0.955,249,293
16,6X_14_largestArea.tif,0.206,1.823,0.707,0.371,42.579,0.779,1.905,0.525,0.905,251,311
17,6X_14_largestArea.tif,0.483,3.452,1.446,0.425,54.480,0.509,3.398,0.294,0.768,286,312
18,6X_14_largestArea.tif,0.114,1.207,0.395,0.368,32.713,0.983,1.074,0.931,0.920,220,314
19,6X_14_largestArea.tif,1.221,8.205,2.757,0.564,59.754,0.228,4.888,0.205,0.548,263,319
20,6X_14_largestArea.tif,0.076,1.027,0.423,0.229,0.000,0.906,1.845,0.542,0.933,329,320
21,6X_14_largestArea.tif,0.313,2.214,0.865,0.461,0.182,0.803,1.878,0.532,0.915,221,327
22,6X_14_largestArea.tif,0.299,2.004,0.655,0.580,80.666,0.934,1.129,0.886,0.922,314,329
23,6X_14_largestArea.tif,0.241,2.299,0.979,0.313,177.865,0.572,3.127,0.320,0.866,344,340
24,6X_14_largestArea.tif,0.197,1.763,0.630,0.398,93.659,0.797,1.582,0.632,0.886,215,341
25,6X_14_largestArea.tif,0.456,3.346,1.417,0.410,113.520,0.512,3.459,0.289,0.772,383,348
26,6X_14_largestArea.tif,0.168,1.884,0.632,0.339,29.327,0.596,1.865,0.536,0.805,194,379
27,6X_14_largestArea.tif,0.232,2.089,0.810,0.364,102.683,0.667,2.224,0.450,0.831,370,387
28,6X_14_largestArea.tif,0.389,3.031,1.130,0.438,27.712,0.532,2.579,0.388,0.766,174,405
29,6X_14_largestArea.tif,0.033,0.676,0.284,0.146,67.529,0.895,1.941,0.515,0.878,378,408
30,6X_14_largestArea.tif,0.072,0.952,0.318,0.290,90.000,1.000,1.094,0.914,0.870,216,420
31,6X_14_largestArea.tif,0.563,4.722,2.040,0.351,100.886,0.317,5.808,0.172,0.678,387,425
32,6X_14_largestArea.tif,6.698,44.521,3.580,2.382,106.933,0.042,1.503,0.665,0.248,172,437
33,6X_14_largestArea.tif,0.141,1.353,0.471,0.381,98.340,0.969,1.237,0.808,0.912,212,445
34,6X_14_largestArea.tif,1.120,8.105,2.881,0.495,67.720,0.214,5.820,0.172,0.571,210,463
35,6X_14_largestArea.tif,0.877,6.174,2.462,0.454,82.707,0.289,5.425,0.184,0.654,389,477
36,6X_14_largestArea.tif,0.248,1.994,0.727,0.434,100.486,0.784,1.673,0.598,0.887,142,488
37,6X_14_largestArea.tif,1.420,9.393,1.977,0.915,70.364,0.202,2.162,0.463,0.497,135,508
38,6X_14_largestArea.tif,0.224,1.944,0.760,0.376,64.559,0.746,2.024,0.494,0.861,362,527
39,6X_14_largestArea.tif,0.083,1.097,0.374,0.283,59.261,0.868,1.322,0.757,0.844,205,528
40,6X_14_largestArea.tif,0.076,1.002,0.337,0.287,92.471,0.951,1.174,0.852,0.884,278,546
41,6X_14_largestArea.tif,5.786,34.923,5.230,1.409,47.295,0.060,3.712,0.269,0.364,385,546
42,6X_14_largestArea.tif,0.930,8.066,2.433,0.487,143.511,0.180,4.998,0.200,0.481,222,566
43,6X_14_largestArea.tif,0.892,6.311,2.461,0.461,79.756,0.281,5.333,0.188,0.654,354,570
44,6X_14_largestArea.tif,0.257,2.384,1.043,0.314,93.665,0.568,3.325,0.301,0.882,182,593
45,6X_14_largestArea.tif,0.024,0.531,0.208,0.144,50.735,1.000,1.450,0.690,0.897,146,594
46,6X_14_largestArea.tif,0.114,1.498,0.658,0.221,113.234,0.638,2.984,0.335,0.846,171,610
47,6X_14_largestArea.tif,0.832,6.296,1.692,0.626,15.247,0.264,2.701,0.370,0.489,213,616
48,6X_14_largestArea.tif,4.190,13.323,4.799,1.112,71.817,0.297,4.317,0.232,0.694,138,628
49,6X_14_largestArea.tif,0.078,1.027,0.376,0.263,36.961,0.927,1.428,0.700,0.905,163,643
50,6X_14_largestArea.tif,5.697,28.228,4.544,1.596,76.200,0.090,2.847,0.351,0.356,178,652
51,6X_14_largestArea.tif,0.166,1.593,0.646,0.328,69.578,0.824,1.970,0.508,0.906,279,656
52,6X_14_largestArea.tif,0.192,1.703,0.641,0.381,102.122,0.831,1.680,0.595,0.898,291,669
53,6X_14_largestArea.tif,0.487,4.315,2.025,0.306,47.737,0.329,6.620,0.151,0.718,259,697
54,6X_14_largestArea.tif,0.163,1.618,0.612,0.339,88.736,0.782,1.808,0.553,0.853,104,757
55,6X_14_largestArea.tif,0.060,0.907,0.362,0.210,77.839,0.913,1.723,0.580,0.917,159,760
56,6X_14_largestArea.tif,0.311,2.605,1.131,0.350,124.989,0.576,3.227,0.310,0.839,136,801
57,6X_14_largestArea.tif,0.076,1.097,0.438,0.221,114.850,0.793,1.982,0.505,0.840,195,802
58,6X_14_largestArea.tif,0.479,4.367,1.830,0.334,83.426,0.316,5.485,0.182,0.716,188,816
59,6X_14_largestArea.tif,2.124,7.553,2.286,1.183,44.253,0.468,1.933,0.517,0.786,179,824
60,6X_14_largestArea.tif,0.530,3.813,1.522,0.443,54.265,0.458,3.434,0.291,0.718,137,829
