 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,871,461,243,1710,6464,1.299,383,50,5.720
2,8,3,6,9,49,1.195,2,1,2.732
3,90,47,27,99,715,1.281,37,8,5.631
4,1,0,2,0,14,2.657,0,0,2.657
5,16,7,9,11,133,1.285,5,2,3.803
6,1,0,2,0,91,5.755,0,0,5.755
7,1,0,2,0,13,0.867,0,0,0.867
8,6,3,3,5,56,0.867,3,0,2.101
9,14,7,6,10,89,0.836,6,1,2.660
10,116,61,40,125,980,1.268,52,9,4.879
11,3,1,3,1,31,1.117,1,0,2.277
12,5,2,3,4,72,1.462,1,1,4.266
13,13,5,9,7,78,1.065,3,2,2.061
14,1014,522,288,1350,7429,1.270,400,87,5.377
15,151,78,42,451,946,1.252,61,10,5.297
16,11,5,7,9,87,1.595,5,0,4.683
17,1,0,2,0,0,0.049,0,0,0.049
18,36,20,8,34,200,0.846,17,2,2.286
19,1,0,2,0,36,3.413,0,0,3.413
20,29,14,13,27,229,1.200,12,1,3.823
21,2,1,1,1,18,0.555,1,0,0.855
22,1,0,2,0,8,1.232,0,0,1.232
23,3,1,3,1,41,2.466,1,0,3.135
24,1,0,2,0,26,4.349,0,0,4.349
25,1,0,2,0,15,2.596,0,0,2.596
26,1,0,2,0,5,0.671,0,0,0.671
27,21,11,6,22,140,0.957,9,1,2.075
28,11,5,6,13,93,1.549,4,1,3.618
29,1,0,2,0,20,1.981,0,0,1.981
30,5,2,3,6,25,0.548,1,1,0.797
31,2,1,1,3,15,0.486,1,0,0.786
32,1,0,2,0,1,0.118,0,0,0.118
33,3,1,3,3,9,0.736,1,0,1.114
34,1,0,2,0,1,0.118,0,0,0.118
35,3,1,3,3,50,2.125,1,0,4.197
36,3,1,3,3,30,1.561,1,0,1.891
37,1,0,2,0,1,0.452,0,0,0.452
38,16,8,7,15,106,1.209,7,1,2.832
39,1,0,2,0,20,2.588,0,0,2.588
40,5,2,4,2,16,0.672,2,0,1.330
41,1,0,2,0,8,0.501,0,0,0.501
42,3,1,3,1,8,0.562,1,0,0.976
43,1,0,2,0,22,2.081,0,0,2.081
44,1,0,2,0,31,2.855,0,0,2.855
45,1,0,2,0,0,0.049,0,0,0.049
46,3,1,3,1,13,0.657,1,0,1.304
47,8,4,3,5,25,0.517,3,1,1.111
48,3,1,3,1,14,0.449,1,0,0.728
49,1,0,2,0,12,1.073,0,0,1.073
50,1,0,2,0,4,1.310,0,0,1.310
51,1,0,2,0,14,0.875,0,0,0.875
52,1,0,2,0,11,0.749,0,0,0.749
53,1,0,2,0,17,1.042,0,0,1.042
54,1,0,2,0,19,1.099,0,0,1.099
55,1,0,2,0,21,1.177,0,0,1.177
56,1,0,2,0,19,1.180,0,0,1.180
57,1,0,2,0,6,1.076,0,0,1.076
58,1,0,2,0,0,0.049,0,0,0.049
59,1,0,2,0,6,0.403,0,0,0.403
60,1,0,2,0,1,0.098,0,0,0.098
61,1,0,0,0,19,1.376,0,0,1.376
