 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1792,959,399,2684,12191,1.112,747,147,6.960
2,30,13,16,35,125,0.920,9,3,2.261
3,3,1,3,1,33,0.841,1,0,1.655
4,10,4,7,7,65,0.992,3,1,2.387
5,4,1,4,2,18,1.114,0,1,2.343
6,4,2,2,2,15,0.724,2,0,1.491
7,15,7,8,14,63,0.638,6,1,1.511
8,12,7,2,10,117,1.450,6,1,5.052
9,1,0,2,0,7,1.456,0,0,1.456
10,1,0,2,0,1,0.138,0,0,0.138
11,1,0,2,0,1,0.118,0,0,0.118
12,4,2,2,4,48,2.358,2,0,4.842
13,1,0,2,0,17,0.961,0,0,0.961
14,1,0,2,0,10,0.639,0,0,0.639
15,20,8,12,12,182,1.260,5,2,2.541
16,7,4,2,10,50,0.547,4,0,0.777
17,1,0,2,0,18,1.010,0,0,1.010
18,3,1,3,1,19,0.446,1,0,0.749
19,4,2,2,2,29,0.504,2,0,0.679
20,1,0,2,0,57,3.361,0,0,3.361
21,1,0,2,0,21,1.931,0,0,1.931
22,3,1,3,1,43,0.918,1,0,1.615
23,1,0,2,0,5,0.374,0,0,0.374
24,9,5,2,8,57,0.623,4,1,1.252
25,2,1,1,1,27,0.856,1,0,1.025
26,1,0,2,0,5,0.354,0,0,0.354
27,1,0,2,0,17,1.103,0,0,1.103
28,1,0,2,0,20,1.209,0,0,1.209
29,12,6,5,15,85,1.111,5,1,2.383
30,4,2,2,4,22,0.413,2,0,0.590
31,1,0,2,0,5,0.354,0,0,0.354
32,3,1,2,5,12,0.331,0,1,0.521
33,0,0,1,0,0,0.000,0,0,0.000
34,1,0,2,0,19,2.161,0,0,2.161
35,1,0,2,0,6,0.383,0,0,0.383
36,1,0,2,0,3,0.236,0,0,0.236
37,1,0,2,0,3,0.910,0,0,0.910
38,8,4,4,4,26,0.542,4,0,0.976
39,1,0,2,0,0,0.069,0,0,0.069
40,1,0,2,0,2,0.861,0,0,0.861
41,3,1,3,3,6,0.549,1,0,0.958
42,6,3,3,3,71,1.305,3,0,1.715
43,1,0,2,0,1,0.118,0,0,0.118
44,1,0,2,0,7,0.512,0,0,0.512
45,1,0,2,0,21,2.248,0,0,2.248
46,1,0,2,0,4,0.285,0,0,0.285
47,10,4,4,13,53,1.143,2,0,2.475
48,1,0,2,0,22,1.367,0,0,1.367
49,1,0,2,0,5,0.354,0,0,0.354
50,1,0,2,0,11,0.769,0,0,0.769
51,1,0,2,0,1,0.118,0,0,0.118
52,1,0,2,0,5,0.314,0,0,0.314
53,3,1,3,3,7,0.236,1,0,0.354
54,5,2,4,4,41,0.642,2,0,1.408
55,1,0,2,0,9,0.550,0,0,0.550
56,0,0,1,0,0,0.000,0,0,0.000
57,0,0,1,0,0,0.000,0,0,0.000
58,1,0,2,0,7,0.432,0,0,0.432
59,1,0,2,0,5,0.314,0,0,0.314
60,1,0,2,0,9,0.610,0,0,0.610
61,10,5,5,5,50,0.522,5,0,0.984
62,1,0,2,0,15,0.964,0,0,0.964
63,1,0,2,0,25,1.932,0,0,1.932
64,4,2,2,6,41,0.790,2,0,1.140
65,8,5,1,9,43,0.489,5,0,1.402
66,9,5,1,11,61,0.594,3,2,0.953
67,3,1,3,3,11,0.335,1,0,0.423
68,1,0,2,0,5,1.045,0,0,1.045
69,1,0,2,0,20,1.664,0,0,1.664
70,1,0,2,0,2,0.147,0,0,0.147
71,1,0,2,0,19,1.813,0,0,1.813
72,1,0,2,0,5,0.374,0,0,0.374
73,1,0,2,0,12,1.805,0,0,1.805
74,3,1,3,1,33,0.674,1,0,1.168
75,1,0,2,0,6,0.464,0,0,0.464
76,1,0,2,0,7,0.472,0,0,0.472
77,1,0,2,0,10,0.598,0,0,0.598
78,1,0,2,0,36,2.234,0,0,2.234
79,1,0,0,0,21,1.160,0,0,1.160
80,1,0,0,0,23,1.655,0,0,1.655
