 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.103,0,0,0.103
2,1,0,2,0,7,0.411,0,0,0.411
3,37,19,17,47,982,1.404,19,0,4.615
4,6,3,3,9,82,0.772,3,0,1.622
5,1,0,2,0,15,0.822,0,0,0.822
6,3,1,3,1,210,3.572,1,0,4.819
7,1,0,2,0,41,2.139,0,0,2.139
8,1,0,2,0,0,0.060,0,0,0.060
9,3,1,3,1,62,1.045,1,0,1.760
10,1,0,2,0,11,0.546,0,0,0.546
11,1,0,2,0,20,1.087,0,0,1.087
12,1,0,2,0,89,4.445,0,0,4.445
13,1,0,2,0,9,0.478,0,0,0.478
14,1,0,2,0,16,0.917,0,0,0.917
15,11,5,7,9,297,1.447,5,0,3.728
16,3,1,3,1,113,1.827,1,0,4.028
17,1,0,2,0,38,1.976,0,0,1.976
18,7,3,5,5,210,1.565,3,0,2.755
19,1,0,2,0,26,1.289,0,0,1.289
20,3,1,3,3,63,1.117,1,0,2.093
21,1,0,2,0,11,0.546,0,0,0.546
22,1,0,2,0,10,0.556,0,0,0.556
23,1,0,2,0,13,0.684,0,0,0.684
24,1,0,2,0,21,1.182,0,0,1.182
25,1,0,2,0,53,2.790,0,0,2.790
26,7,3,5,3,184,1.354,3,0,6.120
27,8,4,4,4,317,1.979,4,0,3.622
28,5,2,4,4,121,1.374,2,0,2.715
29,1,0,2,0,1,0.120,0,0,0.120
30,4,1,4,2,91,1.181,0,1,1.835
31,1,0,2,0,80,3.956,0,0,3.956
32,1,0,2,0,58,2.809,0,0,2.809
33,1,0,2,0,10,0.538,0,0,0.538
34,1,0,2,0,27,1.455,0,0,1.455
35,1,0,2,0,48,2.260,0,0,2.260
36,1,0,2,0,72,3.528,0,0,3.528
