 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,28,1.410,0,0,1.410
2,3,1,3,1,14,0.276,1,0,0.478
3,3,1,3,3,94,1.709,1,0,1.951
4,1,0,2,0,40,2.008,0,0,2.008
5,11,5,7,7,356,1.632,5,0,4.438
6,1,0,2,0,5,0.290,0,0,0.290
7,1,0,2,0,29,1.487,0,0,1.487
8,1,0,2,0,16,0.864,0,0,0.864
9,1,0,2,0,45,2.397,0,0,2.397
10,0,0,1,0,0,0.000,0,0,0.000
11,1,0,2,0,58,3.232,0,0,3.232
12,1,0,2,0,18,0.843,0,0,0.843
13,1,0,2,0,17,0.818,0,0,0.818
14,1,0,2,0,24,1.204,0,0,1.204
15,4,2,2,2,30,0.423,2,0,0.786
16,23,13,7,19,582,1.316,13,0,4.654
17,7,3,5,9,69,0.591,3,0,1.250
18,1,0,2,0,58,2.844,0,0,2.844
19,1,0,2,0,10,0.538,0,0,0.538
20,1,0,2,0,17,0.977,0,0,0.977
21,1,0,2,0,28,1.374,0,0,1.374
22,5,2,4,6,336,3.372,2,0,5.433
23,1,0,2,0,176,8.973,0,0,8.973
24,1,0,2,0,12,0.676,0,0,0.676
25,1,0,2,0,25,1.247,0,0,1.247
26,3,1,3,1,110,1.802,1,0,2.168
27,3,1,3,1,83,1.337,1,0,2.491
28,7,3,5,3,236,1.718,3,0,5.673
29,1,0,2,0,76,3.839,0,0,3.839
30,2,1,1,3,12,0.368,1,0,0.393
31,7,3,5,5,295,2.054,3,0,5.633
32,1,0,2,0,13,0.684,0,0,0.684
33,1,0,2,0,18,0.949,0,0,0.949
34,10,5,5,7,233,1.231,5,0,2.699
35,1,0,2,0,7,0.411,0,0,0.411
36,1,0,2,0,15,0.769,0,0,0.769
37,1,0,2,0,77,3.723,0,0,3.723
38,1,0,2,0,4,0.266,0,0,0.266
39,2,1,1,1,20,0.535,1,0,0.761
40,5,2,4,2,209,2.159,2,0,3.697
41,1,0,2,0,10,0.644,0,0,0.644
42,1,0,2,0,6,0.315,0,0,0.315
43,1,0,2,0,51,2.652,0,0,2.652
44,1,0,2,0,39,1.948,0,0,1.948
45,5,3,1,5,187,1.911,3,0,3.390
46,1,0,2,0,96,4.672,0,0,4.672
47,1,0,2,0,41,1.963,0,0,1.963
48,1,0,2,0,15,0.751,0,0,0.751
49,1,0,2,0,81,4.157,0,0,4.157
50,3,1,3,3,89,1.532,1,0,3.821
51,8,4,4,6,187,1.224,4,0,2.805
52,1,0,2,0,24,1.116,0,0,1.116
53,3,1,3,1,112,1.830,1,0,2.724
54,5,2,4,4,177,1.798,2,0,4.410
55,1,0,2,0,6,0.315,0,0,0.315
56,1,0,2,0,216,10.798,0,0,10.798
57,1,0,2,0,78,3.977,0,0,3.977
58,5,2,4,4,122,1.291,2,0,2.975
59,1,0,2,0,51,2.652,0,0,2.652
60,2,1,1,1,110,2.731,1,0,3.007
61,1,0,2,0,79,4.178,0,0,4.178
62,3,1,3,3,27,0.518,1,0,0.949
63,1,0,2,0,84,4.056,0,0,4.056
64,1,0,2,0,45,2.379,0,0,2.379
65,1,0,2,0,7,0.358,0,0,0.358
66,5,2,4,2,138,1.435,2,0,2.564
67,1,0,2,0,10,0.626,0,0,0.626
68,1,0,2,0,29,1.576,0,0,1.576
69,8,4,4,8,161,1.076,4,0,3.393
70,1,0,2,0,14,0.744,0,0,0.744
71,4,2,2,6,87,1.147,2,0,2.189
72,9,4,6,8,282,1.590,4,0,3.029
73,3,1,3,1,167,2.727,1,0,6.645
74,1,0,2,0,2,0.163,0,0,0.163
75,1,0,2,0,23,1.179,0,0,1.179
76,1,0,2,0,46,2.211,0,0,2.211
77,1,0,2,0,25,1.229,0,0,1.229
78,1,0,2,0,16,0.935,0,0,0.935
79,1,0,2,0,13,0.648,0,0,0.648
80,14,7,7,15,513,1.896,7,0,6.003
81,1,0,2,0,9,0.566,0,0,0.566
82,1,0,2,0,68,3.323,0,0,3.323
83,1,0,2,0,28,1.445,0,0,1.445
84,9,4,6,12,311,1.805,4,0,3.603
85,1,0,2,0,14,0.744,0,0,0.744
86,1,0,2,0,72,3.669,0,0,3.669
87,1,0,2,0,62,2.962,0,0,2.962
88,1,0,2,0,35,1.707,0,0,1.707
89,1,0,2,0,101,5.202,0,0,5.202
90,3,1,3,1,66,1.119,1,0,2.341
91,1,0,2,0,26,1.325,0,0,1.325
92,1,0,2,0,6,0.333,0,0,0.333
93,1,0,2,0,114,5.614,0,0,5.614
94,14,7,7,15,337,1.235,7,0,3.377
95,7,3,5,5,269,1.996,3,0,7.272
96,1,0,2,0,43,2.259,0,0,2.259
97,3,1,3,3,22,0.442,1,0,0.733
98,1,0,2,0,63,3.127,0,0,3.127
