 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,948,502,280,1402,7364,1.245,407,75,7.092
2,1,0,2,0,2,0.167,0,0,0.167
3,1,0,2,0,15,1.278,0,0,1.278
4,75,37,29,83,552,1.208,29,6,5.025
5,99,51,30,97,813,1.229,39,10,4.009
6,1,0,2,0,1,0.118,0,0,0.118
7,24,14,4,24,201,1.109,12,2,3.017
8,1,0,2,0,3,0.256,0,0,0.256
9,1,0,2,0,2,0.167,0,0,0.167
10,1,0,2,0,7,0.432,0,0,0.432
11,13,6,6,12,63,0.756,4,2,1.540
12,3,1,3,1,43,1.270,1,0,2.774
13,5,2,4,4,78,2.002,2,0,5.365
14,28,15,9,27,210,0.986,13,2,3.748
15,7,3,5,3,30,0.661,3,0,1.503
16,1,0,2,0,11,1.126,0,0,1.126
17,1,0,2,0,4,0.346,0,0,0.346
18,1,0,2,0,1,0.098,0,0,0.098
19,1,0,2,0,11,1.358,0,0,1.358
20,1,0,2,0,18,1.091,0,0,1.091
21,3,1,1,3,17,0.624,0,0,0.939
22,1,0,2,0,7,0.849,0,0,0.849
23,1,0,2,0,13,0.786,0,0,0.786
24,1,0,2,0,19,1.575,0,0,1.575
25,1,0,2,0,9,0.550,0,0,0.550
26,3,1,3,3,10,0.647,1,0,0.976
27,1,0,0,0,25,1.477,0,0,1.477
