 ,Value,Count
1,0,4868845
2,1,287597
3,2,85659
4,3,52468
5,4,36554
6,5,28006
7,6,22010
8,7,18311
9,8,15890
10,9,14339
11,10,12517
12,11,11073
13,12,10067
14,13,9386
15,14,8596
16,15,7955
17,16,7552
18,17,7134
19,18,6644
20,19,6064
21,20,5928
22,21,5580
23,22,5204
24,23,4960
25,24,4778
26,25,4470
27,26,4376
28,27,4243
29,28,4166
30,29,3869
31,30,3766
32,31,3629
33,32,3689
34,33,3592
35,34,3480
36,35,3249
37,36,3120
38,37,3106
39,38,3035
40,39,2963
41,40,2789
42,41,2691
43,42,2654
44,43,2592
45,44,2562
46,45,2601
47,46,2431
48,47,2373
49,48,2366
50,49,2241
51,50,2216
52,51,2154
53,52,2120
54,53,2031
55,54,2023
56,55,1795
57,56,1949
58,57,1844
59,58,1893
60,59,1724
61,60,1693
62,61,1580
63,62,1555
64,63,1519
65,64,1491
66,65,1447
67,66,1446
68,67,1312
69,68,1350
70,69,1309
71,70,1210
72,71,1171
73,72,1221
74,73,1080
75,74,1051
76,75,1019
77,76,955
78,77,1023
79,78,917
80,79,895
81,80,879
82,81,809
83,82,885
84,83,803
85,84,774
86,85,741
87,86,741
88,87,703
89,88,707
90,89,633
91,90,612
92,91,670
93,92,596
94,93,605
95,94,546
96,95,556
97,96,495
98,97,473
99,98,432
100,99,404
101,100,445
102,101,383
103,102,337
104,103,395
105,104,348
106,105,319
107,106,281
108,107,270
109,108,252
110,109,280
111,110,259
112,111,259
113,112,218
114,113,233
115,114,200
116,115,222
117,116,175
118,117,176
119,118,152
120,119,144
121,120,162
122,121,144
123,122,114
124,123,154
125,124,116
126,125,103
127,126,86
128,127,94
129,128,103
130,129,76
131,130,83
132,131,75
133,132,73
134,133,60
135,134,74
136,135,75
137,136,42
138,137,54
139,138,44
140,139,53
141,140,53
142,141,47
143,142,46
144,143,51
145,144,49
146,145,43
147,146,33
148,147,37
149,148,35
150,149,42
151,150,32
152,151,22
153,152,26
154,153,20
155,154,25
156,155,18
157,156,18
158,157,13
159,158,9
160,159,23
161,160,11
162,161,5
163,162,13
164,163,8
165,164,8
166,165,7
167,166,8
168,167,11
169,168,11
170,169,5
171,170,3
172,171,2
173,172,5
174,173,6
175,174,6
176,175,4
177,176,2
178,177,3
179,178,3
180,179,6
181,180,2
182,181,2
183,182,1
184,183,1
185,184,5
186,185,2
187,186,1
188,187,1
189,188,0
190,189,1
191,190,0
192,191,1
193,192,2
194,193,1
195,194,1
196,195,0
197,196,0
198,197,1
199,198,1
200,199,0
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
