 ,Value,Count
1,0,5080803
2,1,386695
3,2,114391
4,3,70730
5,4,50157
6,5,37364
7,6,29083
8,7,24211
9,8,20249
10,9,17877
11,10,15510
12,11,13770
13,12,12277
14,13,11349
15,14,10568
16,15,9904
17,16,9197
18,17,8503
19,18,8033
20,19,7600
21,20,7085
22,21,7079
23,22,6658
24,23,6215
25,24,6065
26,25,5655
27,26,5603
28,27,5419
29,28,5201
30,29,4776
31,30,4897
32,31,4797
33,32,4632
34,33,4507
35,34,4381
36,35,4306
37,36,4234
38,37,4041
39,38,3895
40,39,3766
41,40,3553
42,41,3518
43,42,3380
44,43,3353
45,44,3275
46,45,3142
47,46,3045
48,47,3024
49,48,2814
50,49,2819
51,50,2651
52,51,2648
53,52,2643
54,53,2576
55,54,2489
56,55,2468
57,56,2264
58,57,2275
59,58,2227
60,59,2141
61,60,2056
62,61,1956
63,62,1932
64,63,1893
65,64,1820
66,65,1732
67,66,1741
68,67,1665
69,68,1713
70,69,1535
71,70,1428
72,71,1447
73,72,1453
74,73,1307
75,74,1321
76,75,1288
77,76,1236
78,77,1170
79,78,1115
80,79,1091
81,80,975
82,81,1021
83,82,971
84,83,884
85,84,856
86,85,797
87,86,801
88,87,793
89,88,688
90,89,655
91,90,678
92,91,666
93,92,632
94,93,578
95,94,572
96,95,489
97,96,494
98,97,483
99,98,454
100,99,400
101,100,448
102,101,410
103,102,339
104,103,371
105,104,320
106,105,308
107,106,295
108,107,311
109,108,293
110,109,241
111,110,206
112,111,235
113,112,209
114,113,179
115,114,156
116,115,162
117,116,139
118,117,164
119,118,148
120,119,135
121,120,121
122,121,111
123,122,105
124,123,127
125,124,105
126,125,98
127,126,74
128,127,74
129,128,60
130,129,51
131,130,65
132,131,57
133,132,44
134,133,45
135,134,43
136,135,48
137,136,39
138,137,28
139,138,30
140,139,27
141,140,27
142,141,19
143,142,25
144,143,33
145,144,29
146,145,20
147,146,14
148,147,17
149,148,16
150,149,17
151,150,19
152,151,9
153,152,7
154,153,7
155,154,10
156,155,8
157,156,4
158,157,7
159,158,7
160,159,11
161,160,5
162,161,5
163,162,2
164,163,5
165,164,5
166,165,1
167,166,3
168,167,3
169,168,3
170,169,4
171,170,2
172,171,1
173,172,2
174,173,4
175,174,1
176,175,3
177,176,2
178,177,1
179,178,2
180,179,2
181,180,2
182,181,1
183,182,1
184,183,3
185,184,2
186,185,2
187,186,0
188,187,3
189,188,2
190,189,2
191,190,1
192,191,0
193,192,0
194,193,0
195,194,0
196,195,0
197,196,0
198,197,0
199,198,0
200,199,0
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
