 ,Value,Count
1,0,2987096
2,1,256092
3,2,91009
4,3,50169
5,4,32684
6,5,24738
7,6,19803
8,7,16769
9,8,14878
10,9,13091
11,10,11669
12,11,10637
13,12,9646
14,13,9133
15,14,8195
16,15,7703
17,16,7406
18,17,6823
19,18,6390
20,19,6037
21,20,5637
22,21,5382
23,22,5140
24,23,4954
25,24,4630
26,25,4499
27,26,4305
28,27,4116
29,28,4015
30,29,3992
31,30,4004
32,31,3782
33,32,3672
34,33,3482
35,34,3423
36,35,3405
37,36,3237
38,37,3289
39,38,3034
40,39,3066
41,40,2825
42,41,2917
43,42,2744
44,43,2693
45,44,2680
46,45,2623
47,46,2498
48,47,2458
49,48,2358
50,49,2313
51,50,2366
52,51,2260
53,52,2151
54,53,2056
55,54,2022
56,55,2154
57,56,1998
58,57,1982
59,58,1835
60,59,1829
61,60,1791
62,61,1764
63,62,1709
64,63,1704
65,64,1646
66,65,1600
67,66,1558
68,67,1500
69,68,1514
70,69,1363
71,70,1315
72,71,1327
73,72,1232
74,73,1236
75,74,1195
76,75,1195
77,76,1121
78,77,1100
79,78,1130
80,79,1129
81,80,1057
82,81,995
83,82,1034
84,83,990
85,84,997
86,85,914
87,86,918
88,87,818
89,88,801
90,89,828
91,90,791
92,91,805
93,92,769
94,93,733
95,94,718
96,95,704
97,96,679
98,97,672
99,98,647
100,99,637
101,100,576
102,101,603
103,102,573
104,103,501
105,104,519
106,105,489
107,106,435
108,107,453
109,108,472
110,109,421
111,110,362
112,111,390
113,112,383
114,113,329
115,114,368
116,115,340
117,116,326
118,117,286
119,118,323
120,119,263
121,120,276
122,121,282
123,122,266
124,123,251
125,124,188
126,125,181
127,126,202
128,127,222
129,128,183
130,129,187
131,130,181
132,131,158
133,132,168
134,133,145
135,134,144
136,135,130
137,136,137
138,137,120
139,138,114
140,139,114
141,140,88
142,141,99
143,142,93
144,143,90
145,144,96
146,145,87
147,146,79
148,147,72
149,148,68
150,149,77
151,150,51
152,151,54
153,152,63
154,153,51
155,154,44
156,155,36
157,156,29
158,157,48
159,158,25
160,159,30
161,160,30
162,161,23
163,162,28
164,163,31
165,164,23
166,165,13
167,166,14
168,167,13
169,168,15
170,169,19
171,170,14
172,171,15
173,172,12
174,173,13
175,174,10
176,175,6
177,176,10
178,177,5
179,178,3
180,179,8
181,180,5
182,181,5
183,182,3
184,183,3
185,184,4
186,185,4
187,186,8
188,187,2
189,188,2
190,189,0
191,190,4
192,191,1
193,192,0
194,193,2
195,194,3
196,195,0
197,196,0
198,197,2
199,198,2
200,199,0
201,200,1
202,201,0
203,202,0
204,203,2
205,204,0
206,205,0
207,206,1
208,207,3
209,208,0
210,209,1
211,210,0
212,211,1
213,212,0
214,213,1
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
