 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,74,3.613,0,0,3.613
2,1,0,2,0,0,0.043,0,0,0.043
3,9,4,6,10,94,0.621,4,0,1.240
4,1,0,2,0,5,0.343,0,0,0.343
5,1,0,2,0,72,3.493,0,0,3.493
6,1,0,2,0,27,1.367,0,0,1.367
7,1,0,2,0,35,1.760,0,0,1.760
8,1,0,2,0,4,0.248,0,0,0.248
9,1,0,2,0,35,1.707,0,0,1.707
10,1,0,2,0,27,1.314,0,0,1.314
11,1,0,2,0,1,0.120,0,0,0.120
12,1,0,2,0,2,0.145,0,0,0.145
13,3,1,3,3,87,1.510,1,0,1.888
14,3,1,3,3,89,1.574,1,0,3.839
15,1,0,2,0,3,0.205,0,0,0.205
16,1,0,2,0,9,0.478,0,0,0.478
17,5,2,4,6,168,1.788,2,0,3.375
18,1,0,2,0,21,1.094,0,0,1.094
19,5,2,4,2,86,0.993,2,0,1.784
20,3,1,3,1,54,1.020,1,0,1.579
21,6,3,3,9,95,0.894,3,0,2.118
22,3,1,3,3,38,0.745,1,0,1.250
23,1,0,2,0,12,0.694,0,0,0.694
24,1,0,2,0,2,0.145,0,0,0.145
25,5,2,4,2,30,0.382,2,0,0.591
26,1,0,2,0,13,0.666,0,0,0.666
27,1,0,2,0,0,0.043,0,0,0.043
28,1,0,2,0,27,1.279,0,0,1.279
29,1,0,2,0,34,1.630,0,0,1.630
30,1,0,2,0,6,0.403,0,0,0.403
31,1,0,2,0,12,0.659,0,0,0.659
