 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,12,1.727,0,0,1.727
2,2213,1173,566,3003,16070,1.263,918,191,8.192
3,1,0,2,0,9,1.321,0,0,1.321
4,4,1,4,5,25,0.830,0,1,1.578
5,1,0,2,0,8,2.237,0,0,2.237
6,1,0,2,0,55,6.512,0,0,6.512
7,1,0,2,0,27,2.245,0,0,2.245
8,3,1,3,3,48,1.738,1,0,2.182
9,15,8,6,14,98,1.367,8,0,3.002
10,1,0,2,0,6,0.403,0,0,0.403
11,1,0,2,0,6,0.403,0,0,0.403
12,1,0,2,0,12,1.410,0,0,1.410
13,3,1,3,1,34,1.068,1,0,1.667
14,1,0,2,0,1,0.138,0,0,0.138
15,1,0,2,0,1,0.118,0,0,0.118
16,1,0,2,0,9,1.318,0,0,1.318
17,6,3,3,7,28,0.715,3,0,1.969
18,4,2,2,2,65,2.307,2,0,4.407
19,4,2,2,4,65,1.647,2,0,3.518
20,3,1,3,1,26,1.142,1,0,2.280
21,3,1,3,1,10,0.401,1,0,0.947
22,1,0,2,0,8,0.501,0,0,0.501
23,1,0,2,0,3,0.570,0,0,0.570
24,1,0,2,0,11,0.769,0,0,0.769
25,21,10,12,104,216,1.490,8,1,3.829
26,1,0,2,0,0,0.049,0,0,0.049
27,1,0,2,0,9,0.590,0,0,0.590
28,1,0,2,0,0,0.403,0,0,0.403
29,3,1,3,1,45,2.076,1,0,2.683
30,12,6,6,10,182,1.320,6,0,2.850
31,1,0,2,0,13,1.140,0,0,1.140
32,1,0,2,0,4,0.996,0,0,0.996
33,1,0,2,0,6,0.780,0,0,0.780
34,1,0,2,0,19,1.375,0,0,1.375
35,1,0,2,0,38,3.821,0,0,3.821
36,5,2,4,4,38,1.279,2,0,3.615
37,1,0,2,0,9,0.964,0,0,0.964
38,1,0,2,0,12,1.094,0,0,1.094
39,1,0,2,0,18,2.058,0,0,2.058
40,1,0,2,0,10,1.333,0,0,1.333
41,0,0,1,0,0,0.000,0,0,0.000
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,12,1.070,0,0,1.070
44,15,8,2,18,62,0.938,5,2,2.024
45,1,0,2,0,24,3.500,0,0,3.500
46,3,1,3,1,17,0.854,1,0,1.471
47,1,0,2,0,8,0.898,0,0,0.898
48,1,0,2,0,1,0.118,0,0,0.118
49,1,0,2,0,6,0.403,0,0,0.403
50,7,3,2,14,41,1.103,2,0,2.096
51,1,0,2,0,12,1.805,0,0,1.805
52,4,2,2,2,32,0.945,2,0,1.574
53,0,0,1,0,0,0.000,0,0,0.000
54,3,1,3,1,24,1.835,1,0,4.505
55,1,0,2,0,2,0.544,0,0,0.544
56,1,0,2,0,2,0.521,0,0,0.521
57,1,0,2,0,8,1.606,0,0,1.606
58,1,0,2,0,4,0.642,0,0,0.642
59,1,0,2,0,12,2.475,0,0,2.475
60,1,0,2,0,16,1.367,0,0,1.367
61,4,2,2,2,22,0.715,2,0,1.361
62,3,1,3,1,20,0.799,1,0,1.491
63,12,5,8,10,54,0.920,4,1,1.928
64,3,1,3,1,16,0.574,1,0,0.691
65,1,0,2,0,8,0.501,0,0,0.501
66,3,1,3,1,14,0.911,1,0,1.785
67,4,2,2,4,14,0.474,2,0,0.907
68,1,0,2,0,2,0.167,0,0,0.167
69,1,0,2,0,15,1.911,0,0,1.911
70,0,0,1,0,0,0.000,0,0,0.000
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,13,2.487,0,0,2.487
73,1,0,2,0,3,1.284,0,0,1.284
74,3,1,3,1,39,1.538,1,0,2.752
75,1,0,2,0,15,1.281,0,0,1.281
76,1,0,2,0,8,0.875,0,0,0.875
77,1,0,2,0,4,0.285,0,0,0.285
78,1,0,2,0,3,0.573,0,0,0.573
79,1,0,2,0,5,0.691,0,0,0.691
80,0,0,1,0,0,0.000,0,0,0.000
81,1,0,2,0,16,1.721,0,0,1.721
82,0,0,1,0,0,0.000,0,0,0.000
83,1,0,2,0,1,0.809,0,0,0.809
84,1,0,2,0,3,0.196,0,0,0.196
85,1,0,2,0,14,1.589,0,0,1.589
86,1,0,2,0,10,0.619,0,0,0.619
87,1,0,2,0,12,1.428,0,0,1.428
88,1,0,2,0,32,1.836,0,0,1.836
