 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1209,647,305,1787,8345,1.222,518,98,5.550
2,5,2,4,2,57,1.203,2,0,2.999
3,1,0,2,0,2,0.187,0,0,0.187
4,3,1,3,3,13,0.939,1,0,1.972
5,6,3,3,3,36,1.140,3,0,1.954
6,8,4,4,10,34,0.879,4,0,2.654
7,22,10,8,26,192,1.535,5,4,3.106
8,1,0,2,0,0,0.049,0,0,0.049
9,1,0,2,0,7,1.186,0,0,1.186
10,40,20,15,87,379,1.664,17,2,4.289
11,1,0,2,0,34,1.873,0,0,1.873
12,1,0,2,0,8,0.561,0,0,0.561
13,24,11,11,21,175,1.282,9,0,3.730
14,3,1,3,1,33,1.841,1,0,3.667
15,1,0,2,0,1,0.138,0,0,0.138
16,6,3,3,3,64,1.513,3,0,5.992
17,1,0,2,0,0,0.069,0,0,0.069
18,1,0,2,0,12,1.845,0,0,1.845
19,1,0,2,0,3,0.236,0,0,0.236
20,5,2,4,2,35,1.388,2,0,3.057
21,3,1,3,1,6,0.634,1,0,0.907
22,3,1,3,3,14,0.837,1,0,1.278
23,27,12,11,34,248,1.443,7,3,4.160
24,1,0,2,0,30,3.117,0,0,3.117
25,9,3,5,19,48,0.848,1,0,1.479
26,1,0,2,0,0,0.403,0,0,0.403
27,0,0,1,0,0,0.000,0,0,0.000
28,10,5,4,6,47,0.840,4,1,1.569
29,1,0,2,0,9,0.570,0,0,0.570
30,3,1,3,1,12,0.298,1,0,0.374
31,3,1,3,1,11,0.835,1,0,1.359
32,1,0,2,0,5,0.354,0,0,0.354
33,3,1,3,3,20,1.198,1,0,1.672
34,4,1,4,4,26,1.167,0,1,2.352
35,1,0,2,0,3,0.590,0,0,0.590
36,2,1,1,3,8,0.632,1,0,1.097
