 ,Value,Count
1,0,4964796
2,1,352594
3,2,131523
4,3,66248
5,4,42981
6,5,33006
7,6,26564
8,7,22274
9,8,18830
10,9,16312
11,10,14106
12,11,12646
13,12,11366
14,13,10383
15,14,9564
16,15,8689
17,16,7826
18,17,7206
19,18,6826
20,19,6186
21,20,5947
22,21,5435
23,22,5207
24,23,5054
25,24,4724
26,25,4427
27,26,4411
28,27,4023
29,28,3811
30,29,3807
31,30,3670
32,31,3456
33,32,3436
34,33,3174
35,34,3221
36,35,3066
37,36,3113
38,37,2870
39,38,2771
40,39,2677
41,40,2673
42,41,2484
43,42,2487
44,43,2403
45,44,2386
46,45,2307
47,46,2134
48,47,2110
49,48,2152
50,49,2057
51,50,2075
52,51,2006
53,52,1976
54,53,1902
55,54,1859
56,55,1868
57,56,1740
58,57,1681
59,58,1659
60,59,1686
61,60,1584
62,61,1642
63,62,1599
64,63,1486
65,64,1476
66,65,1508
67,66,1478
68,67,1482
69,68,1402
70,69,1410
71,70,1368
72,71,1318
73,72,1394
74,73,1297
75,74,1288
76,75,1247
77,76,1246
78,77,1274
79,78,1191
80,79,1153
81,80,1149
82,81,1120
83,82,1121
84,83,1080
85,84,1052
86,85,1094
87,86,998
88,87,1017
89,88,969
90,89,981
91,90,923
92,91,933
93,92,902
94,93,920
95,94,892
96,95,870
97,96,913
98,97,852
99,98,861
100,99,830
101,100,757
102,101,726
103,102,740
104,103,744
105,104,745
106,105,710
107,106,658
108,107,682
109,108,640
110,109,619
111,110,585
112,111,630
113,112,611
114,113,571
115,114,523
116,115,572
117,116,571
118,117,525
119,118,481
120,119,455
121,120,462
122,121,412
123,122,476
124,123,433
125,124,446
126,125,423
127,126,416
128,127,384
129,128,433
130,129,405
131,130,374
132,131,394
133,132,357
134,133,362
135,134,377
136,135,357
137,136,349
138,137,319
139,138,308
140,139,295
141,140,303
142,141,336
143,142,266
144,143,256
145,144,295
146,145,265
147,146,281
148,147,245
149,148,214
150,149,242
151,150,232
152,151,228
153,152,224
154,153,205
155,154,211
156,155,208
157,156,200
158,157,179
159,158,181
160,159,170
161,160,172
162,161,164
163,162,185
164,163,174
165,164,166
166,165,136
167,166,146
168,167,142
169,168,125
170,169,125
171,170,142
172,171,132
173,172,118
174,173,109
175,174,104
176,175,93
177,176,121
178,177,87
179,178,110
180,179,122
181,180,91
182,181,86
183,182,112
184,183,101
185,184,107
186,185,79
187,186,100
188,187,91
189,188,76
190,189,83
191,190,63
192,191,57
193,192,71
194,193,82
195,194,67
196,195,62
197,196,75
198,197,55
199,198,62
200,199,57
201,200,57
202,201,57
203,202,52
204,203,39
205,204,42
206,205,42
207,206,32
208,207,34
209,208,43
210,209,38
211,210,36
212,211,27
213,212,36
214,213,40
215,214,20
216,215,18
217,216,20
218,217,26
219,218,24
220,219,13
221,220,19
222,221,20
223,222,14
224,223,21
225,224,14
226,225,12
227,226,11
228,227,19
229,228,13
230,229,11
231,230,9
232,231,9
233,232,13
234,233,14
235,234,5
236,235,3
237,236,14
238,237,11
239,238,7
240,239,9
241,240,5
242,241,3
243,242,10
244,243,7
245,244,6
246,245,12
247,246,5
248,247,3
249,248,5
250,249,2
251,250,6
252,251,5
253,252,5
254,253,4
255,254,2
256,255,55
