 ,Value,Count
1,0,6745936
2,1,343042
3,2,97737
4,3,53111
5,4,36051
6,5,26707
7,6,21303
8,7,16965
9,8,14329
10,9,12421
11,10,10999
12,11,9380
13,12,8637
14,13,7822
15,14,7087
16,15,6555
17,16,6150
18,17,5614
19,18,5436
20,19,5133
21,20,4925
22,21,4612
23,22,4449
24,23,4179
25,24,4054
26,25,3980
27,26,3733
28,27,3622
29,28,3523
30,29,3336
31,30,3209
32,31,3093
33,32,3053
34,33,2842
35,34,2915
36,35,2732
37,36,2771
38,37,2614
39,38,2494
40,39,2471
41,40,2467
42,41,2278
43,42,2337
44,43,2225
45,44,2232
46,45,2157
47,46,2100
48,47,2039
49,48,1974
50,49,1926
51,50,1980
52,51,1842
53,52,1845
54,53,1781
55,54,1886
56,55,1732
57,56,1692
58,57,1679
59,58,1587
60,59,1553
61,60,1546
62,61,1512
63,62,1441
64,63,1462
65,64,1372
66,65,1353
67,66,1319
68,67,1328
69,68,1303
70,69,1213
71,70,1207
72,71,1140
73,72,1188
74,73,1107
75,74,1093
76,75,1045
77,76,1022
78,77,1026
79,78,928
80,79,962
81,80,913
82,81,906
83,82,871
84,83,848
85,84,824
86,85,785
87,86,816
88,87,789
89,88,708
90,89,713
91,90,725
92,91,691
93,92,709
94,93,654
95,94,677
96,95,596
97,96,648
98,97,634
99,98,607
100,99,605
101,100,517
102,101,541
103,102,534
104,103,497
105,104,494
106,105,526
107,106,476
108,107,476
109,108,468
110,109,412
111,110,456
112,111,428
113,112,401
114,113,420
115,114,377
116,115,393
117,116,333
118,117,350
119,118,322
120,119,291
121,120,323
122,121,291
123,122,272
124,123,265
125,124,281
126,125,208
127,126,246
128,127,219
129,128,193
130,129,204
131,130,190
132,131,219
133,132,181
134,133,181
135,134,210
136,135,208
137,136,162
138,137,186
139,138,142
140,139,161
141,140,170
142,141,161
143,142,145
144,143,122
145,144,136
146,145,124
147,146,128
148,147,112
149,148,112
150,149,98
151,150,99
152,151,87
153,152,80
154,153,97
155,154,96
156,155,94
157,156,75
158,157,87
159,158,68
160,159,56
161,160,67
162,161,67
163,162,60
164,163,70
165,164,47
166,165,52
167,166,53
168,167,44
169,168,59
170,169,46
171,170,49
172,171,34
173,172,47
174,173,34
175,174,42
176,175,49
177,176,31
178,177,38
179,178,27
180,179,25
181,180,32
182,181,31
183,182,35
184,183,29
185,184,23
186,185,19
187,186,25
188,187,26
189,188,19
190,189,17
191,190,22
192,191,16
193,192,24
194,193,16
195,194,17
196,195,19
197,196,13
198,197,11
199,198,8
200,199,11
201,200,16
202,201,5
203,202,12
204,203,5
205,204,10
206,205,9
207,206,6
208,207,3
209,208,11
210,209,6
211,210,6
212,211,3
213,212,6
214,213,4
215,214,7
216,215,2
217,216,5
218,217,3
219,218,5
220,219,4
221,220,3
222,221,5
223,222,1
224,223,2
225,224,4
226,225,3
227,226,3
228,227,0
229,228,4
230,229,1
231,230,2
232,231,3
233,232,3
234,233,0
235,234,1
236,235,1
237,236,2
238,237,1
239,238,1
240,239,1
241,240,1
242,241,0
243,242,1
244,243,0
245,244,0
246,245,0
247,246,0
248,247,3
249,248,0
250,249,1
251,250,1
252,251,0
253,252,0
254,253,0
255,254,0
256,255,1
