 ,Value,Count
1,0,3925705
2,1,311584
3,2,89631
4,3,45761
5,4,29041
6,5,20466
7,6,15909
8,7,12649
9,8,10131
10,9,8497
11,10,7556
12,11,6726
13,12,6356
14,13,5677
15,14,5423
16,15,5035
17,16,4539
18,17,4244
19,18,3934
20,19,3711
21,20,3564
22,21,3327
23,22,3172
24,23,2990
25,24,2928
26,25,2650
27,26,2672
28,27,2466
29,28,2377
30,29,2355
31,30,2365
32,31,2257
33,32,2082
34,33,2033
35,34,1926
36,35,1880
37,36,1775
38,37,1732
39,38,1685
40,39,1651
41,40,1645
42,41,1521
43,42,1506
44,43,1417
45,44,1390
46,45,1365
47,46,1353
48,47,1194
49,48,1253
50,49,1232
51,50,1200
52,51,1148
53,52,1094
54,53,1041
55,54,1010
56,55,963
57,56,953
58,57,838
59,58,892
60,59,909
61,60,767
62,61,755
63,62,765
64,63,679
65,64,675
66,65,650
67,66,621
68,67,588
69,68,535
70,69,547
71,70,537
72,71,484
73,72,525
74,73,505
75,74,452
76,75,467
77,76,474
78,77,464
79,78,416
80,79,417
81,80,401
82,81,391
83,82,369
84,83,370
85,84,367
86,85,334
87,86,283
88,87,303
89,88,289
90,89,295
91,90,290
92,91,255
93,92,231
94,93,218
95,94,217
96,95,236
97,96,206
98,97,203
99,98,199
100,99,169
101,100,171
102,101,164
103,102,144
104,103,151
105,104,123
106,105,133
107,106,122
108,107,137
109,108,108
110,109,114
111,110,105
112,111,88
113,112,114
114,113,120
115,114,90
116,115,86
117,116,82
118,117,70
119,118,79
120,119,83
121,120,65
122,121,75
123,122,87
124,123,55
125,124,58
126,125,67
127,126,58
128,127,51
129,128,45
130,129,40
131,130,50
132,131,41
133,132,42
134,133,36
135,134,42
136,135,39
137,136,26
138,137,28
139,138,28
140,139,26
141,140,24
142,141,23
143,142,24
144,143,29
145,144,10
146,145,12
147,146,19
148,147,17
149,148,13
150,149,17
151,150,8
152,151,14
153,152,15
154,153,7
155,154,11
156,155,4
157,156,12
158,157,10
159,158,6
160,159,5
161,160,10
162,161,3
163,162,5
164,163,4
165,164,4
166,165,3
167,166,5
168,167,2
169,168,5
170,169,1
171,170,4
172,171,0
173,172,4
174,173,2
175,174,1
176,175,0
177,176,2
178,177,0
179,178,1
180,179,4
181,180,1
182,181,5
183,182,1
184,183,2
185,184,1
186,185,1
187,186,4
188,187,0
189,188,0
190,189,0
191,190,1
192,191,2
193,192,0
194,193,0
195,194,3
196,195,3
197,196,0
198,197,4
199,198,1
200,199,2
201,200,2
202,201,0
203,202,1
204,203,2
205,204,1
206,205,0
207,206,1
208,207,0
209,208,0
210,209,0
211,210,0
212,211,1
213,212,1
214,213,0
215,214,0
216,215,1
217,216,0
218,217,1
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
