Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_n_11.tif,202,194.938,0.965,9.241,254.379,4.883,1.493,0.745,78.033,0.615,0.812
