 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,53,29,12,69,400,0.892,22,7,2.000
2,1,0,2,0,12,2.438,0,0,2.438
3,1122,581,278,1752,7232,1.004,424,113,5.183
4,1,0,2,0,8,0.480,0,0,0.480
5,0,0,1,0,0,0.000,0,0,0.000
6,5,2,4,2,33,0.658,2,0,1.062
7,1,0,2,0,6,0.383,0,0,0.383
8,12,5,7,13,61,1.004,3,2,2.188
9,505,257,141,620,3096,1.066,200,33,5.533
10,3,1,3,1,3,0.382,1,0,0.196
11,17,8,8,16,89,0.627,6,2,1.252
12,24,12,5,41,116,0.932,9,1,2.072
13,1,0,2,0,13,0.765,0,0,0.765
14,16,7,10,14,81,1.166,6,1,2.242
15,48,20,24,403,283,1.407,13,5,4.095
16,24,12,9,31,139,0.897,10,1,1.796
17,1,0,2,0,8,0.898,0,0,0.898
18,1,0,2,0,4,0.265,0,0,0.265
19,1,0,2,0,11,0.668,0,0,0.668
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,15,0.985,0,0,0.985
22,1,0,2,0,35,2.266,0,0,2.266
23,1,0,2,0,4,0.619,0,0,0.619
24,48,27,12,50,243,0.853,24,3,1.920
25,1,0,2,0,16,1.370,0,0,1.370
26,1,0,2,0,4,0.285,0,0,0.285
27,19,10,7,16,167,0.763,9,1,2.026
28,1,0,2,0,12,0.757,0,0,0.757
29,3,1,3,1,18,0.675,1,0,0.939
30,3,1,3,3,29,0.919,1,0,1.013
31,6,3,3,9,30,0.643,3,0,1.252
32,1,0,2,0,6,0.443,0,0,0.443
33,49,24,18,60,254,0.790,19,3,1.808
34,5,2,3,7,38,0.873,1,1,1.569
35,3,1,3,1,25,0.908,1,0,1.114
36,10,4,5,15,32,0.348,2,1,0.915
37,0,0,1,0,0,0.000,0,0,0.000
38,2,1,1,3,24,0.787,1,0,1.269
39,15,8,5,12,96,0.519,7,1,1.367
40,3,1,3,1,20,0.456,1,0,0.964
41,7,4,1,9,40,0.431,3,1,0.748
42,1,0,2,0,11,0.668,0,0,0.668
43,1,0,2,0,7,0.492,0,0,0.492
44,1,0,2,0,9,0.570,0,0,0.570
45,0,0,1,0,0,0.000,0,0,0.000
46,1,0,2,0,6,0.383,0,0,0.383
47,3,1,3,3,10,0.411,1,0,0.809
48,3,1,3,3,44,1.388,1,0,2.190
49,1,0,2,0,11,1.022,0,0,1.022
50,1,0,2,0,7,0.472,0,0,0.472
51,1,0,2,0,10,0.619,0,0,0.619
52,1,0,2,0,2,0.167,0,0,0.167
53,3,1,3,1,22,0.482,1,0,0.639
54,1,0,2,0,3,0.216,0,0,0.216
