 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.570,0,0,0.570
2,1340,701,326,2367,7898,1.095,538,108,8.632
3,1,0,2,0,22,2.856,0,0,2.856
4,24,11,9,27,154,1.207,8,2,2.712
5,3,1,3,1,14,0.924,1,0,1.298
6,5,2,4,4,40,1.688,2,0,3.770
7,3,1,3,1,23,0.984,1,0,1.209
8,3,1,3,1,35,1.438,1,0,2.490
9,449,226,125,699,2915,1.141,163,39,4.666
10,9,5,3,5,82,1.345,5,0,2.424
11,1,0,2,0,16,1.997,0,0,1.997
12,56,28,22,97,339,1.065,20,7,4.510
13,12,5,7,12,54,0.941,4,0,2.202
14,4,2,2,2,35,1.258,2,0,2.499
15,26,14,7,21,175,0.904,11,3,2.455
16,10,5,5,9,75,1.235,5,0,2.115
17,1,0,2,0,5,1.379,0,0,1.379
18,3,1,3,1,17,0.990,1,0,1.975
19,15,6,9,16,70,0.909,3,3,1.388
20,20,10,9,24,142,1.270,9,1,3.858
21,1,0,2,0,12,1.114,0,0,1.114
22,1,0,2,0,0,0.069,0,0,0.069
23,52,29,12,56,318,1.023,24,5,2.944
24,1,0,2,0,3,0.904,0,0,0.904
25,6,3,3,5,49,1.116,3,0,1.963
26,18,10,5,21,133,1.142,9,1,4.738
27,1,0,2,0,2,0.861,0,0,0.861
28,3,1,3,1,16,0.952,1,0,1.215
29,2,1,1,1,66,4.130,1,0,5.353
30,1,0,2,0,16,1.707,0,0,1.707
31,5,2,4,2,32,0.992,2,0,2.309
32,21,10,12,14,76,0.779,10,0,1.854
33,4,2,2,2,40,1.145,2,0,1.879
34,1,0,2,0,4,0.662,0,0,0.662
35,5,2,4,4,26,0.807,2,0,1.399
36,1,0,2,0,7,0.849,0,0,0.849
37,7,3,5,5,45,1.377,3,0,3.598
38,0,0,1,0,0,0.000,0,0,0.000
39,4,2,2,4,22,1.185,2,0,1.992
40,20,10,6,27,128,1.092,8,1,2.808
41,1,0,2,0,4,0.285,0,0,0.285
42,1,0,2,0,0,0.069,0,0,0.069
43,16,7,8,17,117,1.157,6,0,3.593
44,6,2,5,8,17,0.672,1,1,0.858
45,10,5,5,9,53,0.612,5,0,1.151
46,3,1,3,1,24,0.969,1,0,1.727
47,3,1,3,3,13,0.361,1,0,0.659
48,1,0,2,0,8,0.501,0,0,0.501
49,1,0,2,0,10,0.679,0,0,0.679
50,1,0,2,0,8,0.936,0,0,0.936
51,1,0,2,0,12,0.777,0,0,0.777
52,6,2,5,7,24,1.044,1,1,2.496
53,3,1,3,3,23,1.010,1,0,1.172
54,2,1,1,1,26,0.969,1,0,1.221
55,1,0,2,0,2,0.167,0,0,0.167
56,1,0,2,0,8,0.541,0,0,0.541
57,3,1,3,3,2,0.478,1,0,0.861
58,1,0,2,0,5,0.354,0,0,0.354
59,1,0,2,0,11,0.688,0,0,0.688
60,3,1,3,1,10,0.232,1,0,0.383
61,6,3,3,5,19,0.323,3,0,0.590
62,1,0,2,0,2,0.524,0,0,0.524
63,2,1,1,3,28,1.419,1,0,2.383
64,3,1,3,1,5,0.612,1,0,0.809
65,1,0,2,0,5,1.059,0,0,1.059
66,1,0,2,0,21,1.972,0,0,1.972
67,3,1,3,1,23,0.749,1,0,0.993
68,1,0,2,0,3,0.573,0,0,0.573
69,3,1,3,1,13,0.288,1,0,0.362
70,1,0,2,0,24,1.404,0,0,1.404
71,1,0,2,0,11,0.688,0,0,0.688
72,1,0,2,0,8,0.561,0,0,0.561
73,8,4,4,6,27,0.578,4,0,1.146
74,1,0,2,0,4,0.325,0,0,0.325
