Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_15_FinalTH.tif,22,15.330,0.697,3.410,255,5.143,1.542,0.516,99.360,0.489,0.715
