Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_23_FinalTH.tif,25,6.023,0.241,2.010,255,2.113,0.740,0.420,112.631,0.730,0.848
