Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_30_FinalTH.tif,32,23.860,0.746,4.355,255,5.554,1.602,0.531,109.686,0.529,0.723
