Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_53_FinalTH.tif,32,16.356,0.511,5.786,255,3.683,1.260,0.475,80.709,0.572,0.776
