Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_11.tif,114,135.354,1.187,8.088,254.513,6.548,1.556,0.754,76.136,0.556,0.768
