Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_09.tif,80,97.394,1.217,9.140,254.892,7.167,1.725,0.752,76.916,0.456,0.710
