Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_n_01.tif,97,103.182,1.064,7.378,254.654,5.456,1.641,0.729,85.052,0.579,0.795
