 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_51_largestArea.tif,0.876,6.367,2.056,0.542,74.918,0.271,3.790,0.264,0.603,113,63
2,3X_51_largestArea.tif,0.237,2.099,0.669,0.451,146.949,0.676,1.484,0.674,0.819,129,83
3,3X_51_largestArea.tif,0.175,1.848,0.738,0.303,116.040,0.645,2.435,0.411,0.847,115,87
4,3X_51_largestArea.tif,1.900,12.740,2.485,0.973,109.971,0.147,2.553,0.392,0.415,131,105
5,3X_51_largestArea.tif,0.266,2.344,0.971,0.349,156.739,0.608,2.783,0.359,0.847,147,108
6,3X_51_largestArea.tif,0.288,2.875,1.107,0.331,96.446,0.437,3.344,0.299,0.694,118,195
7,3X_51_largestArea.tif,0.080,1.087,0.407,0.249,63.085,0.847,1.636,0.611,0.863,164,202
8,3X_51_largestArea.tif,0.239,1.994,0.701,0.434,107.938,0.755,1.616,0.619,0.883,134,204
9,3X_51_largestArea.tif,0.034,0.687,0.226,0.193,114.699,0.916,1.170,0.855,0.809,116,228
10,3X_51_largestArea.tif,0.148,1.618,0.605,0.312,12.030,0.712,1.939,0.516,0.824,151,232
11,3X_51_largestArea.tif,0.476,2.896,1.220,0.497,129.288,0.713,2.455,0.407,0.896,188,239
12,3X_51_largestArea.tif,0.134,1.338,0.470,0.363,42.685,0.940,1.296,0.771,0.892,253,255
13,3X_51_largestArea.tif,0.109,1.417,0.637,0.217,93.464,0.679,2.933,0.341,0.930,283,275
14,3X_51_largestArea.tif,0.138,1.328,0.453,0.387,134.998,0.980,1.170,0.855,0.905,126,279
15,3X_51_largestArea.tif,0.051,0.807,0.295,0.219,148.490,0.978,1.350,0.741,0.862,201,281
16,3X_51_largestArea.tif,0.597,3.566,1.535,0.495,70.623,0.590,3.099,0.323,0.888,114,282
17,3X_51_largestArea.tif,0.545,4.218,1.617,0.429,68.364,0.385,3.771,0.265,0.652,269,283
18,3X_51_largestArea.tif,0.318,2.245,0.838,0.484,130.536,0.794,1.730,0.578,0.869,173,286
19,3X_51_largestArea.tif,1.230,9.111,1.711,0.915,49.789,0.186,1.870,0.535,0.485,284,293
20,3X_51_largestArea.tif,0.300,2.249,0.898,0.426,175.100,0.746,2.108,0.474,0.897,236,297
21,3X_51_largestArea.tif,0.076,1.012,0.362,0.267,134.999,0.932,1.356,0.738,0.848,134,305
22,3X_51_largestArea.tif,0.487,3.863,1.498,0.414,120.790,0.410,3.623,0.276,0.707,173,309
23,3X_51_largestArea.tif,10.971,69.695,5.449,2.564,152.758,0.028,2.126,0.470,0.204,160,312
24,3X_51_largestArea.tif,0.119,1.448,0.573,0.265,123.000,0.716,2.162,0.463,0.835,194,312
25,3X_51_largestArea.tif,0.116,1.268,0.458,0.322,9.635,0.906,1.420,0.704,0.883,212,312
26,3X_51_largestArea.tif,0.472,3.321,1.351,0.445,29.026,0.538,3.034,0.330,0.803,253,323
27,3X_51_largestArea.tif,0.056,0.867,0.277,0.258,134.998,0.937,1.071,0.934,0.816,308,323
28,3X_51_largestArea.tif,0.923,7.162,1.436,0.818,109.177,0.226,1.756,0.570,0.469,298,330
29,3X_51_largestArea.tif,0.346,2.674,1.128,0.390,85.477,0.607,2.890,0.346,0.895,159,332
30,3X_51_largestArea.tif,0.870,5.143,2.365,0.468,75.198,0.413,5.049,0.198,0.820,92,338
31,3X_51_largestArea.tif,0.154,1.413,0.504,0.389,104.257,0.968,1.296,0.772,0.919,209,340
32,3X_51_largestArea.tif,0.937,6.000,2.482,0.481,73.341,0.327,5.162,0.194,0.734,267,355
33,3X_51_largestArea.tif,0.165,1.498,0.534,0.393,53.371,0.922,1.359,0.736,0.919,378,367
34,3X_51_largestArea.tif,1.285,8.244,2.711,0.603,91.521,0.237,4.494,0.223,0.574,109,373
35,3X_51_largestArea.tif,0.060,1.027,0.450,0.169,101.807,0.711,2.667,0.375,0.825,149,377
36,3X_51_largestArea.tif,0.185,1.643,0.542,0.433,176.368,0.859,1.252,0.799,0.899,287,381
37,3X_51_largestArea.tif,0.157,1.593,0.602,0.333,124.728,0.779,1.806,0.554,0.849,350,383
38,3X_51_largestArea.tif,0.128,1.543,0.638,0.256,54.432,0.678,2.491,0.401,0.816,381,393
39,3X_51_largestArea.tif,0.514,3.456,1.431,0.457,159.503,0.541,3.129,0.320,0.813,399,405
40,3X_51_largestArea.tif,0.382,3.848,1.649,0.295,141.148,0.324,5.596,0.179,0.657,385,407
41,3X_51_largestArea.tif,0.112,1.268,0.480,0.298,41.428,0.877,1.612,0.620,0.899,350,411
42,3X_51_largestArea.tif,0.302,2.730,1.076,0.358,135.310,0.509,3.007,0.333,0.729,136,413
43,3X_51_largestArea.tif,0.394,3.977,0.854,0.588,44.102,0.313,1.451,0.689,0.606,450,416
44,3X_51_largestArea.tif,0.116,1.232,0.413,0.357,119.483,0.958,1.157,0.864,0.914,257,431
45,3X_51_largestArea.tif,0.130,1.377,0.551,0.301,89.115,0.863,1.829,0.547,0.911,138,432
46,3X_51_largestArea.tif,0.711,4.141,1.844,0.491,86.592,0.521,3.756,0.266,0.857,155,434
47,3X_51_largestArea.tif,1.435,9.317,2.757,0.663,144.824,0.208,4.161,0.240,0.468,353,437
48,3X_51_largestArea.tif,0.329,2.915,1.260,0.333,8.319,0.487,3.785,0.264,0.824,474,437
49,3X_51_largestArea.tif,0.224,1.913,0.808,0.354,179.111,0.771,2.285,0.438,0.939,424,446
50,3X_51_largestArea.tif,0.841,7.006,2.137,0.501,3.518,0.215,4.264,0.235,0.600,477,448
51,3X_51_largestArea.tif,0.610,5.278,1.966,0.395,5.955,0.275,4.981,0.201,0.665,472,466
52,3X_51_largestArea.tif,1.355,9.039,3.072,0.562,175.861,0.208,5.470,0.183,0.499,98,468
53,3X_51_largestArea.tif,0.175,1.523,0.515,0.434,52.850,0.951,1.187,0.843,0.928,119,468
54,3X_51_largestArea.tif,0.215,1.678,0.543,0.505,161.737,0.961,1.075,0.930,0.919,262,514
