 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_56_largestArea.tif,0.147,1.753,0.782,0.238,17.987,0.599,3.281,0.305,0.871,207,99
2,3X_56_largestArea.tif,0.132,1.328,0.476,0.354,26.591,0.942,1.345,0.743,0.901,274,105
3,3X_56_largestArea.tif,1.826,11.682,1.764,1.318,55.035,0.168,1.338,0.747,0.550,203,123
4,3X_56_largestArea.tif,0.657,4.444,2.062,0.405,29.465,0.418,5.087,0.197,0.828,151,135
5,3X_56_largestArea.tif,1.757,13.827,1.859,1.203,132.149,0.115,1.545,0.647,0.437,241,138
6,3X_56_largestArea.tif,0.192,1.593,0.514,0.475,54.735,0.949,1.081,0.925,0.906,145,159
7,3X_56_largestArea.tif,0.210,1.678,0.612,0.436,142.239,0.936,1.403,0.713,0.921,286,160
8,3X_56_largestArea.tif,0.175,1.523,0.518,0.431,13.425,0.951,1.201,0.832,0.933,264,168
9,3X_56_largestArea.tif,0.300,3.126,1.124,0.340,37.115,0.386,3.305,0.303,0.661,133,171
10,3X_56_largestArea.tif,0.054,0.832,0.286,0.241,168.460,0.986,1.186,0.843,0.857,248,172
11,3X_56_largestArea.tif,0.034,0.651,0.218,0.201,83.736,1.000,1.083,0.923,0.884,240,189
12,3X_56_largestArea.tif,1.266,9.722,1.830,0.881,41.188,0.168,2.077,0.481,0.382,96,193
13,3X_56_largestArea.tif,0.221,1.799,0.675,0.417,39.973,0.857,1.620,0.617,0.904,167,196
14,3X_56_largestArea.tif,0.262,2.170,0.920,0.363,37.047,0.700,2.535,0.394,0.873,216,197
15,3X_56_largestArea.tif,0.355,2.591,1.063,0.425,140.611,0.664,2.501,0.400,0.850,273,197
16,3X_56_largestArea.tif,0.136,1.328,0.465,0.371,68.177,0.967,1.254,0.797,0.904,145,209
17,3X_56_largestArea.tif,0.215,1.944,0.777,0.353,50.069,0.716,2.200,0.455,0.865,122,211
18,3X_56_largestArea.tif,0.125,1.388,0.515,0.309,64.480,0.815,1.670,0.599,0.868,82,217
19,3X_56_largestArea.tif,0.098,1.147,0.425,0.293,171.429,0.933,1.451,0.689,0.893,118,236
20,3X_56_largestArea.tif,0.172,1.508,0.511,0.428,55.853,0.950,1.195,0.837,0.900,164,236
21,3X_56_largestArea.tif,0.425,3.081,1.335,0.406,22.678,0.563,3.292,0.304,0.850,199,240
22,3X_56_largestArea.tif,0.329,2.875,1.143,0.367,160.010,0.501,3.118,0.321,0.744,103,250
23,3X_56_largestArea.tif,2.334,16.943,2.463,1.207,103.088,0.102,2.041,0.490,0.466,147,269
24,3X_56_largestArea.tif,0.034,0.822,0.352,0.124,115.242,0.640,2.833,0.353,0.731,162,337
25,3X_56_largestArea.tif,0.858,4.979,1.837,0.594,142.114,0.435,3.090,0.324,0.719,160,353
26,3X_56_largestArea.tif,0.063,0.892,0.326,0.247,172.563,1.000,1.317,0.759,0.875,187,362
27,3X_56_largestArea.tif,0.089,1.193,0.507,0.223,136.065,0.783,2.275,0.440,0.860,155,379
28,3X_56_largestArea.tif,0.251,2.224,0.939,0.341,14.166,0.639,2.752,0.363,0.888,209,384
