 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_21_largestArea.tif,0.206,1.799,0.690,0.381,145.093,0.801,1.813,0.551,0.891,167,126
2,3X_21_largestArea.tif,0.300,2.415,0.996,0.384,61.716,0.647,2.595,0.385,0.865,158,137
3,3X_21_largestArea.tif,0.391,3.234,1.542,0.323,5.292,0.469,4.779,0.209,0.889,681,139
4,3X_21_largestArea.tif,1.409,10.299,4.314,0.416,7.682,0.167,10.372,0.096,0.573,638,150
5,3X_21_largestArea.tif,0.593,4.473,2.058,0.367,69.757,0.373,5.604,0.178,0.778,145,160
6,3X_21_largestArea.tif,0.718,3.421,1.349,0.678,93.995,0.771,1.990,0.503,0.931,166,161
7,3X_21_largestArea.tif,0.494,4.033,1.357,0.463,21.912,0.382,2.930,0.341,0.636,535,166
8,3X_21_largestArea.tif,0.508,3.971,1.828,0.354,10.963,0.405,5.160,0.194,0.786,499,173
9,3X_21_largestArea.tif,0.365,3.091,1.169,0.398,78.319,0.481,2.938,0.340,0.750,385,174
10,3X_21_largestArea.tif,1.592,8.601,3.073,0.660,120.546,0.270,4.659,0.215,0.623,182,192
11,3X_21_largestArea.tif,0.488,4.278,1.535,0.405,161.671,0.335,3.789,0.264,0.672,401,193
12,3X_21_largestArea.tif,0.215,1.803,0.704,0.389,2.017,0.832,1.807,0.553,0.930,464,194
13,3X_21_largestArea.tif,0.355,3.703,1.570,0.288,43.360,0.325,5.457,0.183,0.648,293,197
14,3X_21_largestArea.tif,0.454,2.935,1.142,0.506,148.395,0.662,2.257,0.443,0.839,211,198
15,3X_21_largestArea.tif,0.163,1.523,0.568,0.365,107.156,0.882,1.556,0.643,0.918,111,199
16,3X_21_largestArea.tif,0.682,4.479,1.456,0.597,107.089,0.427,2.440,0.410,0.666,310,200
17,3X_21_largestArea.tif,0.121,1.483,0.580,0.266,150.876,0.692,2.182,0.458,0.802,235,201
18,3X_21_largestArea.tif,0.130,1.328,0.455,0.365,158.044,0.929,1.246,0.803,0.889,374,205
19,3X_21_largestArea.tif,0.204,1.788,0.711,0.366,82.360,0.803,1.942,0.515,0.904,324,208
20,3X_21_largestArea.tif,0.096,1.158,0.395,0.309,15.362,0.899,1.279,0.782,0.862,135,210
21,3X_21_largestArea.tif,0.170,1.558,0.547,0.396,137.537,0.880,1.379,0.725,0.904,287,219
22,3X_21_largestArea.tif,3.552,18.891,5.782,0.782,157.133,0.125,7.393,0.135,0.464,112,220
23,3X_21_largestArea.tif,0.132,1.328,0.460,0.366,111.551,0.942,1.257,0.796,0.890,387,220
24,3X_21_largestArea.tif,0.223,1.989,0.828,0.342,34.676,0.707,2.421,0.413,0.879,459,220
25,3X_21_largestArea.tif,0.107,1.392,0.640,0.212,3.561,0.692,3.013,0.332,0.922,91,221
26,3X_21_largestArea.tif,0.726,5.782,2.457,0.376,56.178,0.273,6.535,0.153,0.629,474,221
27,3X_21_largestArea.tif,0.040,0.701,0.280,0.181,77.443,1.000,1.542,0.649,0.957,420,222
28,3X_21_largestArea.tif,1.095,6.612,2.252,0.619,43.521,0.315,3.639,0.275,0.574,245,224
29,3X_21_largestArea.tif,0.105,1.268,0.504,0.265,20.895,0.821,1.898,0.527,0.872,94,230
30,3X_21_largestArea.tif,2.314,11.742,3.698,0.797,71.894,0.211,4.642,0.215,0.602,372,234
31,3X_21_largestArea.tif,0.375,3.025,1.267,0.376,6.662,0.514,3.368,0.297,0.792,114,236
32,3X_21_largestArea.tif,1.091,8.018,2.439,0.570,2.719,0.213,4.281,0.234,0.532,298,237
33,3X_21_largestArea.tif,1.212,8.145,1.622,0.952,122.768,0.230,1.704,0.587,0.494,415,237
34,3X_21_largestArea.tif,1.301,9.041,1.989,0.833,36.928,0.200,2.389,0.419,0.552,86,245
35,3X_21_largestArea.tif,0.242,2.029,0.829,0.372,153.997,0.740,2.226,0.449,0.893,120,252
36,3X_21_largestArea.tif,0.170,1.859,0.707,0.306,7.785,0.619,2.309,0.433,0.790,264,256
37,3X_21_largestArea.tif,0.085,1.062,0.355,0.305,169.107,0.947,1.166,0.858,0.887,79,259
38,3X_21_largestArea.tif,0.362,2.925,1.187,0.388,8.225,0.531,3.058,0.327,0.816,103,262
39,3X_21_largestArea.tif,0.432,2.755,0.877,0.628,155.020,0.716,1.397,0.716,0.855,386,262
40,3X_21_largestArea.tif,0.172,1.508,0.511,0.428,124.147,0.950,1.195,0.837,0.900,163,266
41,3X_21_largestArea.tif,0.052,0.832,0.295,0.227,62.443,0.953,1.299,0.770,0.853,373,266
42,3X_21_largestArea.tif,2.068,12.559,3.193,0.825,91.480,0.165,3.872,0.258,0.411,85,270
43,3X_21_largestArea.tif,0.619,5.396,1.852,0.425,40.356,0.267,4.352,0.230,0.562,404,278
44,3X_21_largestArea.tif,0.058,0.867,0.311,0.237,125.207,0.968,1.309,0.764,0.842,374,280
45,3X_21_largestArea.tif,0.179,1.823,0.736,0.310,20.404,0.677,2.378,0.421,0.846,111,282
46,3X_21_largestArea.tif,0.186,1.653,0.620,0.383,164.867,0.857,1.618,0.618,0.896,226,287
47,3X_21_largestArea.tif,0.223,1.933,0.645,0.439,178.564,0.748,1.470,0.680,0.854,79,288
48,3X_21_largestArea.tif,0.248,2.319,0.880,0.358,69.897,0.579,2.456,0.407,0.778,396,294
49,3X_21_largestArea.tif,0.546,3.906,1.350,0.515,15.349,0.450,2.619,0.382,0.733,113,297
50,3X_21_largestArea.tif,0.168,1.473,0.511,0.420,44.533,0.975,1.217,0.822,0.916,316,298
51,3X_21_largestArea.tif,0.803,4.313,1.297,0.789,42.409,0.543,1.644,0.608,0.785,81,302
52,3X_21_largestArea.tif,1.053,8.377,2.616,0.513,170.705,0.189,5.104,0.196,0.517,153,302
53,3X_21_largestArea.tif,0.085,1.062,0.358,0.303,31.682,0.947,1.182,0.846,0.904,284,306
54,3X_21_largestArea.tif,5.869,29.575,5.724,1.306,145.016,0.084,4.384,0.228,0.299,145,312
55,3X_21_largestArea.tif,0.109,1.243,0.416,0.333,118.371,0.883,1.250,0.800,0.857,276,318
56,3X_21_largestArea.tif,0.078,1.012,0.317,0.312,45.013,0.954,1.015,0.985,0.851,196,320
57,3X_21_largestArea.tif,0.479,3.450,1.506,0.405,89.781,0.506,3.714,0.269,0.826,237,320
58,3X_21_largestArea.tif,0.101,1.268,0.500,0.258,38.593,0.792,1.935,0.517,0.855,312,321
59,3X_21_largestArea.tif,0.555,3.216,1.284,0.551,162.766,0.675,2.332,0.429,0.885,102,324
60,3X_21_largestArea.tif,0.119,1.268,0.429,0.355,32.111,0.934,1.209,0.827,0.892,313,339
61,3X_21_largestArea.tif,0.572,3.091,1.265,0.575,125.406,0.752,2.198,0.455,0.912,199,347
62,3X_21_largestArea.tif,0.946,4.628,1.957,0.616,64.173,0.555,3.179,0.315,0.865,285,351
63,3X_21_largestArea.tif,0.816,4.728,2.094,0.496,74.153,0.459,4.219,0.237,0.793,329,351
64,3X_21_largestArea.tif,0.110,1.268,0.438,0.321,62.708,0.863,1.363,0.734,0.865,90,360
65,3X_21_largestArea.tif,0.982,5.827,2.784,0.449,56.587,0.364,6.195,0.161,0.843,360,370
66,3X_21_largestArea.tif,0.673,6.842,1.527,0.561,31.890,0.181,2.721,0.368,0.382,69,379
67,3X_21_largestArea.tif,1.742,11.538,3.986,0.557,141.575,0.164,7.161,0.140,0.561,150,380
68,3X_21_largestArea.tif,0.224,1.823,0.699,0.409,89.916,0.848,1.711,0.585,0.905,237,382
69,3X_21_largestArea.tif,1.114,6.365,1.757,0.808,38.137,0.346,2.175,0.460,0.565,384,388
70,3X_21_largestArea.tif,0.244,1.823,0.605,0.514,149.079,0.923,1.176,0.851,0.912,312,397
71,3X_21_largestArea.tif,0.820,4.929,1.828,0.571,114.703,0.424,3.200,0.312,0.755,52,419
72,3X_21_largestArea.tif,0.174,1.813,0.713,0.310,96.373,0.664,2.296,0.435,0.853,84,421
73,3X_21_largestArea.tif,0.170,1.508,0.509,0.426,143.859,0.940,1.195,0.837,0.900,177,427
74,3X_21_largestArea.tif,0.221,1.873,0.743,0.378,92.495,0.790,1.962,0.510,0.907,96,438
75,3X_21_largestArea.tif,0.058,0.857,0.307,0.240,152.245,0.991,1.278,0.782,0.889,244,439
76,3X_21_largestArea.tif,1.406,8.748,2.379,0.752,30.688,0.231,3.161,0.316,0.475,312,445
77,3X_21_largestArea.tif,0.479,3.562,1.330,0.459,103.902,0.475,2.899,0.345,0.751,118,448
78,3X_21_largestArea.tif,0.935,6.124,2.391,0.498,78.483,0.313,4.801,0.208,0.647,358,450
79,3X_21_largestArea.tif,0.081,1.037,0.335,0.309,127.856,0.951,1.085,0.922,0.874,380,451
80,3X_21_largestArea.tif,0.054,0.857,0.286,0.241,101.540,0.929,1.186,0.843,0.857,105,454
81,3X_21_largestArea.tif,0.168,1.689,0.640,0.335,36.232,0.742,1.914,0.523,0.853,329,464
82,3X_21_largestArea.tif,0.138,1.423,0.479,0.365,96.769,0.853,1.311,0.763,0.889,73,465
83,3X_21_largestArea.tif,0.501,3.006,1.215,0.525,119.134,0.697,2.312,0.433,0.891,95,467
84,3X_21_largestArea.tif,0.322,3.091,1.202,0.341,56.553,0.424,3.524,0.284,0.737,150,487
85,3X_21_largestArea.tif,0.579,4.537,1.963,0.376,89.127,0.353,5.226,0.191,0.792,77,488
86,3X_21_largestArea.tif,0.154,1.448,0.535,0.366,152.792,0.922,1.464,0.683,0.899,295,500
