 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3X_30_largestArea.tif,0.116,1.317,0.499,0.296,12.353,0.838,1.688,0.592,0.901,485,118
2,3X_30_largestArea.tif,0.449,3.705,1.721,0.332,170.002,0.411,5.185,0.193,0.832,595,122
3,3X_30_largestArea.tif,0.174,1.508,0.515,0.430,9.405,0.960,1.198,0.835,0.910,385,133
4,3X_30_largestArea.tif,0.299,2.620,1.132,0.336,31.577,0.546,3.374,0.296,0.829,354,136
5,3X_30_largestArea.tif,0.223,2.506,1.127,0.251,135.931,0.445,4.480,0.223,0.748,589,136
6,3X_30_largestArea.tif,0.172,1.498,0.492,0.445,45.004,0.963,1.104,0.906,0.913,318,138
7,3X_30_largestArea.tif,0.179,1.558,0.549,0.415,5.427,0.927,1.321,0.757,0.912,527,144
8,3X_30_largestArea.tif,2.889,20.507,2.310,1.593,96.879,0.086,1.450,0.690,0.420,358,152
9,3X_30_largestArea.tif,1.303,10.442,2.503,0.663,4.883,0.150,3.776,0.265,0.533,628,152
10,3X_30_largestArea.tif,0.163,1.523,0.555,0.374,13.201,0.882,1.484,0.674,0.909,543,168
11,3X_30_largestArea.tif,0.373,3.166,1.408,0.337,159.998,0.467,4.178,0.239,0.774,204,169
12,3X_30_largestArea.tif,0.145,1.448,0.493,0.374,42.295,0.868,1.319,0.758,0.879,294,177
13,3X_30_largestArea.tif,0.143,1.678,0.664,0.274,148.325,0.638,2.420,0.413,0.794,603,177
14,3X_30_largestArea.tif,0.217,1.703,0.569,0.486,115.835,0.941,1.171,0.854,0.916,237,179
15,3X_30_largestArea.tif,0.136,1.487,0.603,0.287,96.931,0.771,2.104,0.475,0.904,394,188
16,3X_30_largestArea.tif,0.235,1.799,0.603,0.497,24.516,0.914,1.214,0.824,0.906,274,193
17,3X_30_largestArea.tif,0.040,0.712,0.273,0.185,140.944,0.988,1.475,0.678,0.880,231,200
18,3X_30_largestArea.tif,4.320,20.733,6.424,0.856,21.983,0.126,7.503,0.133,0.552,609,202
19,3X_30_largestArea.tif,0.592,4.614,1.519,0.496,127.074,0.349,3.063,0.326,0.669,251,204
20,3X_30_largestArea.tif,0.872,6.748,1.376,0.807,39.375,0.241,1.705,0.586,0.516,383,204
21,3X_30_largestArea.tif,0.168,2.153,0.979,0.219,9.385,0.456,4.474,0.224,0.830,135,206
22,3X_30_largestArea.tif,0.221,1.714,0.554,0.508,21.655,0.945,1.091,0.917,0.914,332,206
23,3X_30_largestArea.tif,0.219,1.788,0.668,0.417,5.608,0.860,1.601,0.625,0.910,490,212
24,3X_30_largestArea.tif,0.043,0.736,0.268,0.206,14.305,1.000,1.299,0.770,0.889,210,217
25,3X_30_largestArea.tif,0.251,2.043,0.830,0.386,3.834,0.757,2.152,0.465,0.914,289,217
26,3X_30_largestArea.tif,0.282,2.605,1.193,0.301,37.021,0.522,3.957,0.253,0.821,625,217
27,3X_30_largestArea.tif,0.179,1.558,0.537,0.424,92.058,0.927,1.266,0.790,0.908,111,220
28,3X_30_largestArea.tif,7.888,47.577,4.960,2.025,36.417,0.044,2.450,0.408,0.425,246,235
29,3X_30_largestArea.tif,0.458,3.657,1.571,0.371,42.749,0.430,4.237,0.236,0.715,318,236
30,3X_30_largestArea.tif,0.098,1.122,0.377,0.330,94.509,0.975,1.145,0.874,0.893,129,240
31,3X_30_largestArea.tif,0.072,0.977,0.329,0.280,166.128,0.953,1.177,0.849,0.860,266,243
32,3X_30_largestArea.tif,1.069,6.124,2.948,0.462,43.763,0.358,6.386,0.157,0.789,152,248
33,3X_30_largestArea.tif,0.197,2.255,0.981,0.256,53.048,0.487,3.833,0.261,0.781,200,253
34,3X_30_largestArea.tif,0.110,1.207,0.407,0.345,94.976,0.951,1.179,0.848,0.891,367,264
35,3X_30_largestArea.tif,0.096,1.147,0.425,0.287,16.320,0.916,1.482,0.675,0.914,402,266
36,3X_30_largestArea.tif,0.262,2.249,0.945,0.353,20.232,0.652,2.675,0.374,0.881,445,266
37,3X_30_largestArea.tif,0.154,1.413,0.462,0.424,83.363,0.968,1.091,0.916,0.909,287,272
38,3X_30_largestArea.tif,0.054,0.832,0.276,0.251,67.453,0.986,1.101,0.909,0.857,351,282
39,3X_30_largestArea.tif,0.387,3.211,1.107,0.445,52.098,0.472,2.485,0.402,0.729,176,283
40,3X_30_largestArea.tif,0.042,0.712,0.245,0.216,110.702,1.000,1.132,0.884,0.885,302,291
41,3X_30_largestArea.tif,0.116,1.243,0.433,0.341,59.833,0.942,1.270,0.787,0.883,143,308
42,3X_30_largestArea.tif,0.809,6.558,2.817,0.366,29.025,0.236,7.706,0.130,0.657,270,317
43,3X_30_largestArea.tif,0.175,1.498,0.498,0.449,51.584,0.983,1.110,0.901,0.924,113,319
44,3X_30_largestArea.tif,4.500,28.149,2.922,1.961,68.404,0.071,1.490,0.671,0.493,129,335
45,3X_30_largestArea.tif,0.499,4.259,0.799,0.796,179.641,0.346,1.004,0.996,0.573,72,344
46,3X_30_largestArea.tif,0.141,1.353,0.453,0.397,117.743,0.969,1.143,0.875,0.912,159,364
47,3X_30_largestArea.tif,0.081,1.122,0.455,0.228,51.113,0.812,1.996,0.501,0.865,89,369
48,3X_30_largestArea.tif,0.138,1.353,0.430,0.407,24.702,0.944,1.057,0.946,0.899,73,377
