Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_01_FinalTH.tif,51,20.557,0.403,6.963,0,2.918,1.072,0.452,91.822,0.679,0.827
