Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_28_FinalTH.tif,59,18.903,0.320,4.423,0,2.605,0.911,0.414,89.843,0.694,0.816
