Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_18_FinalTH.tif,103,27.790,0.270,3.690,0,2.285,0.843,0.385,82.891,0.723,0.836
