Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_06_FinalTH.tif,62,24.571,0.396,3.056,0,3.059,0.967,0.416,70.383,0.699,0.818
