 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.476,255.000,255,255,2.751,0.924,0.656,128.951,0.790,1.410,0.709,0.896,520,46
2,1.069,254.137,0,255,5.035,1.549,0.879,13.540,0.530,1.762,0.568,0.807,631,50
3,0.653,255.000,255,255,3.641,1.365,0.609,2.546,0.619,2.240,0.446,0.864,471,57
4,0.327,255.000,255,255,2.815,0.907,0.459,118.778,0.519,1.975,0.506,0.725,357,98
5,0.597,255.000,255,255,2.875,0.903,0.842,116.296,0.908,1.072,0.933,0.939,680,104
6,0.575,255.000,255,255,3.417,1.109,0.661,174.299,0.619,1.678,0.596,0.819,710,120
7,0.849,255.000,255,255,3.998,1.579,0.684,25.360,0.667,2.309,0.433,0.903,159,121
8,0.400,255.000,255,255,2.535,0.750,0.679,89.348,0.782,1.105,0.905,0.897,418,129
9,1.212,255.000,255,255,5.008,2.102,0.734,108.893,0.607,2.862,0.349,0.870,284,138
10,0.203,255.000,255,255,2.004,0.672,0.384,91.486,0.634,1.749,0.572,0.827,353,158
11,1.286,255.000,255,255,6.356,2.339,0.700,97.757,0.400,3.340,0.299,0.723,163,167
12,1.323,255.000,255,255,5.541,1.990,0.846,96.743,0.541,2.353,0.425,0.796,520,182
13,0.460,255.000,255,255,2.715,0.862,0.679,51.624,0.783,1.271,0.787,0.890,52,184
14,1.247,255.000,255,255,4.904,1.955,0.812,58.494,0.651,2.409,0.415,0.871,363,190
15,1.936,255.000,255,255,7.526,2.448,1.007,32.816,0.429,2.431,0.411,0.693,590,191
16,0.436,255.000,255,255,2.649,1.014,0.547,77.124,0.781,1.853,0.540,0.911,427,198
17,0.429,255.000,255,255,2.429,0.744,0.734,153.434,0.913,1.014,0.986,0.940,782,202
18,0.327,255.000,255,255,2.139,0.734,0.568,75.864,0.900,1.293,0.774,0.923,109,211
19,0.487,255.000,255,255,2.610,0.827,0.749,106.706,0.898,1.105,0.905,0.926,754,224
20,1.013,255.000,255,255,7.033,1.506,0.857,98.258,0.257,1.758,0.569,0.617,204,227
21,1.572,255.000,255,255,8.120,1.707,1.173,108.909,0.300,1.455,0.687,0.677,243,243
22,1.315,255.000,255,255,5.931,2.172,0.771,114.137,0.470,2.817,0.355,0.733,172,246
23,0.602,255.000,255,255,2.935,1.025,0.748,77.099,0.879,1.371,0.729,0.939,773,247
24,0.224,255.000,255,255,2.054,0.868,0.329,110.684,0.668,2.637,0.379,0.864,280,287
25,0.212,255.000,255,255,1.678,0.556,0.484,158.885,0.944,1.149,0.870,0.907,366,289
26,1.064,255.000,255,255,5.299,1.744,0.777,115.652,0.476,2.246,0.445,0.748,204,292
27,0.233,255.000,255,255,1.823,0.634,0.469,100.124,0.882,1.352,0.740,0.928,440,309
28,3.950,235.259,0,255,13.634,3.625,1.387,166.916,0.267,2.614,0.383,0.651,394,317
29,1.876,254.754,0,255,8.325,1.642,1.455,11.472,0.340,1.129,0.886,0.685,262,328
30,0.888,255.000,255,255,3.962,1.300,0.870,168.017,0.711,1.494,0.670,0.864,217,339
31,0.698,255.000,255,255,3.161,1.079,0.824,145.856,0.878,1.308,0.764,0.922,67,341
32,0.660,255.000,255,255,3.257,1.062,0.792,77.692,0.782,1.341,0.746,0.896,749,347
33,4.355,255.000,255,255,20.893,4.380,1.266,153.754,0.125,3.460,0.289,0.514,308,348
34,1.896,255.000,255,255,8.335,2.603,0.927,0.706,0.343,2.807,0.356,0.728,446,361
35,0.499,255.000,255,255,3.035,1.189,0.535,115.346,0.681,2.223,0.450,0.918,267,370
36,0.277,255.000,255,255,2.946,0.974,0.362,137.581,0.401,2.693,0.371,0.661,157,374
37,2.822,255.000,255,255,16.453,2.490,1.443,76.382,0.131,1.725,0.580,0.404,209,375
38,0.686,255.000,255,255,3.898,1.500,0.582,34.035,0.567,2.576,0.388,0.870,844,384
39,0.235,255.000,255,255,1.763,0.567,0.528,139.886,0.951,1.073,0.932,0.922,494,403
40,0.742,255.000,255,255,4.323,1.356,0.697,120.460,0.499,1.947,0.514,0.766,315,405
41,0.704,255.000,255,255,3.958,1.678,0.534,40.237,0.565,3.141,0.318,0.892,430,406
42,0.604,255.000,255,255,2.991,0.943,0.816,100.302,0.849,1.155,0.866,0.903,97,407
43,0.716,255.000,255,255,3.311,1.228,0.743,64.723,0.821,1.654,0.604,0.927,666,408
44,0.223,255.000,255,255,2.064,0.776,0.365,117.023,0.656,2.124,0.471,0.840,273,412
45,1.786,255.000,255,255,8.390,2.201,1.033,168.061,0.319,2.130,0.470,0.621,532,412
46,0.698,255.000,255,255,4.379,1.442,0.617,74.421,0.458,2.339,0.428,0.695,683,418
47,0.517,255.000,255,255,2.610,0.890,0.741,79.867,0.955,1.201,0.832,0.950,629,419
48,0.306,255.000,255,255,2.089,0.692,0.562,34.445,0.880,1.230,0.813,0.911,835,420
49,0.438,255.000,255,255,2.489,0.783,0.712,42.445,0.888,1.099,0.910,0.922,931,424
50,0.239,255.000,255,255,2.620,0.950,0.320,75.252,0.437,2.968,0.337,0.708,724,429
51,1.239,255.000,255,255,4.913,1.914,0.824,65.009,0.645,2.322,0.431,0.887,162,430
52,0.697,255.000,255,255,4.819,1.418,0.626,156.855,0.377,2.266,0.441,0.644,288,435
53,0.224,255.000,255,255,1.738,0.578,0.495,176.826,0.933,1.168,0.856,0.908,819,435
54,1.194,255.000,255,255,6.161,1.573,0.966,38.687,0.395,1.628,0.614,0.745,443,437
55,0.488,255.000,255,255,3.321,1.130,0.550,81.128,0.556,2.053,0.487,0.767,245,441
56,0.351,255.000,255,255,2.319,0.864,0.517,158.938,0.820,1.671,0.599,0.924,369,442
57,0.559,255.000,255,255,3.041,1.164,0.611,54.482,0.760,1.904,0.525,0.879,274,446
58,0.555,255.000,255,255,3.101,1.282,0.552,47.523,0.726,2.324,0.430,0.926,335,447
59,0.830,255.000,255,255,4.404,1.882,0.562,39.450,0.538,3.350,0.299,0.832,705,459
60,1.623,255.000,255,255,9.587,1.960,1.054,12.984,0.222,1.858,0.538,0.564,592,460
61,1.010,255.000,255,255,6.441,1.878,0.684,12.138,0.306,2.744,0.364,0.625,394,466
62,0.257,255.000,255,255,2.149,0.905,0.362,37.631,0.699,2.501,0.400,0.896,718,472
63,0.680,255.000,255,255,3.471,1.387,0.625,96.730,0.710,2.220,0.450,0.908,195,476
64,0.452,255.000,255,255,3.050,1.247,0.462,1.157,0.611,2.700,0.370,0.855,324,480
65,0.908,254.492,0,255,4.659,1.475,0.784,69.999,0.526,1.882,0.531,0.802,248,482
66,0.729,255.000,255,255,3.676,1.457,0.637,81.857,0.678,2.287,0.437,0.908,630,483
67,0.476,255.000,255,255,2.709,0.987,0.614,85.843,0.815,1.607,0.622,0.915,866,485
68,0.758,255.000,255,255,4.979,1.045,0.924,108.075,0.384,1.131,0.884,0.699,686,492
69,1.666,255.000,255,255,8.614,1.582,1.341,79.804,0.282,1.180,0.847,0.578,355,495
70,0.469,255.000,255,255,2.935,1.107,0.539,90.968,0.683,2.054,0.487,0.902,525,496
71,0.416,255.000,255,255,2.715,0.895,0.592,99.375,0.709,1.513,0.661,0.842,485,497
72,0.595,255.000,255,255,3.552,1.425,0.532,27.312,0.593,2.679,0.373,0.824,119,502
73,0.754,255.000,255,255,3.871,1.443,0.666,84.409,0.633,2.167,0.461,0.859,666,506
74,0.905,255.000,255,255,5.531,1.723,0.668,105.262,0.372,2.578,0.388,0.660,288,507
75,0.568,255.000,255,255,3.406,1.301,0.556,117.532,0.615,2.339,0.428,0.858,358,512
76,0.317,255.000,255,255,2.114,0.726,0.555,72.744,0.890,1.309,0.764,0.923,440,512
77,1.654,255.000,255,255,6.713,2.784,0.756,147.128,0.461,3.680,0.272,0.826,748,515
