 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.441,255.000,255,255,3.222,1.060,0.530,119.855,0.535,2.000,0.500,0.831,556,77
2,0.358,255.000,255,255,2.199,0.748,0.610,6.004,0.931,1.226,0.816,0.941,537,103
3,0.530,255.000,255,255,3.051,0.842,0.802,144.475,0.715,1.050,0.952,0.840,629,144
4,0.498,254.073,0,255,3.381,1.141,0.555,80.249,0.547,2.055,0.487,0.796,660,147
5,0.204,255.000,255,255,1.678,0.556,0.468,48.805,0.912,1.188,0.842,0.904,605,213
6,0.688,255.000,255,255,3.191,1.193,0.734,23.459,0.849,1.625,0.615,0.941,562,248
7,0.291,255.000,255,255,2.224,0.748,0.496,42.298,0.740,1.508,0.663,0.875,686,276
8,0.664,255.000,255,255,3.155,1.091,0.775,5.422,0.838,1.408,0.710,0.916,371,296
9,0.494,255.000,255,255,2.730,0.904,0.695,128.306,0.833,1.300,0.769,0.925,769,305
10,0.476,255.000,255,255,2.680,0.821,0.738,137.579,0.832,1.112,0.899,0.904,298,313
11,0.394,255.000,255,255,2.355,0.809,0.620,47.461,0.894,1.305,0.767,0.928,571,325
12,0.530,255.000,255,255,2.886,0.932,0.724,83.514,0.800,1.287,0.777,0.903,319,337
13,0.429,255.000,255,255,2.465,0.885,0.617,6.974,0.887,1.434,0.697,0.929,598,337
14,0.767,255.000,255,255,4.357,1.877,0.520,94.019,0.508,3.608,0.277,0.814,650,340
15,1.710,255.000,255,255,7.584,2.710,0.803,84.004,0.374,3.374,0.296,0.695,544,342
16,0.403,255.000,255,255,2.915,1.066,0.482,89.125,0.597,2.212,0.452,0.826,721,343
17,0.309,255.000,255,255,2.575,0.922,0.427,128.775,0.587,2.157,0.464,0.763,406,344
18,0.215,255.000,255,255,1.763,0.589,0.465,70.206,0.870,1.266,0.790,0.898,448,347
19,0.554,255.000,255,255,3.216,1.115,0.632,122.548,0.673,1.764,0.567,0.850,606,358
20,0.498,255.000,255,255,2.620,0.926,0.684,55.820,0.911,1.355,0.738,0.939,486,361
21,0.610,255.000,255,255,4.303,1.312,0.592,29.899,0.414,2.218,0.451,0.752,402,362
22,0.688,255.000,255,255,3.151,1.113,0.786,145.803,0.870,1.416,0.706,0.930,260,376
23,0.811,255.000,255,255,3.577,1.372,0.752,68.453,0.796,1.823,0.549,0.937,633,380
24,0.411,255.000,255,255,2.649,1.065,0.491,73.238,0.735,2.170,0.461,0.910,498,385
25,0.870,255.000,255,255,4.122,1.313,0.844,149.761,0.644,1.556,0.643,0.815,573,386
26,0.595,255.000,255,255,3.076,1.112,0.682,118.226,0.790,1.632,0.613,0.901,506,408
27,1.478,255.000,255,255,6.423,1.812,1.039,145.668,0.450,1.744,0.573,0.766,446,412
28,0.432,255.000,255,255,2.830,0.910,0.605,125.889,0.679,1.504,0.665,0.849,527,413
29,0.405,255.000,255,255,2.429,0.863,0.598,71.503,0.863,1.442,0.694,0.918,729,415
30,0.210,255.000,255,255,1.828,0.712,0.375,87.952,0.789,1.895,0.528,0.921,524,427
31,1.891,255.000,255,255,9.441,2.062,1.168,51.282,0.267,1.765,0.566,0.690,551,428
32,0.429,255.000,255,255,2.535,0.945,0.578,47.752,0.838,1.635,0.612,0.920,611,428
33,0.203,255.000,255,255,1.788,0.723,0.357,71.374,0.796,2.028,0.493,0.907,631,428
34,0.678,255.000,255,255,3.141,1.076,0.803,25.557,0.864,1.339,0.747,0.926,211,431
35,2.289,228.391,0,255,7.182,2.327,1.252,52.306,0.558,1.859,0.538,0.827,650,434
36,0.387,255.000,255,255,2.284,0.738,0.668,126.192,0.933,1.106,0.904,0.932,697,445
37,1.015,254.091,0,255,5.771,1.377,0.938,83.987,0.383,1.468,0.681,0.732,443,472
38,0.959,255.000,255,255,4.859,1.845,0.662,4.948,0.510,2.788,0.359,0.799,717,472
39,2.404,255.000,255,255,10.143,2.304,1.329,135.670,0.294,1.734,0.577,0.574,598,491
40,0.445,255.000,255,255,2.454,0.875,0.648,155.043,0.929,1.350,0.741,0.950,466,492
41,0.241,255.000,255,255,1.788,0.566,0.542,19.608,0.946,1.045,0.957,0.930,568,501
42,0.344,255.000,255,255,2.294,0.791,0.553,30.604,0.821,1.430,0.699,0.916,682,512
43,0.825,255.000,255,255,5.410,1.314,0.799,79.104,0.354,1.645,0.608,0.633,463,513
44,1.724,255.000,255,255,8.711,2.219,0.989,86.468,0.286,2.243,0.446,0.582,543,516
45,0.441,255.000,255,255,2.620,0.892,0.630,12.779,0.808,1.417,0.706,0.878,443,525
46,0.548,255.000,255,255,3.616,1.297,0.538,135.947,0.527,2.411,0.415,0.768,415,530
47,0.362,255.000,255,255,2.765,1.038,0.444,111.513,0.595,2.338,0.428,0.802,581,530
48,0.508,255.000,255,255,2.599,0.893,0.725,70.668,0.945,1.233,0.811,0.961,133,531
49,0.441,255.000,255,255,2.840,1.159,0.485,20.078,0.688,2.390,0.418,0.917,722,534
50,0.612,255.000,255,255,3.371,1.311,0.594,118.517,0.676,2.208,0.453,0.861,491,535
51,1.342,255.000,255,255,6.918,1.672,1.022,68.048,0.352,1.635,0.612,0.740,692,537
52,5.084,255.000,255,255,23.214,4.897,1.322,60.085,0.119,3.704,0.270,0.472,401,538
53,1.049,255.000,255,255,5.720,2.317,0.577,87.381,0.403,4.020,0.249,0.785,479,560
54,0.371,255.000,255,255,2.685,1.095,0.431,70.782,0.647,2.537,0.394,0.870,609,561
55,0.964,255.000,255,255,5.060,1.607,0.764,174.103,0.473,2.104,0.475,0.741,627,561
56,0.827,255.000,255,255,3.821,1.459,0.722,83.952,0.712,2.021,0.495,0.892,758,562
57,0.595,255.000,255,255,3.186,1.207,0.628,147.436,0.737,1.921,0.521,0.883,427,566
58,0.344,255.000,255,255,2.174,0.740,0.592,45.289,0.914,1.250,0.800,0.922,97,569
59,0.564,255.000,255,255,3.025,1.189,0.604,107.033,0.775,1.968,0.508,0.916,563,574
60,1.981,255.000,255,255,9.122,2.090,1.207,177.635,0.299,1.732,0.578,0.598,709,574
61,0.972,255.000,255,255,5.514,1.892,0.654,54.658,0.402,2.893,0.346,0.760,597,585
62,0.664,255.000,255,255,4.232,1.642,0.515,27.385,0.466,3.190,0.314,0.753,406,590
63,0.528,255.000,255,255,3.076,0.944,0.713,154.569,0.701,1.324,0.755,0.873,70,592
64,0.367,255.000,255,255,2.234,0.764,0.612,10.812,0.925,1.247,0.802,0.929,752,599
65,0.423,255.000,255,255,2.670,0.987,0.546,17.368,0.746,1.807,0.554,0.902,494,600
66,0.340,255.000,255,255,2.429,0.922,0.470,105.567,0.724,1.964,0.509,0.862,646,601
67,0.400,255.000,255,255,2.525,0.924,0.551,43.806,0.788,1.676,0.597,0.913,423,603
68,0.203,255.000,255,255,1.618,0.539,0.479,89.244,0.973,1.125,0.889,0.926,459,611
69,1.180,255.000,255,255,5.421,2.195,0.684,63.101,0.504,3.209,0.312,0.808,697,614
70,0.552,255.000,255,255,4.002,1.352,0.520,44.426,0.433,2.603,0.384,0.709,443,615
71,0.413,255.000,255,255,3.357,1.502,0.350,28.180,0.460,4.297,0.233,0.799,376,617
72,0.257,255.000,255,255,2.124,0.814,0.402,44.077,0.715,2.025,0.494,0.863,616,617
73,1.744,255.000,255,255,8.390,2.837,0.783,77.907,0.311,3.623,0.276,0.733,723,620
74,0.756,255.000,255,255,4.047,1.655,0.582,157.979,0.580,2.844,0.352,0.848,515,621
75,0.257,255.000,255,255,1.944,0.729,0.449,52.377,0.854,1.625,0.616,0.913,487,625
76,0.432,255.000,255,255,2.489,0.896,0.615,177.537,0.877,1.458,0.686,0.923,654,636
77,2.359,255.000,255,255,12.252,2.478,1.212,54.567,0.197,2.044,0.489,0.535,620,641
78,2.055,255.000,255,255,10.937,3.152,0.830,98.164,0.216,3.797,0.263,0.593,455,642
79,0.405,255.000,255,255,2.404,0.837,0.617,112.613,0.881,1.358,0.737,0.928,516,644
80,0.852,255.000,255,255,5.039,1.174,0.924,4.291,0.422,1.271,0.787,0.710,398,645
81,1.449,255.000,255,255,6.713,2.084,0.885,47.511,0.404,2.355,0.425,0.720,539,651
82,0.347,255.000,255,255,2.149,0.724,0.611,133.648,0.945,1.184,0.844,0.932,161,652
83,0.470,255.000,255,255,2.514,0.857,0.699,6.409,0.935,1.226,0.816,0.945,315,663
84,0.250,255.000,255,255,2.429,0.783,0.406,119.642,0.532,1.927,0.519,0.754,663,666
85,0.255,255.000,255,255,1.848,0.619,0.525,127.394,0.938,1.181,0.847,0.922,559,668
86,0.972,255.000,255,255,4.253,1.363,0.907,145.622,0.675,1.502,0.666,0.856,166,669
87,1.686,255.000,255,255,9.217,1.568,1.369,61.572,0.249,1.146,0.873,0.524,377,669
88,0.612,255.000,255,255,3.081,1.077,0.723,167.917,0.810,1.489,0.671,0.905,306,681
89,1.357,255.000,255,255,6.771,2.219,0.778,137.914,0.372,2.851,0.351,0.642,634,683
90,0.221,255.000,255,255,1.703,0.584,0.482,29.792,0.956,1.212,0.825,0.931,327,691
91,0.212,255.000,255,255,1.778,0.656,0.411,4.370,0.842,1.595,0.627,0.911,211,696
92,0.405,255.000,255,255,3.106,1.180,0.437,31.966,0.528,2.698,0.371,0.770,288,698
93,2.556,255.000,255,255,11.611,3.604,0.903,61.531,0.238,3.989,0.251,0.572,196,703
94,0.420,255.000,255,255,2.440,0.782,0.683,29.628,0.886,1.145,0.874,0.919,337,706
95,0.241,255.000,255,255,1.788,0.575,0.533,40.351,0.946,1.080,0.926,0.933,547,707
96,0.393,255.000,255,255,2.440,0.944,0.530,65.108,0.829,1.782,0.561,0.925,634,707
97,0.304,255.000,255,255,2.004,0.720,0.538,30.905,0.951,1.339,0.747,0.933,609,711
98,0.346,255.000,255,255,3.070,1.284,0.343,19.234,0.461,3.745,0.267,0.767,322,721
99,0.385,255.000,255,255,2.635,0.922,0.532,51.715,0.698,1.733,0.577,0.866,399,722
100,0.221,255.000,255,255,1.738,0.586,0.479,13.425,0.918,1.224,0.817,0.904,495,726
101,1.762,255.000,255,255,9.443,3.085,0.727,77.692,0.248,4.242,0.236,0.579,547,728
102,0.204,255.000,255,255,2.645,1.009,0.258,34.786,0.367,3.914,0.255,0.679,577,729
103,0.666,255.000,255,255,3.226,1.266,0.669,70.438,0.804,1.892,0.529,0.930,290,731
104,0.210,255.000,255,255,1.799,0.690,0.387,48.325,0.815,1.781,0.562,0.866,440,739
105,2.144,255.000,255,255,11.284,2.444,1.117,96.653,0.212,2.188,0.457,0.580,346,741
106,0.521,255.000,255,255,3.612,1.335,0.497,110.533,0.502,2.685,0.372,0.746,458,742
107,2.385,255.000,255,255,12.304,3.589,0.846,149.933,0.198,4.242,0.236,0.625,388,744
108,0.313,255.000,255,255,2.079,0.664,0.600,70.115,0.910,1.107,0.903,0.928,640,747
109,0.474,255.000,255,255,2.525,0.868,0.695,21.489,0.935,1.248,0.801,0.941,251,748
110,0.472,255.000,255,255,3.176,1.227,0.490,159.737,0.588,2.503,0.400,0.812,547,748
111,0.320,255.000,255,255,2.079,0.723,0.564,8.254,0.931,1.284,0.779,0.941,610,752
112,0.226,255.000,255,255,2.234,0.642,0.449,82.530,0.569,1.430,0.699,0.772,765,754
113,0.295,255.000,255,255,1.969,0.674,0.557,171.348,0.956,1.209,0.827,0.945,501,755
114,0.291,255.000,255,255,1.969,0.690,0.538,73.253,0.944,1.283,0.779,0.944,655,758
115,0.563,255.000,255,255,3.166,1.223,0.586,109.788,0.706,2.088,0.479,0.872,625,766
116,0.809,255.000,255,255,4.369,1.520,0.677,32.735,0.532,2.244,0.446,0.784,581,770
117,0.318,255.000,255,255,2.129,0.772,0.525,19.947,0.883,1.470,0.680,0.939,504,772
118,1.688,255.000,255,255,6.296,2.611,0.823,64.533,0.535,3.172,0.315,0.843,711,773
119,0.393,255.000,255,255,2.765,1.091,0.458,126.849,0.645,2.383,0.420,0.838,194,774
120,0.507,255.000,255,255,3.070,1.107,0.583,148.511,0.675,1.901,0.526,0.848,466,782
121,1.634,255.000,255,255,8.325,1.890,1.101,102.015,0.296,1.717,0.582,0.638,326,784
122,0.378,255.000,255,255,2.344,0.876,0.550,54.059,0.865,1.593,0.628,0.931,599,788
123,0.362,255.000,255,255,2.379,0.886,0.520,81.721,0.803,1.706,0.586,0.909,245,792
124,0.449,255.000,255,255,2.685,1.026,0.557,87.991,0.782,1.841,0.543,0.922,261,795
125,0.588,255.000,255,255,3.641,1.390,0.538,90.529,0.557,2.583,0.387,0.845,497,796
126,0.764,255.000,255,255,4.933,1.799,0.540,2.073,0.394,3.330,0.300,0.662,519,810
127,0.331,255.000,255,255,2.269,0.753,0.560,24.921,0.808,1.345,0.744,0.906,81,813
128,0.508,255.000,255,255,3.021,1.014,0.638,41.102,0.700,1.588,0.630,0.861,225,814
129,0.718,255.000,255,255,4.128,1.393,0.656,19.568,0.530,2.123,0.471,0.786,278,815
130,2.285,235.416,0,255,9.433,2.152,1.352,52.001,0.323,1.592,0.628,0.638,421,815
131,0.590,255.000,255,255,3.537,1.254,0.599,56.365,0.592,2.092,0.478,0.823,296,824
132,0.306,255.000,255,255,2.079,0.673,0.579,33.811,0.889,1.163,0.860,0.926,123,829
133,1.590,255.000,255,255,6.993,1.607,1.260,3.868,0.409,1.275,0.784,0.682,199,834
134,0.425,255.000,255,255,3.091,1.277,0.424,59.641,0.559,3.014,0.332,0.844,444,836
135,0.532,255.000,255,255,2.911,1.067,0.635,140.308,0.789,1.680,0.595,0.887,610,837
136,0.740,255.000,255,255,3.236,1.150,0.820,56.943,0.888,1.403,0.713,0.940,769,837
137,0.251,255.000,255,255,2.344,0.834,0.384,168.577,0.575,2.170,0.461,0.801,368,841
138,1.105,255.000,255,255,5.145,1.973,0.713,31.048,0.525,2.767,0.361,0.789,469,846
139,0.405,255.000,255,255,2.330,0.765,0.675,96.032,0.938,1.134,0.882,0.933,569,850
140,0.744,255.000,255,255,4.097,1.546,0.612,49.585,0.557,2.524,0.396,0.791,335,851
141,0.787,255.000,255,255,4.354,1.044,0.960,173.814,0.522,1.087,0.920,0.756,355,851
142,0.664,255.000,255,255,3.442,1.196,0.707,70.034,0.704,1.691,0.591,0.877,530,857
143,0.327,255.000,255,255,2.645,0.992,0.420,161.136,0.588,2.361,0.424,0.810,593,864
144,0.964,255.000,255,255,4.043,1.583,0.775,133.645,0.741,2.042,0.490,0.922,626,864
145,2.558,255.000,255,255,14.530,2.192,1.486,49.419,0.152,1.475,0.678,0.431,549,865
146,0.469,255.000,255,255,2.715,0.962,0.620,143.104,0.799,1.550,0.645,0.906,502,867
147,0.780,255.000,255,255,3.933,1.316,0.755,160.804,0.633,1.744,0.573,0.823,680,869
148,0.436,255.000,255,255,2.525,0.931,0.596,165.377,0.860,1.562,0.640,0.927,573,872
149,0.242,255.000,255,255,1.799,0.600,0.515,36.231,0.942,1.165,0.858,0.912,168,881
150,0.925,255.000,255,255,5.024,1.658,0.710,47.585,0.460,2.334,0.428,0.702,289,882
151,1.413,255.000,255,255,7.259,2.208,0.815,169.501,0.337,2.710,0.369,0.645,349,882
152,0.217,255.000,255,255,1.703,0.586,0.472,55.288,0.941,1.243,0.805,0.923,713,887
153,0.932,255.000,255,255,4.193,1.490,0.796,165.440,0.666,1.871,0.534,0.840,136,888
154,1.909,255.000,255,255,8.641,2.042,1.190,107.737,0.321,1.715,0.583,0.648,431,888
155,0.981,255.000,255,255,5.390,1.406,0.888,40.309,0.424,1.583,0.632,0.686,464,905
156,0.503,255.000,255,255,2.645,0.925,0.692,167.715,0.903,1.336,0.749,0.933,167,909
157,0.563,255.000,255,255,2.911,1.084,0.661,166.191,0.835,1.640,0.610,0.933,313,917
158,2.493,255.000,255,255,12.864,3.302,0.961,83.797,0.189,3.436,0.291,0.495,646,923
159,0.248,255.000,255,255,1.823,0.593,0.532,27.209,0.937,1.115,0.897,0.916,401,925
160,0.543,255.000,255,255,3.326,1.324,0.522,96.835,0.617,2.538,0.394,0.866,579,926
161,0.711,255.000,255,255,5.049,1.551,0.584,42.267,0.350,2.657,0.376,0.659,472,936
162,0.304,255.000,255,255,2.269,0.880,0.440,71.652,0.742,2.001,0.500,0.875,337,941
163,0.470,255.000,255,255,2.630,0.974,0.615,38.363,0.854,1.584,0.631,0.922,503,946
164,0.369,255.000,255,255,2.269,0.702,0.670,15.915,0.901,1.048,0.954,0.925,383,947
165,0.423,255.000,255,255,2.550,0.924,0.583,9.662,0.818,1.584,0.631,0.912,630,948
166,0.801,255.000,255,255,4.078,1.138,0.897,147.438,0.606,1.269,0.788,0.789,615,963
167,0.355,255.000,255,255,2.234,0.694,0.651,44.042,0.893,1.066,0.938,0.929,762,963
168,0.436,255.000,255,255,2.815,1.143,0.486,32.414,0.691,2.351,0.425,0.903,409,967
169,0.568,255.000,255,255,2.801,0.998,0.725,61.008,0.910,1.377,0.726,0.943,478,969
170,0.349,255.000,255,255,2.394,0.878,0.506,80.469,0.766,1.734,0.577,0.902,544,971
171,0.241,255.000,255,255,1.859,0.670,0.458,53.549,0.875,1.464,0.683,0.902,426,982
172,0.308,255.000,255,255,2.029,0.648,0.604,23.203,0.939,1.073,0.932,0.924,516,984
173,0.516,255.000,255,255,2.645,0.839,0.782,74.389,0.926,1.073,0.932,0.934,281,989
174,0.517,255.000,255,255,2.780,1.009,0.653,5.465,0.841,1.544,0.648,0.930,612,992
175,0.449,255.000,255,255,2.585,0.953,0.599,48.299,0.844,1.591,0.629,0.915,495,1006
176,0.353,255.000,255,255,2.359,0.726,0.618,23.029,0.797,1.175,0.851,0.909,351,1012
