 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.233,255,255,255,1.888,0.661,0.450,171.917,0.823,1.469,0.681,0.945,456,0
2,0.548,255,255,255,2.740,0.873,0.799,40.964,0.917,1.092,0.915,0.931,161,11
3,0.668,255,255,255,3.161,1.211,0.702,40.069,0.839,1.726,0.579,0.931,204,41
4,0.970,255,255,255,4.317,1.759,0.702,102.085,0.654,2.506,0.399,0.888,298,46
5,0.593,255,255,255,3.116,1.155,0.654,156.823,0.768,1.766,0.566,0.890,390,54
6,0.659,255,255,255,3.477,1.372,0.611,126.185,0.685,2.246,0.445,0.860,427,89
7,0.783,255,255,255,3.707,1.485,0.672,115.850,0.716,2.210,0.452,0.908,521,91
8,0.403,255,255,255,2.390,0.905,0.568,39.428,0.888,1.595,0.627,0.937,339,94
9,0.213,255,255,255,1.834,0.631,0.431,87.966,0.798,1.465,0.683,0.877,252,102
10,2.819,255,255,255,14.756,2.261,1.587,123.149,0.163,1.425,0.702,0.544,454,102
11,0.546,255,255,255,3.537,1.135,0.613,120.450,0.549,1.851,0.540,0.784,235,119
12,1.183,255,255,255,6.607,1.646,0.916,133.237,0.341,1.797,0.556,0.676,473,119
13,1.820,255,255,255,8.394,2.470,0.938,171.449,0.325,2.632,0.380,0.612,356,120
14,0.246,255,255,255,1.873,0.637,0.492,37.095,0.881,1.293,0.773,0.916,225,124
15,0.324,255,255,255,2.139,0.797,0.517,106.635,0.890,1.542,0.648,0.932,563,132
16,1.118,255,255,255,5.195,2.212,0.644,110.811,0.521,3.436,0.291,0.810,517,136
17,3.333,255,255,255,14.841,3.386,1.253,157.616,0.190,2.703,0.370,0.523,266,142
18,0.344,255,255,255,2.610,1.076,0.407,68.042,0.634,2.644,0.378,0.837,239,155
19,0.331,255,255,255,2.199,0.729,0.578,83.866,0.860,1.260,0.793,0.915,602,155
20,0.474,255,255,255,2.610,0.948,0.637,113.378,0.875,1.488,0.672,0.934,400,159
21,0.253,255,255,255,2.209,0.823,0.392,162.234,0.652,2.102,0.476,0.846,353,162
22,0.621,255,255,255,3.095,1.175,0.672,173.497,0.814,1.747,0.572,0.925,195,171
23,0.642,255,255,255,3.902,1.260,0.649,99.729,0.530,1.941,0.515,0.791,506,173
24,1.361,255,255,255,7.022,2.092,0.828,130.645,0.347,2.527,0.396,0.628,361,182
25,0.686,255,255,255,3.952,1.556,0.561,99.529,0.552,2.772,0.361,0.807,454,183
26,0.375,255,255,255,2.865,1.156,0.412,104.369,0.573,2.804,0.357,0.812,528,187
27,1.534,255,255,255,7.332,1.888,1.034,143.926,0.359,1.825,0.548,0.630,231,193
28,1.657,254.443,0,255,8.787,2.562,0.823,131.007,0.270,3.112,0.321,0.614,274,195
29,0.503,255,255,255,2.861,0.956,0.670,45.163,0.772,1.427,0.701,0.894,590,198
30,0.972,255,255,255,4.429,1.537,0.805,179.790,0.622,1.910,0.524,0.828,515,212
31,0.630,255,255,255,3.081,1.033,0.776,67.359,0.834,1.330,0.752,0.919,66,214
32,0.335,255,255,255,2.575,0.994,0.429,74.908,0.635,2.317,0.432,0.845,570,216
33,0.460,255,255,255,2.465,0.813,0.720,100.356,0.951,1.130,0.885,0.944,191,218
34,3.208,255,255,255,15.669,3.143,1.299,167.564,0.164,2.419,0.413,0.496,408,224
35,0.736,255,255,255,3.597,1.435,0.653,53.546,0.715,2.196,0.455,0.893,528,235
36,1.469,255,255,255,8.165,1.913,0.978,4.593,0.277,1.956,0.511,0.615,597,236
37,0.291,255,255,255,2.118,0.664,0.559,69.416,0.816,1.187,0.842,0.944,654,237
38,0.289,255,255,255,2.054,0.729,0.506,91.113,0.862,1.441,0.694,0.899,171,240
39,0.637,255,255,255,3.651,1.454,0.558,10.622,0.600,2.608,0.383,0.867,472,243
40,0.528,255,255,255,2.715,0.902,0.746,16.199,0.900,1.210,0.827,0.927,259,248
41,0.344,255,255,255,2.224,0.798,0.548,34.081,0.873,1.456,0.687,0.929,350,257
42,0.333,255,255,255,2.064,0.681,0.622,178.909,0.982,1.095,0.913,0.939,557,257
43,0.472,255,255,255,2.610,0.917,0.656,11.473,0.871,1.398,0.715,0.947,613,262
44,0.420,255,255,255,2.780,1.156,0.462,159.621,0.683,2.501,0.400,0.908,323,270
45,0.277,255,255,255,1.979,0.715,0.493,123.234,0.888,1.451,0.689,0.911,531,281
46,0.939,255,255,255,4.163,1.651,0.724,133.965,0.681,2.280,0.439,0.874,608,287
47,0.610,255,255,255,3.371,1.337,0.581,17.755,0.674,2.303,0.434,0.899,375,289
48,0.295,255,255,255,2.104,0.819,0.458,7.341,0.837,1.787,0.560,0.931,407,290
49,0.713,255,255,255,4.498,1.528,0.594,49.322,0.443,2.572,0.389,0.696,504,290
50,0.783,255,255,255,3.367,1.233,0.809,38.738,0.868,1.524,0.656,0.933,159,295
51,1.920,255,255,255,8.545,2.422,1.009,143.056,0.330,2.400,0.417,0.678,337,296
52,0.257,255,255,255,2.365,0.639,0.512,54.214,0.577,1.250,0.800,0.826,241,297
53,0.300,255,255,255,2.149,0.830,0.461,54.091,0.817,1.800,0.556,0.915,288,303
54,1.238,255,255,255,5.305,1.537,1.025,111.275,0.553,1.500,0.667,0.817,590,308
55,1.475,255,255,255,7.369,1.859,1.010,12.131,0.341,1.840,0.543,0.703,278,325
56,1.162,255,255,255,5.825,1.850,0.799,72.218,0.430,2.314,0.432,0.750,477,325
57,1.854,255,255,255,11.352,1.759,1.343,35.020,0.181,1.310,0.764,0.553,406,334
58,0.371,255,255,255,2.224,0.729,0.647,50.763,0.942,1.127,0.888,0.936,591,354
59,0.262,255,255,255,1.933,0.741,0.451,23.610,0.882,1.646,0.608,0.929,335,359
60,0.619,255,255,255,2.971,1.029,0.765,49.986,0.881,1.345,0.743,0.934,288,361
61,0.507,255,255,255,2.645,0.875,0.737,50.237,0.910,1.187,0.843,0.933,530,364
62,0.259,255,255,255,2.029,0.683,0.482,64.242,0.790,1.418,0.705,0.897,436,368
63,1.257,255,255,255,6.315,1.767,0.906,8.036,0.396,1.951,0.513,0.665,355,374
64,1.062,255,255,255,4.344,1.730,0.782,41.542,0.707,2.214,0.452,0.902,552,375
65,0.488,255,255,255,2.886,1.095,0.568,57.990,0.737,1.929,0.518,0.896,410,382
66,0.668,255,255,255,3.651,1.447,0.587,98.071,0.629,2.464,0.406,0.878,298,384
67,0.313,255,255,255,2.139,0.754,0.528,73.159,0.860,1.428,0.700,0.925,580,390
68,0.322,255,255,255,2.079,0.667,0.615,98.818,0.937,1.084,0.922,0.939,598,400
