 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.358,255.000,255,255,2.259,0.848,0.538,39.770,0.882,1.577,0.634,0.934,507,42
2,0.355,255.000,255,255,2.153,0.711,0.635,96.030,0.961,1.119,0.894,0.958,462,65
3,0.841,255.000,255,255,4.143,1.712,0.626,34.438,0.616,2.735,0.366,0.836,445,85
4,1.979,255.000,255,255,8.130,1.779,1.417,113.544,0.376,1.255,0.797,0.734,537,86
5,2.175,255.000,255,255,9.452,2.097,1.320,67.667,0.306,1.588,0.630,0.637,488,98
6,1.194,255.000,255,255,5.520,2.214,0.687,45.086,0.492,3.224,0.310,0.782,902,98
7,0.519,255.000,255,255,3.680,1.656,0.399,85.475,0.482,4.149,0.241,0.824,463,100
8,1.207,255.000,255,255,4.908,1.889,0.814,40.256,0.629,2.321,0.431,0.855,857,107
9,0.206,255.000,255,255,1.643,0.574,0.457,69.424,0.960,1.256,0.796,0.934,435,131
10,0.335,255.000,255,255,2.114,0.742,0.574,109.529,0.941,1.293,0.773,0.939,798,132
11,0.454,255.000,255,255,2.525,0.831,0.696,29.219,0.895,1.194,0.838,0.924,971,132
12,0.584,255.000,255,255,3.155,1.299,0.573,19.648,0.738,2.268,0.441,0.924,554,143
13,1.093,255.000,255,255,5.280,2.219,0.627,30.195,0.493,3.540,0.282,0.802,948,148
14,0.394,255.000,255,255,2.440,0.892,0.563,124.550,0.833,1.585,0.631,0.924,434,159
15,0.300,255.000,255,255,2.004,0.687,0.556,50.303,0.940,1.236,0.809,0.925,569,163
16,0.487,255.000,255,255,3.216,1.341,0.462,25.196,0.591,2.900,0.345,0.815,530,165
17,0.521,255.000,255,255,3.081,1.112,0.597,92.947,0.690,1.864,0.536,0.873,855,176
18,0.972,255.000,255,255,4.537,1.935,0.639,78.229,0.593,3.026,0.330,0.862,533,182
19,0.856,255.000,255,255,3.927,1.382,0.789,86.541,0.697,1.752,0.571,0.869,917,182
20,0.514,255.000,255,255,2.985,1.191,0.549,66.369,0.725,2.168,0.461,0.902,645,190
21,1.046,255.000,255,255,4.323,1.490,0.894,35.493,0.703,1.666,0.600,0.882,1111,190
22,3.884,255.000,255,255,16.716,2.811,1.760,102.675,0.175,1.597,0.626,0.437,390,202
23,0.380,255.000,255,255,2.309,0.787,0.614,48.872,0.896,1.282,0.780,0.938,695,208
24,3.340,250.718,0,255,13.344,3.319,1.281,30.047,0.236,2.591,0.386,0.556,901,219
25,2.057,255.000,255,255,9.032,2.354,1.113,66.313,0.317,2.116,0.473,0.598,646,235
26,1.487,255.000,255,255,7.018,1.555,1.218,101.667,0.379,1.277,0.783,0.737,722,245
27,3.894,255.000,255,255,16.787,5.778,0.858,33.592,0.174,6.734,0.148,0.541,1124,247
28,0.268,255.000,255,255,1.933,0.686,0.497,79.423,0.900,1.381,0.724,0.925,588,248
29,0.441,255.000,255,255,3.091,1.339,0.420,60.171,0.581,3.189,0.314,0.867,474,260
30,1.428,255.000,255,255,5.721,2.126,0.855,42.619,0.548,2.487,0.402,0.828,605,262
31,1.274,255.000,255,255,5.867,1.813,0.895,23.896,0.465,2.027,0.493,0.732,1133,276
32,0.583,255.000,255,255,3.616,1.581,0.469,13.278,0.560,3.368,0.297,0.871,534,277
33,0.821,255.000,255,255,3.937,1.464,0.714,44.632,0.666,2.050,0.488,0.850,562,278
34,1.361,255.000,255,255,6.099,2.450,0.707,162.227,0.460,3.466,0.288,0.757,945,279
35,0.405,255.000,255,255,2.309,0.752,0.686,66.678,0.955,1.097,0.911,0.947,813,293
36,0.230,255.000,255,255,2.014,0.868,0.337,53.188,0.712,2.575,0.388,0.882,605,300
37,0.228,255.000,255,255,1.728,0.610,0.476,36.672,0.959,1.282,0.780,0.940,500,306
38,4.085,255.000,255,255,20.567,3.865,1.346,74.580,0.121,2.872,0.348,0.434,420,308
39,0.847,255.000,255,255,3.651,1.442,0.748,23.594,0.798,1.929,0.518,0.949,685,308
40,0.892,255.000,255,255,4.518,1.425,0.797,173.408,0.549,1.788,0.559,0.795,795,311
41,2.721,255.000,255,255,14.768,3.003,1.154,77.628,0.157,2.603,0.384,0.466,564,321
