 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.420,255.000,255,255,2.404,0.855,0.625,128.040,0.912,1.369,0.730,0.937,169,33
2,0.394,255.000,255,255,3.037,1.363,0.368,137.318,0.537,3.699,0.270,0.803,236,65
3,0.284,255.000,255,255,2.029,0.704,0.514,115.483,0.867,1.370,0.730,0.897,147,92
4,1.290,255.000,255,255,5.811,1.633,1.006,141.729,0.480,1.624,0.616,0.764,253,106
5,1.650,255.000,255,255,8.805,1.811,1.160,2.812,0.267,1.561,0.641,0.616,235,108
6,0.896,255.000,255,255,4.925,1.984,0.575,40.142,0.464,3.451,0.290,0.764,135,115
7,0.230,255.000,255,255,1.753,0.598,0.490,144.203,0.940,1.220,0.819,0.930,163,135
8,0.367,255.000,255,255,2.660,1.013,0.462,25.682,0.652,2.193,0.456,0.871,259,139
9,1.028,255.000,255,255,5.794,1.917,0.682,158.791,0.385,2.809,0.356,0.680,213,152
10,0.465,255.000,255,255,3.176,1.222,0.485,166.901,0.579,2.522,0.397,0.791,285,157
11,0.411,255.000,255,255,2.946,1.013,0.516,12.870,0.595,1.963,0.509,0.804,252,168
12,0.492,255.000,255,255,2.685,0.990,0.633,22.390,0.858,1.563,0.640,0.941,87,169
13,0.326,255.000,255,255,2.149,0.724,0.573,53.810,0.886,1.264,0.791,0.925,187,179
14,0.447,255.000,255,255,2.500,0.787,0.723,59.802,0.899,1.088,0.919,0.934,11,183
15,0.736,255.000,255,255,3.541,1.243,0.754,54.576,0.738,1.648,0.607,0.895,277,183
16,3.400,255.000,255,255,15.883,3.755,1.153,85.819,0.169,3.258,0.307,0.513,144,193
17,2.974,255.000,255,255,17.486,3.236,1.170,91.047,0.122,2.765,0.362,0.420,103,197
18,0.233,255.000,255,255,1.909,0.689,0.432,17.177,0.805,1.596,0.627,0.872,280,211
19,0.273,255.000,255,255,2.004,0.712,0.488,159.771,0.855,1.458,0.686,0.904,40,218
20,0.478,255.000,255,255,2.805,1.026,0.593,10.913,0.763,1.731,0.578,0.899,120,232
21,0.246,255.000,255,255,1.799,0.608,0.515,35.435,0.956,1.180,0.848,0.925,57,237
22,0.242,255.000,255,255,1.823,0.601,0.514,22.428,0.916,1.168,0.856,0.905,249,242
23,0.595,255.000,255,255,2.996,1.115,0.679,30.219,0.834,1.642,0.609,0.925,406,245
24,3.581,245.207,0,255,16.125,2.551,1.787,129.945,0.173,1.428,0.700,0.519,258,258
25,0.365,255.000,255,255,2.274,0.826,0.563,5.925,0.888,1.466,0.682,0.948,189,275
26,0.411,255.000,255,255,3.081,1.106,0.473,82.048,0.544,2.341,0.427,0.830,46,287
27,0.402,255.000,255,255,2.379,0.769,0.665,43.070,0.891,1.155,0.866,0.933,111,302
28,1.650,255.000,255,255,7.854,2.301,0.913,94.286,0.336,2.521,0.397,0.668,168,305
29,0.952,255.000,255,255,4.468,1.759,0.689,147.197,0.599,2.553,0.392,0.838,194,373
30,0.342,255.000,255,255,2.124,0.678,0.642,22.368,0.952,1.056,0.947,0.926,268,396
31,0.492,255.000,255,255,2.991,1.134,0.553,128.011,0.691,2.051,0.488,0.850,119,400
32,0.331,255.000,255,255,2.114,0.732,0.576,71.634,0.931,1.271,0.787,0.931,250,403
33,0.289,255.000,255,255,2.029,0.666,0.553,30.818,0.884,1.205,0.830,0.907,176,439
34,0.711,255.000,255,255,3.807,1.260,0.718,169.488,0.617,1.754,0.570,0.861,245,441
