 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.733,255.000,255,255,3.381,1.324,0.704,54.429,0.805,1.880,0.532,0.938,459,48
2,0.488,255.000,255,255,2.595,0.860,0.724,36.598,0.911,1.188,0.842,0.926,423,63
3,1.923,255.000,255,255,8.512,2.332,1.050,44.096,0.334,2.220,0.450,0.657,587,63
4,0.460,255.000,255,255,2.525,0.784,0.747,92.677,0.906,1.049,0.953,0.930,278,84
5,0.624,255.000,255,255,3.120,1.194,0.666,110.233,0.806,1.794,0.558,0.920,328,87
6,1.152,255.000,255,255,5.910,1.554,0.944,74.704,0.415,1.645,0.608,0.707,399,90
7,0.557,255.000,255,255,3.211,1.130,0.628,178.267,0.679,1.799,0.556,0.885,491,94
8,1.163,255.000,255,255,5.149,1.628,0.910,151.406,0.551,1.790,0.559,0.810,455,95
9,1.655,255.000,255,255,6.958,2.055,1.025,101.721,0.430,2.004,0.499,0.697,600,102
10,0.964,255.000,255,255,4.383,1.714,0.716,32.841,0.631,2.394,0.418,0.843,376,105
11,1.116,255.000,255,255,5.720,2.408,0.590,89.116,0.429,4.080,0.245,0.780,313,122
12,1.004,255.000,255,255,4.203,1.448,0.883,172.515,0.714,1.640,0.610,0.867,656,126
13,0.612,255.000,255,255,2.886,0.978,0.796,39.725,0.923,1.229,0.814,0.939,236,128
14,1.315,255.000,255,255,7.885,3.190,0.525,107.816,0.266,6.075,0.165,0.659,376,130
15,0.528,255.000,255,255,2.755,1.020,0.660,24.216,0.875,1.546,0.647,0.939,502,130
16,0.270,255.000,255,255,1.898,0.619,0.554,111.716,0.940,1.117,0.895,0.937,581,135
17,1.666,252.785,0,255,7.400,1.811,1.171,110.426,0.382,1.547,0.647,0.671,756,153
18,0.778,255.000,255,255,3.722,1.393,0.711,102.526,0.706,1.960,0.510,0.899,262,158
19,1.286,255.000,255,255,6.367,1.577,1.039,54.729,0.399,1.517,0.659,0.724,475,160
20,0.365,255.000,255,255,2.234,0.721,0.646,88.884,0.920,1.116,0.896,0.918,455,164
21,2.178,254.788,0,255,11.387,3.086,0.899,100.226,0.211,3.433,0.291,0.615,359,165
22,1.869,255.000,255,255,8.381,2.563,0.928,4.636,0.334,2.761,0.362,0.717,590,168
23,0.461,255.000,255,255,2.560,0.911,0.645,172.737,0.885,1.413,0.708,0.927,335,172
24,1.105,255.000,255,255,4.844,1.479,0.951,102.385,0.592,1.555,0.643,0.821,649,174
25,0.637,255.000,255,255,3.236,1.255,0.646,27.216,0.764,1.942,0.515,0.911,233,175
26,0.273,255.000,255,255,1.909,0.629,0.553,62.505,0.942,1.137,0.879,0.929,797,190
27,0.660,255.000,255,255,4.029,1.733,0.485,46.960,0.511,3.570,0.280,0.802,835,193
28,0.503,255.000,255,255,2.765,1.107,0.579,41.494,0.827,1.912,0.523,0.936,551,197
29,0.472,255.000,255,255,2.645,0.941,0.639,55.070,0.848,1.473,0.679,0.922,244,198
30,0.436,255.000,255,255,2.454,0.913,0.608,174.753,0.910,1.501,0.666,0.949,289,200
31,0.289,255.000,255,255,1.969,0.684,0.539,174.409,0.939,1.270,0.787,0.933,602,203
32,0.317,255.000,255,255,2.269,0.894,0.451,50.894,0.772,1.984,0.504,0.902,503,206
