 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_50_largestArea.tif,1.400,7.329,1.995,0.894,25.610,0.328,2.233,0.448,0.750,192,99
2,1X_50_largestArea.tif,0.899,4.023,1.564,0.732,149.887,0.698,2.137,0.468,0.882,271,107
3,1X_50_largestArea.tif,0.300,2.294,0.916,0.417,67.477,0.717,2.194,0.456,0.900,155,144
4,1X_50_largestArea.tif,1.223,7.767,3.383,0.460,129.035,0.255,7.350,0.136,0.666,299,144
5,1X_50_largestArea.tif,2.689,18.415,5.045,0.679,90.536,0.100,7.435,0.135,0.506,109,209
6,1X_50_largestArea.tif,1.265,6.593,2.452,0.657,149.823,0.366,3.735,0.268,0.644,366,216
7,1X_50_largestArea.tif,0.438,2.454,0.837,0.666,150.953,0.913,1.258,0.795,0.942,366,236
8,1X_50_largestArea.tif,0.275,1.944,0.635,0.552,103.190,0.915,1.150,0.869,0.913,347,259
9,1X_50_largestArea.tif,0.617,2.975,1.060,0.741,164.232,0.876,1.430,0.699,0.947,403,259
10,1X_50_largestArea.tif,0.615,4.023,1.341,0.584,3.802,0.478,2.296,0.435,0.753,354,278
11,1X_50_largestArea.tif,0.342,2.189,0.729,0.598,62.557,0.897,1.219,0.820,0.929,379,278
12,1X_50_largestArea.tif,0.391,2.379,0.902,0.552,40.461,0.867,1.634,0.612,0.935,313,285
13,1X_50_largestArea.tif,0.060,0.867,0.277,0.274,0.000,0.998,1.011,0.989,0.846,328,285
14,1X_50_largestArea.tif,2.025,13.997,2.107,1.224,94.717,0.130,1.722,0.581,0.285,119,288
15,1X_50_largestArea.tif,0.384,2.751,1.063,0.460,52.423,0.637,2.312,0.432,0.838,337,303
16,1X_50_largestArea.tif,0.765,5.800,1.262,0.772,66.135,0.286,1.635,0.611,0.580,369,303
17,1X_50_largestArea.tif,0.903,4.819,1.797,0.640,87.629,0.489,2.809,0.356,0.790,379,304
18,1X_50_largestArea.tif,0.230,2.124,0.851,0.344,32.858,0.640,2.477,0.404,0.852,419,305
19,1X_50_largestArea.tif,1.536,8.686,2.407,0.812,62.720,0.256,2.963,0.337,0.542,289,313
20,1X_50_largestArea.tif,0.541,3.632,1.518,0.454,124.373,0.515,3.344,0.299,0.757,301,324
21,1X_50_largestArea.tif,0.116,1.303,0.506,0.291,34.042,0.857,1.736,0.576,0.883,406,331
22,1X_50_largestArea.tif,1.256,7.062,2.772,0.577,13.057,0.316,4.805,0.208,0.721,244,333
23,1X_50_largestArea.tif,0.289,2.093,0.811,0.455,87.738,0.830,1.784,0.560,0.947,338,337
24,1X_50_largestArea.tif,0.246,2.195,0.911,0.344,124.278,0.642,2.650,0.377,0.824,294,346
25,1X_50_largestArea.tif,0.210,1.668,0.547,0.489,40.657,0.948,1.119,0.894,0.924,386,346
26,1X_50_largestArea.tif,0.052,0.832,0.295,0.227,117.557,0.953,1.299,0.770,0.853,237,355
27,1X_50_largestArea.tif,0.054,0.882,0.346,0.200,8.918,0.877,1.736,0.576,0.870,187,358
28,1X_50_largestArea.tif,0.662,4.077,1.618,0.521,170.638,0.501,3.107,0.322,0.786,211,369
29,1X_50_largestArea.tif,1.265,8.811,1.671,0.964,89.460,0.205,1.734,0.577,0.502,305,371
30,1X_50_largestArea.tif,0.118,1.243,0.402,0.373,79.542,0.957,1.078,0.927,0.884,372,378
31,1X_50_largestArea.tif,1.252,7.383,1.707,0.934,1.372,0.289,1.827,0.547,0.704,260,380
32,1X_50_largestArea.tif,0.796,4.753,1.985,0.511,15.644,0.443,3.888,0.257,0.801,401,383
33,1X_50_largestArea.tif,0.487,3.442,1.012,0.612,122.707,0.516,1.653,0.605,0.779,323,407
