 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_03_largestArea.tif,2.598,17.681,2.012,1.644,155.996,0.104,1.223,0.818,0.438,552,9
2,1X_03_largestArea.tif,0.112,1.218,0.397,0.360,59.236,0.951,1.101,0.908,0.873,577,21
3,1X_03_largestArea.tif,3.164,11.868,4.016,1.003,36.757,0.282,4.003,0.250,0.674,465,30
4,1X_03_largestArea.tif,1.348,8.350,2.623,0.654,94.858,0.243,4.008,0.250,0.510,559,32
5,1X_03_largestArea.tif,0.702,3.796,1.565,0.571,19.168,0.612,2.740,0.365,0.858,329,186
6,1X_03_largestArea.tif,0.939,4.269,1.873,0.638,49.965,0.647,2.935,0.341,0.915,530,199
7,1X_03_largestArea.tif,0.326,2.114,0.764,0.543,38.470,0.916,1.408,0.710,0.933,568,205
8,1X_03_largestArea.tif,7.235,32.727,4.445,2.073,107.847,0.085,2.145,0.466,0.450,386,206
9,1X_03_largestArea.tif,1.393,6.481,1.555,1.140,56.653,0.417,1.364,0.733,0.666,497,215
10,1X_03_largestArea.tif,0.119,1.388,0.493,0.309,88.991,0.779,1.597,0.626,0.857,364,225
11,1X_03_largestArea.tif,0.286,2.029,0.634,0.574,56.939,0.873,1.105,0.905,0.913,275,230
12,1X_03_largestArea.tif,0.465,3.691,1.659,0.357,7.699,0.429,4.647,0.215,0.782,350,240
13,1X_03_largestArea.tif,0.049,0.822,0.347,0.179,2.650,0.910,1.934,0.517,0.915,458,250
14,1X_03_largestArea.tif,0.423,3.436,1.496,0.360,9.352,0.451,4.153,0.241,0.846,345,256
15,1X_03_largestArea.tif,0.185,1.714,0.660,0.356,34.236,0.790,1.855,0.539,0.879,301,276
16,1X_03_largestArea.tif,0.109,1.653,0.656,0.211,164.631,0.499,3.113,0.321,0.706,266,278
17,1X_03_largestArea.tif,0.109,1.303,0.504,0.274,69.560,0.804,1.839,0.544,0.857,353,281
18,1X_03_largestArea.tif,0.516,3.927,0.924,0.711,97.353,0.420,1.300,0.769,0.750,325,286
19,1X_03_largestArea.tif,0.109,1.207,0.411,0.336,39.325,0.936,1.221,0.819,0.896,264,292
20,1X_03_largestArea.tif,0.067,0.952,0.312,0.273,161.712,0.928,1.140,0.877,0.851,282,304
21,1X_03_largestArea.tif,3.217,18.206,3.236,1.266,44.220,0.122,2.556,0.391,0.496,368,314
22,1X_03_largestArea.tif,0.101,1.257,0.509,0.253,169.580,0.806,2.009,0.498,0.918,257,317
23,1X_03_largestArea.tif,9.846,45.995,6.195,2.024,25.567,0.058,3.061,0.327,0.467,283,318
24,1X_03_largestArea.tif,0.382,2.390,0.925,0.525,39.431,0.840,1.761,0.568,0.917,306,319
25,1X_03_largestArea.tif,0.355,3.747,1.679,0.269,12.321,0.317,6.240,0.160,0.754,389,321
26,1X_03_largestArea.tif,0.156,1.738,0.652,0.304,101.376,0.647,2.147,0.466,0.804,203,332
27,1X_03_largestArea.tif,0.244,2.255,0.925,0.336,48.129,0.604,2.752,0.363,0.826,427,332
28,1X_03_largestArea.tif,0.239,2.139,0.875,0.347,168.120,0.656,2.519,0.397,0.877,390,335
29,1X_03_largestArea.tif,0.715,4.242,1.719,0.529,160.601,0.499,3.249,0.308,0.780,373,343
30,1X_03_largestArea.tif,0.309,2.774,1.256,0.314,6.625,0.505,4.005,0.250,0.905,304,350
31,1X_03_largestArea.tif,0.199,1.653,0.562,0.451,58.246,0.915,1.247,0.802,0.902,360,359
32,1X_03_largestArea.tif,0.125,1.303,0.473,0.336,24.698,0.924,1.410,0.709,0.885,270,376
33,1X_03_largestArea.tif,0.235,1.898,0.755,0.397,3.447,0.820,1.902,0.526,0.929,261,403
34,1X_03_largestArea.tif,0.253,2.705,0.809,0.399,86.219,0.435,2.028,0.493,0.657,110,434
