 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_35_largestArea.tif,0.742,6.028,2.582,0.366,49.465,0.257,7.059,0.142,0.598,171,79
2,1X_35_largestArea.tif,0.204,1.643,0.561,0.464,77.119,0.952,1.209,0.827,0.922,202,118
3,1X_35_largestArea.tif,0.946,7.429,2.004,0.601,120.516,0.215,3.334,0.300,0.611,223,123
4,1X_35_largestArea.tif,3.003,19.984,3.544,1.079,127.371,0.095,3.285,0.304,0.399,245,128
5,1X_35_largestArea.tif,0.693,4.709,1.402,0.629,86.393,0.393,2.227,0.449,0.627,154,140
6,1X_35_largestArea.tif,0.309,2.641,1.195,0.330,37.487,0.558,3.626,0.276,0.814,128,163
7,1X_35_largestArea.tif,0.177,1.548,0.560,0.403,3.956,0.930,1.392,0.719,0.938,263,168
8,1X_35_largestArea.tif,0.346,3.222,1.443,0.305,52.277,0.418,4.733,0.211,0.750,129,176
9,1X_35_largestArea.tif,0.166,1.568,0.624,0.339,136.878,0.850,1.840,0.543,0.911,238,183
10,1X_35_largestArea.tif,0.168,1.759,0.728,0.294,40.351,0.683,2.474,0.404,0.857,90,184
11,1X_35_largestArea.tif,0.127,1.328,0.496,0.325,168.390,0.903,1.523,0.657,0.897,141,190
12,1X_35_largestArea.tif,0.519,3.732,1.547,0.427,118.036,0.468,3.618,0.276,0.743,95,200
13,1X_35_largestArea.tif,0.778,5.551,1.341,0.739,79.110,0.317,1.815,0.551,0.591,86,202
14,1X_35_largestArea.tif,1.733,12.238,2.042,1.081,111.187,0.145,1.889,0.529,0.523,276,202
15,1X_35_largestArea.tif,0.072,0.977,0.317,0.290,117.203,0.953,1.093,0.915,0.860,332,205
16,1X_35_largestArea.tif,0.143,1.413,0.553,0.329,140.719,0.900,1.683,0.594,0.913,347,233
17,1X_35_largestArea.tif,0.107,1.232,0.462,0.294,28.192,0.883,1.567,0.638,0.894,335,236
18,1X_35_largestArea.tif,2.698,18.938,4.516,0.760,137.837,0.095,5.939,0.168,0.379,348,250
19,1X_35_largestArea.tif,0.456,2.720,1.078,0.538,112.325,0.775,2.003,0.499,0.923,116,268
20,1X_35_largestArea.tif,0.174,1.618,0.595,0.372,70.730,0.834,1.602,0.624,0.889,309,268
21,1X_35_largestArea.tif,0.190,1.618,0.537,0.451,85.631,0.912,1.190,0.840,0.901,289,269
22,1X_35_largestArea.tif,0.036,0.676,0.263,0.175,1.862,0.994,1.500,0.667,0.909,248,272
23,1X_35_largestArea.tif,0.235,2.465,0.645,0.465,141.494,0.487,1.387,0.721,0.734,262,279
24,1X_35_largestArea.tif,0.174,1.508,0.491,0.450,159.581,0.960,1.092,0.916,0.901,418,285
25,1X_35_largestArea.tif,0.078,1.137,0.476,0.208,2.908,0.756,2.290,0.437,0.887,282,287
26,1X_35_largestArea.tif,0.280,2.404,0.923,0.387,34.701,0.610,2.384,0.419,0.818,240,288
27,1X_35_largestArea.tif,0.369,2.751,1.093,0.430,43.999,0.613,2.544,0.393,0.798,334,289
28,1X_35_largestArea.tif,0.760,4.524,1.789,0.541,128.477,0.466,3.308,0.302,0.842,350,293
29,1X_35_largestArea.tif,1.775,10.294,2.176,1.039,29.119,0.210,2.095,0.477,0.508,265,296
30,1X_35_largestArea.tif,0.773,5.738,2.557,0.385,131.893,0.295,6.649,0.150,0.674,457,309
31,1X_35_largestArea.tif,0.103,1.207,0.472,0.278,59.742,0.889,1.699,0.589,0.898,347,311
32,1X_35_largestArea.tif,0.072,0.942,0.325,0.283,49.085,1.000,1.149,0.870,0.920,318,325
33,1X_35_largestArea.tif,3.125,20.689,3.145,1.265,151.676,0.092,2.486,0.402,0.341,339,325
34,1X_35_largestArea.tif,0.170,1.498,0.527,0.411,26.119,0.953,1.284,0.779,0.935,402,345
35,1X_35_largestArea.tif,1.239,9.198,2.914,0.541,138.628,0.184,5.382,0.186,0.462,249,347
36,1X_35_largestArea.tif,0.188,1.618,0.589,0.407,161.600,0.903,1.447,0.691,0.908,293,348
37,1X_35_largestArea.tif,0.213,2.205,0.968,0.281,127.017,0.552,3.444,0.290,0.834,416,348
38,1X_35_largestArea.tif,0.532,3.913,1.048,0.646,113.589,0.437,1.621,0.617,0.730,359,350
39,1X_35_largestArea.tif,1.464,11.360,2.653,0.702,55.914,0.143,3.778,0.265,0.352,505,356
40,1X_35_largestArea.tif,0.711,6.663,1.767,0.512,159.591,0.201,3.447,0.290,0.505,407,357
41,1X_35_largestArea.tif,0.230,2.139,0.922,0.317,160.298,0.631,2.904,0.344,0.864,243,363
42,1X_35_largestArea.tif,0.127,1.342,0.520,0.310,84.944,0.883,1.675,0.597,0.927,379,363
43,1X_35_largestArea.tif,0.105,1.218,0.416,0.321,31.342,0.889,1.298,0.770,0.853,486,381
44,1X_35_largestArea.tif,0.552,4.334,1.084,0.648,37.304,0.369,1.673,0.598,0.666,468,390
45,1X_35_largestArea.tif,1.093,9.336,1.802,0.772,71.459,0.158,2.333,0.429,0.490,439,391
46,1X_35_largestArea.tif,0.165,1.498,0.484,0.433,66.257,0.922,1.117,0.895,0.910,419,407
47,1X_35_largestArea.tif,0.351,3.355,1.549,0.288,10.138,0.392,5.372,0.186,0.847,394,414
48,1X_35_largestArea.tif,1.281,8.475,2.236,0.729,18.627,0.224,3.066,0.326,0.486,450,428
49,1X_35_largestArea.tif,0.939,7.323,3.124,0.383,157.989,0.220,8.165,0.122,0.682,334,446
50,1X_35_largestArea.tif,0.170,1.898,0.771,0.281,93.243,0.593,2.748,0.364,0.807,421,473
