 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_08_largestArea.tif,0.981,4.950,1.974,0.633,57.291,0.503,3.121,0.320,0.806,209,80
2,1X_08_largestArea.tif,1.134,6.236,2.216,0.652,144.641,0.367,3.399,0.294,0.672,252,98
3,1X_08_largestArea.tif,0.478,2.585,0.817,0.745,95.741,0.898,1.097,0.912,0.925,226,99
4,1X_08_largestArea.tif,0.150,1.573,0.593,0.323,66.206,0.763,1.837,0.544,0.874,172,126
5,1X_08_largestArea.tif,0.327,2.605,1.029,0.405,61.257,0.606,2.538,0.394,0.834,196,126
6,1X_08_largestArea.tif,0.186,1.774,0.727,0.327,32.948,0.744,2.225,0.449,0.877,296,142
7,1X_08_largestArea.tif,0.054,0.832,0.293,0.236,152.874,0.986,1.245,0.804,0.870,183,151
8,1X_08_largestArea.tif,0.233,2.089,0.848,0.351,70.485,0.672,2.418,0.414,0.846,180,159
9,1X_08_largestArea.tif,1.610,10.612,2.362,0.868,78.950,0.180,2.722,0.367,0.709,152,174
10,1X_08_largestArea.tif,0.076,1.147,0.458,0.211,83.440,0.726,2.169,0.461,0.824,176,182
11,1X_08_largestArea.tif,0.688,4.203,1.038,0.843,125.938,0.489,1.231,0.812,0.773,144,238
12,1X_08_largestArea.tif,0.733,4.985,1.730,0.539,137.516,0.371,3.207,0.312,0.700,306,252
13,1X_08_largestArea.tif,0.107,1.292,0.440,0.309,82.307,0.803,1.426,0.701,0.837,183,254
14,1X_08_largestArea.tif,0.043,0.977,0.364,0.152,137.344,0.572,2.399,0.417,0.667,290,256
15,1X_08_largestArea.tif,2.310,9.669,2.321,1.268,125.625,0.311,1.831,0.546,0.649,165,265
16,1X_08_largestArea.tif,0.024,0.531,0.208,0.144,39.265,1.000,1.450,0.690,0.897,178,267
17,1X_08_largestArea.tif,0.700,4.047,1.250,0.713,81.194,0.537,1.753,0.570,0.769,299,275
18,1X_08_largestArea.tif,0.138,1.413,0.497,0.353,118.016,0.866,1.409,0.710,0.874,270,280
19,1X_08_largestArea.tif,18.791,56.789,6.531,3.663,153.722,0.073,1.783,0.561,0.442,195,289
20,1X_08_largestArea.tif,0.485,3.060,1.282,0.481,74.571,0.651,2.663,0.375,0.898,342,291
21,1X_08_largestArea.tif,0.418,2.635,0.941,0.566,167.129,0.757,1.664,0.601,0.894,128,309
22,1X_08_largestArea.tif,1.028,5.089,1.862,0.703,177.704,0.499,2.650,0.377,0.812,274,312
23,1X_08_largestArea.tif,1.248,6.728,1.374,1.157,49.772,0.347,1.187,0.842,0.649,117,320
24,1X_08_largestArea.tif,0.528,4.603,1.978,0.340,22.665,0.313,5.819,0.172,0.683,297,344
25,1X_08_largestArea.tif,0.282,2.635,1.187,0.303,24.188,0.511,3.919,0.255,0.848,127,363
26,1X_08_largestArea.tif,0.505,4.234,1.833,0.351,57.011,0.354,5.229,0.191,0.691,395,363
27,1X_08_largestArea.tif,0.250,1.884,0.650,0.489,170.471,0.884,1.328,0.753,0.908,155,367
28,1X_08_largestArea.tif,0.297,2.249,0.895,0.422,177.898,0.737,2.121,0.471,0.901,79,374
29,1X_08_largestArea.tif,1.342,8.450,1.604,1.066,142.980,0.236,1.505,0.664,0.586,67,388
30,1X_08_largestArea.tif,0.132,1.328,0.445,0.378,0.000,0.942,1.175,0.851,0.890,139,392
31,1X_08_largestArea.tif,3.879,14.115,3.344,1.477,172.226,0.245,2.264,0.442,0.532,408,400
32,1X_08_largestArea.tif,0.179,1.668,0.633,0.360,174.002,0.809,1.759,0.569,0.904,361,401
33,1X_08_largestArea.tif,0.052,0.822,0.272,0.246,15.410,0.977,1.107,0.903,0.892,92,407
34,1X_08_largestArea.tif,0.179,1.933,0.539,0.423,142.800,0.602,1.276,0.784,0.756,526,407
35,1X_08_largestArea.tif,0.029,0.591,0.227,0.163,18.435,1.000,1.392,0.718,0.889,257,414
36,1X_08_largestArea.tif,0.371,2.259,0.715,0.661,176.637,0.913,1.081,0.925,0.926,437,414
37,1X_08_largestArea.tif,0.425,2.801,1.103,0.491,30.417,0.681,2.247,0.445,0.880,259,423
38,1X_08_largestArea.tif,0.463,3.066,1.191,0.495,59.496,0.619,2.406,0.416,0.803,146,425
39,1X_08_largestArea.tif,0.179,1.583,0.578,0.395,111.196,0.898,1.464,0.683,0.904,307,443
40,1X_08_largestArea.tif,0.232,2.259,0.824,0.358,14.700,0.570,2.300,0.435,0.828,348,443
41,1X_08_largestArea.tif,0.626,3.962,1.512,0.527,113.683,0.501,2.869,0.348,0.822,403,443
42,1X_08_largestArea.tif,0.264,1.884,0.596,0.565,52.801,0.936,1.055,0.948,0.918,391,464
