 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_56_largestArea.tif,0.275,3.081,1.019,0.344,31.303,0.364,2.965,0.337,0.633,738,105
2,1X_56_largestArea.tif,0.181,1.873,0.764,0.301,75.315,0.648,2.536,0.394,0.866,717,133
3,1X_56_largestArea.tif,0.150,1.558,0.601,0.318,61.428,0.777,1.886,0.530,0.878,706,165
4,1X_56_largestArea.tif,0.141,1.643,0.686,0.262,71.498,0.657,2.620,0.382,0.848,677,183
5,1X_56_largestArea.tif,0.056,0.857,0.333,0.215,51.287,0.960,1.552,0.644,0.899,696,184
6,1X_56_largestArea.tif,3.968,31.404,4.995,1.011,56.607,0.051,4.940,0.202,0.218,667,209
7,1X_56_largestArea.tif,0.233,2.379,0.854,0.348,80.393,0.518,2.455,0.407,0.739,650,235
8,1X_56_largestArea.tif,0.738,5.525,2.465,0.381,69.173,0.304,6.466,0.155,0.773,680,236
9,1X_56_largestArea.tif,0.791,6.226,2.794,0.360,22.628,0.256,7.753,0.129,0.775,616,252
10,1X_56_largestArea.tif,0.034,0.687,0.291,0.151,150.894,0.916,1.930,0.518,0.826,498,269
11,1X_56_largestArea.tif,0.253,2.450,0.953,0.338,142.154,0.530,2.815,0.355,0.791,407,270
12,1X_56_largestArea.tif,0.868,8.120,3.372,0.328,65.084,0.166,10.282,0.097,0.568,263,272
13,1X_56_largestArea.tif,3.173,21.420,4.092,0.987,86.213,0.087,4.144,0.241,0.375,641,274
14,1X_56_largestArea.tif,0.626,5.757,2.472,0.322,178.295,0.237,7.665,0.130,0.788,475,278
15,1X_56_largestArea.tif,0.121,1.604,0.627,0.246,50.462,0.592,2.549,0.392,0.766,616,284
16,1X_56_largestArea.tif,0.127,1.689,0.746,0.216,36.827,0.558,3.450,0.290,0.769,336,287
17,1X_56_largestArea.tif,0.803,6.198,2.296,0.445,40.723,0.263,5.155,0.194,0.561,297,295
18,1X_56_largestArea.tif,0.264,2.159,0.832,0.404,30.988,0.712,2.057,0.486,0.877,517,298
19,1X_56_largestArea.tif,0.577,3.647,0.990,0.742,16.671,0.545,1.334,0.749,0.811,326,308
20,1X_56_largestArea.tif,0.479,4.284,2.009,0.304,56.096,0.328,6.609,0.151,0.766,603,314
21,1X_56_largestArea.tif,0.029,0.602,0.199,0.185,150.767,1.000,1.076,0.929,0.821,587,320
22,1X_56_largestArea.tif,0.116,1.243,0.447,0.330,52.749,0.942,1.354,0.739,0.895,317,337
23,1X_56_largestArea.tif,0.210,1.859,0.765,0.349,57.632,0.763,2.190,0.457,0.889,288,338
24,1X_56_largestArea.tif,0.262,2.159,0.896,0.373,51.027,0.707,2.402,0.416,0.845,533,338
25,1X_56_largestArea.tif,0.163,1.618,0.582,0.356,53.335,0.782,1.632,0.613,0.865,600,341
26,1X_56_largestArea.tif,0.944,7.468,2.457,0.490,15.736,0.213,5.018,0.199,0.612,246,344
27,1X_56_largestArea.tif,0.175,1.593,0.555,0.403,129.083,0.869,1.377,0.726,0.890,569,358
28,1X_56_largestArea.tif,0.215,1.738,0.671,0.409,34.488,0.895,1.642,0.609,0.919,315,362
29,1X_56_largestArea.tif,0.188,2.942,1.304,0.184,40.307,0.273,7.097,0.141,0.632,203,369
30,1X_56_largestArea.tif,0.109,1.268,0.493,0.280,76.715,0.849,1.761,0.568,0.870,592,376
31,1X_56_largestArea.tif,0.369,3.166,1.395,0.337,21.428,0.463,4.141,0.241,0.785,512,380
32,1X_56_largestArea.tif,1.806,13.568,1.820,1.263,129.367,0.123,1.442,0.694,0.387,591,397
33,1X_56_largestArea.tif,0.228,1.958,0.771,0.376,86.009,0.747,2.049,0.488,0.900,485,404
34,1X_56_largestArea.tif,1.020,5.220,1.736,0.748,133.955,0.471,2.320,0.431,0.757,494,419
35,1X_56_largestArea.tif,0.110,1.207,0.414,0.339,99.063,0.951,1.221,0.819,0.904,552,423
36,1X_56_largestArea.tif,1.261,11.161,1.585,1.013,146.797,0.127,1.564,0.639,0.339,568,424
37,1X_56_largestArea.tif,0.548,4.132,1.658,0.421,74.446,0.403,3.937,0.254,0.707,566,442
38,1X_56_largestArea.tif,0.418,2.780,1.066,0.499,69.069,0.680,2.136,0.468,0.888,500,453
39,1X_56_largestArea.tif,0.749,6.054,2.586,0.369,11.703,0.257,7.014,0.143,0.625,511,477
40,1X_56_largestArea.tif,0.195,1.909,0.751,0.331,106.954,0.674,2.268,0.441,0.861,566,478
41,1X_56_largestArea.tif,0.440,3.827,1.538,0.364,131.042,0.377,4.224,0.237,0.670,618,478
42,1X_56_largestArea.tif,0.197,1.714,0.678,0.370,146.064,0.844,1.832,0.546,0.901,577,486
43,1X_56_largestArea.tif,0.138,1.533,0.626,0.280,139.171,0.735,2.239,0.447,0.849,597,494
44,1X_56_largestArea.tif,0.566,4.213,1.901,0.379,116.363,0.401,5.011,0.200,0.746,619,496
45,1X_56_largestArea.tif,0.282,2.655,0.705,0.510,101.214,0.503,1.383,0.723,0.707,615,522
