 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_10_largestArea.tif,0.771,5.024,1.237,0.793,176.892,0.384,1.560,0.641,0.637,106,93
2,1X_10_largestArea.tif,0.242,1.788,0.618,0.500,111.711,0.953,1.236,0.809,0.937,136,115
3,1X_10_largestArea.tif,0.635,5.176,2.382,0.339,143.324,0.298,7.019,0.142,0.684,109,123
4,1X_10_largestArea.tif,0.096,1.137,0.397,0.307,14.763,0.932,1.292,0.774,0.922,156,134
5,1X_10_largestArea.tif,0.937,6.458,2.799,0.426,149.214,0.282,6.564,0.152,0.699,172,152
6,1X_10_largestArea.tif,0.136,1.353,0.469,0.368,46.884,0.932,1.272,0.786,0.904,201,152
7,1X_10_largestArea.tif,0.096,1.112,0.356,0.343,68.803,0.975,1.035,0.966,0.922,224,162
8,1X_10_largestArea.tif,0.060,0.892,0.277,0.274,0.000,0.943,1.011,0.989,0.846,232,183
9,1X_10_largestArea.tif,0.174,1.568,0.544,0.407,46.455,0.887,1.337,0.748,0.881,180,186
10,1X_10_largestArea.tif,0.223,1.774,0.637,0.445,157.987,0.889,1.431,0.699,0.901,248,186
11,1X_10_largestArea.tif,0.586,4.464,1.050,0.711,126.202,0.370,1.478,0.677,0.686,366,195
12,1X_10_largestArea.tif,11.518,49.152,6.957,2.108,145.942,0.060,3.300,0.303,0.459,303,197
13,1X_10_largestArea.tif,0.338,3.307,1.357,0.317,151.503,0.389,4.274,0.234,0.684,209,203
14,1X_10_largestArea.tif,0.029,0.602,0.199,0.185,29.233,1.000,1.076,0.929,0.821,442,207
15,1X_10_largestArea.tif,0.112,1.363,0.574,0.249,57.998,0.759,2.309,0.433,0.873,261,208
16,1X_10_largestArea.tif,0.228,1.728,0.580,0.500,59.200,0.959,1.159,0.863,0.930,412,208
17,1X_10_largestArea.tif,0.706,4.359,1.489,0.603,7.815,0.467,2.467,0.405,0.763,428,212
18,1X_10_largestArea.tif,0.335,2.960,1.057,0.403,172.292,0.480,2.622,0.381,0.757,298,216
19,1X_10_largestArea.tif,0.901,6.678,1.188,0.966,116.629,0.254,1.231,0.813,0.495,275,218
20,1X_10_largestArea.tif,0.251,1.884,0.643,0.498,174.568,0.891,1.291,0.774,0.911,473,220
21,1X_10_largestArea.tif,0.152,1.402,0.490,0.395,165.813,0.971,1.242,0.805,0.933,390,223
22,1X_10_largestArea.tif,0.112,1.207,0.401,0.356,130.733,0.967,1.129,0.886,0.899,244,224
23,1X_10_largestArea.tif,0.839,6.232,1.500,0.712,128.323,0.272,2.106,0.475,0.495,499,227
24,1X_10_largestArea.tif,0.152,1.463,0.544,0.356,90.000,0.893,1.527,0.655,0.913,327,228
25,1X_10_largestArea.tif,1.464,10.404,1.779,1.048,108.243,0.170,1.698,0.589,0.463,507,228
26,1X_10_largestArea.tif,0.076,1.027,0.372,0.260,17.091,0.906,1.434,0.697,0.894,452,232
27,1X_10_largestArea.tif,0.067,0.917,0.336,0.254,5.896,1.000,1.321,0.757,0.902,519,234
28,1X_10_largestArea.tif,0.255,1.933,0.732,0.444,13.159,0.858,1.651,0.606,0.916,305,239
29,1X_10_largestArea.tif,0.329,2.369,0.901,0.465,100.259,0.737,1.938,0.516,0.886,556,247
30,1X_10_largestArea.tif,0.403,3.241,1.062,0.484,135.367,0.483,2.194,0.456,0.672,250,248
31,1X_10_largestArea.tif,0.175,1.618,0.621,0.360,148.113,0.842,1.728,0.579,0.882,346,251
32,1X_10_largestArea.tif,0.402,2.996,1.186,0.431,147.030,0.562,2.752,0.363,0.774,384,263
33,1X_10_largestArea.tif,0.394,3.091,1.353,0.371,59.402,0.519,3.645,0.274,0.829,325,264
34,1X_10_largestArea.tif,0.148,1.473,0.544,0.347,59.854,0.859,1.566,0.639,0.891,586,264
35,1X_10_largestArea.tif,0.038,0.722,0.296,0.163,131.141,0.916,1.814,0.551,0.824,350,266
36,1X_10_largestArea.tif,0.110,1.207,0.421,0.334,15.501,0.951,1.263,0.792,0.897,331,287
37,1X_10_largestArea.tif,0.355,2.344,0.906,0.499,24.885,0.811,1.816,0.551,0.920,687,297
38,1X_10_largestArea.tif,0.235,1.809,0.672,0.446,134.721,0.903,1.507,0.663,0.909,363,300
39,1X_10_largestArea.tif,0.217,1.909,0.695,0.398,158.595,0.749,1.747,0.572,0.866,381,302
40,1X_10_largestArea.tif,1.431,6.282,2.294,0.794,108.392,0.456,2.889,0.346,0.785,683,313
41,1X_10_largestArea.tif,0.157,1.628,0.680,0.295,132.458,0.746,2.306,0.434,0.879,503,342
42,1X_10_largestArea.tif,0.235,1.763,0.557,0.538,51.354,0.951,1.036,0.965,0.922,460,348
43,1X_10_largestArea.tif,0.508,4.958,2.218,0.292,108.126,0.260,7.599,0.132,0.679,739,351
44,1X_10_largestArea.tif,2.442,14.590,3.631,0.857,168.249,0.144,4.239,0.236,0.555,516,362
45,1X_10_largestArea.tif,3.099,14.607,2.412,1.636,165.675,0.183,1.475,0.678,0.507,688,369
46,1X_10_largestArea.tif,0.156,1.483,0.558,0.355,143.467,0.889,1.574,0.635,0.887,668,372
47,1X_10_largestArea.tif,0.282,2.294,0.826,0.435,176.935,0.674,1.898,0.527,0.869,627,388
48,1X_10_largestArea.tif,0.067,0.927,0.327,0.261,146.467,0.978,1.251,0.799,0.851,540,396
49,1X_10_largestArea.tif,0.255,2.043,0.791,0.410,171.142,0.768,1.928,0.519,0.898,611,397
50,1X_10_largestArea.tif,0.771,5.391,2.551,0.385,122.827,0.333,6.631,0.151,0.809,801,406
51,1X_10_largestArea.tif,0.051,0.797,0.304,0.212,104.018,1.000,1.436,0.696,0.903,758,408
52,1X_10_largestArea.tif,0.226,1.703,0.573,0.502,113.031,0.980,1.141,0.876,0.933,733,414
53,1X_10_largestArea.tif,0.052,0.797,0.268,0.249,119.350,1.000,1.076,0.929,0.906,657,419
54,1X_10_largestArea.tif,1.107,7.161,3.258,0.433,137.180,0.271,7.530,0.133,0.717,833,457
55,1X_10_largestArea.tif,0.286,2.705,1.201,0.303,154.640,0.491,3.961,0.252,0.810,885,513
