Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,80.385,541.315,75.755,0.005,-89.000,9.482,27.518,1.857,21.604,0,4.800,20.601,9.515,2.256,20.601,9.515,2.256,13.801,5.545,2.762,51.904,-0.184,4.473,2.489,4.997,2.008,23.559,13.197,0.000,0.277
2,21.383,137.534,19.352,0.020,-15.000,3.519,11.584,3.861,13.637,0,4.800,8.221,8.290,1.740,8.221,8.290,1.740,4.722,3.744,2.347,91.481,13.769,-177.214,1.261,2.012,1.595,6.110,8.456,0.000,0.244
3,1.357,9.584,1.584,0.237,2.000,12.464,14.126,4.888,6.696,0,2.400,13.075,5.601,1.163,13.075,5.601,1.163,1.486,0.893,0.599,-87.797,-60.168,152.058,1.664,2.482,1.491,12.806,6.305,0.000,0.163
4,0.747,5.409,0.889,0.399,1.000,13.490,15.054,5.963,6.794,0,1.600,14.254,6.347,0.728,14.254,6.347,0.728,1.091,0.727,0.362,-27.474,-64.008,117.795,1.501,3.013,2.007,14.468,6.305,0.000,0.179
5,0.116,1.336,0.549,0.634,0.500,19.502,20.040,8.407,8.994,0,0.800,19.767,8.715,0.385,19.767,8.715,0.385,0.623,0.313,0.274,-67.696,73.927,-128.595,1.992,2.272,1.141,19.747,8.651,0.000,0.130
6,1.249,8.274,1.051,0.312,-0.500,16.912,18.378,9.385,10.802,0,1.600,17.637,10.056,0.631,17.637,10.056,0.631,1.015,0.809,0.613,-31.807,-60.515,165.336,1.254,1.654,1.319,17.401,9.629,0.000,0.179
7,0.299,2.702,0.812,0.513,1.000,11.877,13.002,9.580,10.264,0,1.600,12.292,9.877,0.544,12.292,9.877,0.544,0.990,0.401,0.351,-2.335,-64.098,125.895,2.467,2.818,1.142,12.073,9.678,0.000,0.130
8,0.969,7.446,1.494,0.257,2.000,7.136,8.065,9.922,11.437,0,2.400,7.628,10.791,0.852,7.628,10.791,0.852,1.116,0.877,0.467,66.567,81.189,-52.958,1.272,2.388,1.877,7.429,11.095,0.000,0.228
9,3.212,22.595,4.284,0.101,-3.000,10.704,14.272,10.362,12.366,0,2.400,12.492,11.421,0.845,12.492,11.421,0.845,2.073,1.274,0.769,-12.087,1.133,-116.118,1.627,2.697,1.657,11.584,11.291,0.000,0.196
10,17.133,104.308,14.964,0.029,-8.000,5.865,13.295,11.486,17.889,0,4.800,8.393,14.896,1.877,8.393,14.896,1.877,5.228,2.685,2.314,33.966,14.383,34.771,1.948,2.259,1.160,7.381,16.130,0.000,0.244
11,0.450,3.782,0.915,0.423,1.000,14.126,14.908,11.780,13.002,0,2.400,14.515,12.513,1.143,14.515,12.513,1.143,1.232,0.505,0.306,72.737,67.767,-78.994,2.441,4.021,1.647,14.566,12.659,0.000,0.179
12,1.206,8.106,0.980,0.309,3.000,19.062,20.724,12.904,13.930,0,2.400,19.885,13.372,0.999,19.885,13.372,0.999,1.253,0.791,0.435,-22.961,-60.442,89.772,1.584,2.882,1.820,19.453,13.441,0.000,0.179
13,0.236,2.073,0.515,0.707,1.000,16.961,17.743,12.953,13.490,0,1.200,17.340,13.236,0.550,17.340,13.236,0.550,0.849,0.400,0.267,-38.843,-76.458,117.507,2.121,3.182,1.500,17.254,13.197,0.000,0.147
14,0.519,3.992,0.885,0.479,1.000,4.692,5.425,13.148,14.370,0,1.200,5.077,13.808,0.590,5.077,13.808,0.590,0.826,0.706,0.334,-68.318,85.766,88.093,1.170,2.470,2.111,5.083,13.784,0.000,0.179
15,2.444,17.121,2.611,0.135,1.500,12.366,16.032,12.611,13.930,0,2.800,14.368,13.443,1.154,14.368,13.443,1.154,2.248,1.299,0.437,-1.111,-10.751,98.151,1.730,5.148,2.975,12.904,13.344,0.000,0.196
16,0.321,2.920,0.816,0.468,1.000,21.360,22.191,13.295,14.370,0,1.600,21.700,13.748,0.645,21.700,13.748,0.645,1.080,0.423,0.313,-54.880,-64.300,98.687,2.555,3.453,1.352,21.653,13.686,0.000,0.179
17,2.595,21.960,3.409,0.072,0.500,16.276,19.649,14.223,16.374,0,2.400,17.962,15.298,1.112,17.962,15.298,1.112,2.040,1.289,0.844,-23.260,11.270,74.457,1.583,2.415,1.526,19.405,14.517,0.000,0.179
18,0.117,1.316,0.397,0.674,1.000,13.832,14.321,14.517,14.957,0,1.200,14.066,14.761,0.761,14.066,14.761,0.761,0.761,0.276,0.256,-84.130,-81.811,-154.942,2.756,2.975,1.079,14.028,14.810,0.400,0.114
19,0.269,2.571,0.843,0.480,1.000,14.370,15.397,15.152,16.179,0,1.200,14.842,15.640,0.391,14.842,15.640,0.391,0.806,0.616,0.241,43.267,19.881,-82.962,1.308,3.342,2.555,14.517,15.348,0.000,0.130
20,1.160,8.559,1.721,0.243,2.500,13.344,15.494,15.885,17.205,0,2.000,14.229,16.437,0.798,14.229,16.437,0.798,1.444,0.656,0.537,-19.237,-53.463,147.596,2.202,2.689,1.221,13.979,16.179,0.000,0.163
21,0.470,3.704,0.622,0.492,2.000,15.201,16.179,16.227,17.107,0,1.600,15.654,16.687,0.734,15.654,16.687,0.734,1.008,0.454,0.366,-35.346,-70.401,76.313,2.218,2.756,1.243,15.592,16.619,0.000,0.179
22,6.211,44.996,6.974,0.048,-1.500,17.303,23.706,16.716,19.307,0,2.800,20.478,18.344,1.164,20.478,18.344,1.164,4.201,1.432,1.045,11.279,-6.812,-105.038,2.934,4.021,1.371,22.484,19.014,0.800,0.212
23,0.190,1.829,0.518,0.668,1.000,14.077,14.712,17.840,18.427,0,1.200,14.361,18.105,0.532,14.361,18.105,0.532,0.843,0.330,0.289,-27.598,-76.035,169.904,2.553,2.919,1.143,14.223,17.987,0.000,0.130
24,0.571,3.852,0.646,0.646,1.000,11.877,12.806,17.987,18.769,0,1.600,12.361,18.350,0.611,12.361,18.350,0.611,0.909,0.542,0.383,-53.036,-83.838,119.658,1.678,2.371,1.413,12.122,18.280,0.000,0.179
25,0.399,3.613,0.526,0.383,3.000,23.413,24.195,18.231,18.965,0,2.000,23.876,18.554,1.075,23.876,18.554,1.075,1.247,0.458,0.255,-46.280,87.275,-98.755,2.720,4.885,1.796,23.901,18.525,0.000,0.163
26,5.118,32.006,4.203,0.090,1.000,7.283,11.144,17.156,20.529,0,4.800,9.272,18.996,1.646,9.272,18.996,1.646,3.207,1.982,0.992,43.932,40.536,-59.058,1.618,3.233,1.999,7.918,18.965,0.000,0.212
27,0.614,4.179,0.810,0.583,1.500,13.930,15.054,19.258,20.235,0,1.600,14.489,19.726,0.567,14.489,19.726,0.567,0.892,0.577,0.406,1.755,-66.567,130.390,1.546,2.194,1.420,14.615,19.747,0.000,0.179
28,3.977,23.314,2.208,0.141,1.000,11.242,13.784,19.209,21.262,0,4.800,12.334,20.243,2.620,12.334,20.243,2.620,3.068,1.197,0.459,-25.296,-75.713,158.217,2.562,6.676,2.606,12.171,20.235,1.600,0.212
29,9.286,63.773,7.840,0.038,-3.000,15.299,21.164,21.653,24.195,0,4.800,17.883,22.888,2.214,17.883,22.888,2.214,3.357,2.291,1.089,-3.642,-36.086,86.828,1.465,3.084,2.104,17.547,22.582,4.400,0.228
30,1.812,15.719,2.484,0.096,1.000,13.441,15.348,21.604,23.999,0,3.200,14.195,22.745,1.456,14.195,22.745,1.456,1.927,1.090,0.862,-82.741,-63.550,-100.487,1.767,2.236,1.265,14.272,22.582,0.000,0.179
31,5.526,46.025,7.812,0.035,6.000,19.160,24.732,20.724,24.781,0,4.800,22.518,22.557,2.745,22.518,22.557,2.745,2.867,1.934,1.495,-28.200,-7.945,93.336,1.482,1.917,1.293,23.413,21.018,2.400,0.179
32,0.071,0.859,0.367,0.893,1.000,15.885,16.374,24.097,24.537,0,0.800,16.142,24.317,0.249,16.142,24.317,0.249,0.509,0.309,0.254,-28.884,-78.394,93.315,1.645,2.000,1.216,16.032,24.195,0.000,0.081
33,0.334,3.311,0.723,0.349,1.000,19.844,20.627,24.390,25.026,0,2.800,20.199,24.699,1.619,20.199,24.699,1.619,1.645,0.396,0.282,88.146,-85.516,-24.232,4.153,5.840,1.406,20.138,24.635,1.200,0.130
34,0.866,6.730,0.992,0.278,1.000,8.603,9.873,20.187,21.164,0.400,3.200,9.201,20.765,2.136,9.201,20.765,2.136,1.511,0.709,0.343,-68.247,-80.039,172.744,2.130,4.407,2.069,9.433,20.969,1.200,0.147
35,0.584,5.323,0.998,0.256,1.500,19.551,21.115,7.625,8.505,1.600,3.600,20.398,8.060,2.588,20.398,8.060,2.588,1.372,0.746,0.256,15.428,54.343,-97.777,1.839,5.351,2.909,20.480,8.016,2.000,0.130
36,0.690,6.730,1.298,0.177,2.000,12.366,14.272,10.607,11.291,2,4.800,13.240,10.933,3.852,13.240,10.933,3.852,1.759,0.715,0.308,9.665,-68.223,72.378,2.461,5.704,2.318,13.441,10.851,4.000,0.147
37,0.091,1.242,0.783,0.487,1.000,13.344,13.930,11.877,12.806,2.400,2.800,13.623,12.337,2.600,13.623,12.337,2.600,0.570,0.408,0.300,56.701,1.557E-26,90.000,1.395,1.902,1.363,13.490,12.024,2.400,0.081
38,0.672,5.657,1.467,0.282,1.500,18.231,20.333,20.969,22.777,3.200,4.800,19.045,22.142,4.270,19.045,22.142,4.270,1.746,0.873,0.278,-36.251,-18.030,88.412,2.000,6.273,3.137,18.574,22.435,4.400,0.196
39,0.192,1.816,0.522,0.696,1.000,9.189,9.776,11.535,12.073,3.600,4.800,9.443,11.783,4.317,9.443,11.783,4.317,0.834,0.333,0.291,54.058,-84.703,84.045,2.503,2.865,1.144,9.385,11.731,4.400,0.163
40,0.076,1.035,0.485,0.597,2.000,19.258,19.600,4.937,5.572,4,4.800,19.430,5.361,4.445,19.430,5.361,4.445,0.609,0.316,0.220,-73.940,-77.035,115.333,1.928,2.771,1.437,19.405,5.377,4.400,0.114
255,0.942,33.575,23.046,0.003,93.000,5.083,24.390,4.888,24.537,0,4.400,15.470,15.317,1.460,15.470,15.317,1.460,11.827,9.799,2.795,73.309,1.074,-1.362,1.207,4.231,3.506,19.796,8.212,0.000,0.065
