Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,6.319,39.659,5.155,0.072,-0.500,13.930,18.183,1.760,5.768,0.000,4.400,16.341,3.662,2.449,16.341,3.662,2.449,3.082,2.156,0.779,35.805,-9.359,86.974,1.430,3.958,2.769,17.107,3.910,0.400,0.179
2,124.954,806.160,107.978,0.003,-93.500,1.564,18.036,1.662,26.345,0.000,4.800,8.189,11.225,2.472,8.189,11.225,2.472,16.338,8.276,2.870,-67.523,-0.544,-179.706,1.974,5.694,2.884,3.324,11.486,0.000,0.277
3,5.836,37.149,4.820,0.075,-5.000,18.280,20.969,4.106,7.772,0.000,4.000,19.501,6.180,1.774,19.501,6.180,1.774,2.273,1.764,1.072,-74.268,63.500,138.848,1.288,2.120,1.645,19.453,4.399,0.000,0.228
4,7.195,47.467,7.046,0.055,-1.500,6.208,11.193,6.745,9.776,0.000,4.800,9.372,8.149,2.594,9.372,8.149,2.594,3.573,2.712,1.120,4.412,62.396,-67.110,1.318,3.189,2.420,10.460,7.674,0.000,0.212
5,2.580,17.886,2.267,0.132,2.000,10.851,12.708,7.429,9.287,0.000,4.400,11.889,8.280,1.915,11.889,8.280,1.915,2.382,1.154,0.696,-70.265,-82.758,124.278,2.064,3.421,1.658,12.366,8.505,0.000,0.179
6,36.561,243.069,35.218,0.011,-10.000,15.934,22.973,7.087,17.498,0.000,4.800,18.633,12.148,2.612,18.633,12.148,2.612,6.294,3.204,2.824,-82.914,-0.909,-174.552,1.964,2.229,1.135,19.307,10.069,0.000,0.244
7,0.725,5.833,1.161,0.300,1.000,15.397,16.521,8.554,9.971,0.000,3.200,15.905,9.181,1.411,15.905,9.181,1.411,2.182,0.490,0.375,57.055,-65.692,-94.087,4.455,5.815,1.305,15.690,8.847,0.000,0.228
8,4.752,33.376,5.182,0.069,-2.000,9.091,12.562,9.580,11.877,0.000,4.800,11.096,10.476,3.194,11.096,10.476,3.194,2.147,1.833,0.929,47.777,-75.573,47.681,1.172,2.310,1.972,11.682,10.216,2.000,0.196
9,2.132,14.943,2.926,0.154,-2.000,5.425,7.381,10.460,12.122,0.000,2.800,6.286,11.165,1.224,6.286,11.165,1.224,1.705,1.063,0.785,16.041,76.854,-75.121,1.603,2.173,1.355,5.963,10.802,0.400,0.244
10,15.469,102.475,13.691,0.025,-12.500,6.452,14.321,10.655,15.201,0.000,4.800,9.869,12.792,2.254,9.869,12.792,2.254,4.678,3.062,1.395,15.546,-8.385,103.618,1.528,3.353,2.195,7.967,13.002,0.000,0.244
11,0.057,0.961,0.300,0.418,1.000,9.776,10.069,11.242,11.486,0.000,1.600,9.930,11.374,0.960,9.930,11.374,0.960,0.993,0.206,0.192,-62.496,-89.355,125.887,4.822,5.158,1.070,9.922,11.389,0.400,0.081
12,3.702,28.398,5.298,0.068,0.500,3.373,5.572,11.535,15.201,0.000,3.200,4.536,13.102,1.388,4.536,13.102,1.388,2.029,1.494,0.939,88.384,41.919,-74.209,1.358,2.160,1.590,4.252,13.050,0.000,0.196
13,1.278,9.507,2.059,0.215,1.000,17.792,19.453,12.268,14.272,0.000,3.200,18.370,13.496,1.789,18.370,13.496,1.789,1.996,0.906,0.623,43.617,-64.803,-132.253,2.202,3.203,1.454,18.085,13.441,1.200,0.179
14,0.113,1.286,0.587,0.676,1.000,5.523,5.963,13.246,14.077,0.000,0.800,5.740,13.692,0.369,5.740,13.692,0.369,0.670,0.380,0.231,80.712,57.966,78.339,1.764,2.903,1.646,5.670,13.588,0.000,0.114
15,0.900,5.320,1.064,0.609,0.000,7.136,8.212,14.517,15.788,0.000,1.600,7.655,15.110,0.715,7.655,15.110,0.715,0.990,0.728,0.428,-38.054,-78.177,-170.584,1.360,2.313,1.701,7.381,14.712,0.000,0.179
16,0.590,4.059,1.073,0.588,0.000,10.607,11.535,15.299,16.472,0.000,1.600,10.996,15.912,0.702,10.996,15.912,0.702,1.011,0.507,0.424,-56.258,-66.842,138.729,1.994,2.387,1.198,10.851,15.739,0.000,0.179
17,1.662,14.098,4.071,0.111,-2.000,13.002,14.859,17.058,20.138,0.000,2.400,13.669,18.382,1.049,13.669,18.382,1.049,1.679,1.371,0.528,-73.933,-34.723,-124.578,1.225,3.181,2.597,13.539,18.525,0.000,0.179
18,4.967,35.899,6.529,0.060,1.000,14.908,18.574,16.570,20.382,0.000,4.800,16.892,18.520,1.996,16.892,18.520,1.996,3.520,1.985,1.063,-51.420,-64.208,-165.371,1.773,3.311,1.867,17.401,19.453,0.000,0.261
19,22.893,146.339,17.797,0.019,-20.000,10.949,17.156,19.747,28.643,0.000,4.800,14.808,24.056,2.386,14.808,24.056,2.386,4.935,2.599,1.707,-58.449,9.880,-101.157,1.899,2.891,1.523,16.032,21.506,0.000,0.293
20,1.658,13.797,2.250,0.118,3.000,11.144,12.757,22.435,24.683,0.000,3.200,11.839,23.467,1.805,11.839,23.467,1.805,2.072,1.219,0.421,-72.643,56.708,-102.721,1.700,4.921,2.895,11.437,24.097,2.000,0.147
21,0.267,2.090,0.553,0.881,1.000,5.865,6.696,22.582,23.217,0.000,0.800,6.259,22.891,0.431,6.259,22.891,0.431,0.603,0.479,0.336,6.387,-83.530,70.269,1.259,1.798,1.428,6.012,22.777,0.000,0.130
22,1.381,9.341,1.717,0.265,1.000,9.140,11.144,26.247,27.274,0.000,2.400,10.446,26.869,1.376,10.446,26.869,1.376,1.447,1.006,0.466,-37.418,-83.068,130.034,1.438,3.103,2.158,10.655,26.834,1.200,0.179
23,2.037,12.626,1.121,0.233,8.500,7.283,8.603,8.554,10.069,0.400,4.800,7.909,9.390,2.459,7.909,9.390,2.459,1.740,0.783,0.529,-39.879,-86.495,64.907,2.223,3.290,1.480,7.772,9.385,2.000,0.179
24,0.219,2.704,0.894,0.274,1.000,2.542,3.030,9.971,10.851,1.200,3.200,2.783,10.383,2.607,2.783,10.383,2.607,1.213,0.454,0.241,-88.635,78.803,-102.975,2.670,5.042,1.888,2.737,10.118,1.600,0.081
25,2.892,18.296,2.308,0.154,-2.000,20.235,21.702,11.682,14.908,1.600,4.800,20.910,13.402,3.731,20.910,13.402,3.731,1.675,1.476,0.569,84.432,59.630,-69.212,1.135,2.944,2.594,20.675,13.539,4.400,0.212
26,1.453,10.633,1.994,0.198,1.000,13.539,15.983,10.118,11.535,2.000,4.800,15.085,10.790,3.877,15.085,10.790,3.877,1.796,1.179,0.468,17.693,43.850,-103.249,1.524,3.838,2.519,15.543,10.851,2.800,0.179
27,1.381,9.036,1.503,0.292,1.000,14.272,15.836,12.659,14.468,2.000,4.800,15.098,13.741,3.771,15.098,13.741,3.771,1.646,0.800,0.426,78.912,65.774,-61.471,2.057,3.865,1.879,15.054,13.784,3.200,0.179
28,0.961,8.768,1.719,0.155,3.000,17.840,18.623,17.840,20.529,2.000,4.000,18.256,19.234,3.006,18.256,19.234,3.006,1.734,1.009,0.279,-79.851,-13.371,92.318,1.718,6.226,3.624,18.085,19.844,2.400,0.130
29,0.429,3.864,1.397,0.361,0.500,14.859,15.739,3.519,4.497,2.800,4.800,15.318,4.028,4.136,15.318,4.028,4.136,1.160,0.483,0.443,-2.674,86.970,150.074,2.405,2.619,1.089,15.397,3.959,3.200,0.130
30,0.668,5.074,1.049,0.386,1.000,5.034,6.403,11.340,12.268,2.800,4.800,5.663,11.797,4.075,5.663,11.797,4.075,1.213,0.516,0.451,-34.042,-77.265,101.068,2.352,2.691,1.144,5.523,11.682,4.400,0.212
31,0.354,3.659,0.802,0.289,2.000,10.949,11.926,5.670,6.599,3.200,4.800,11.538,6.152,4.281,11.538,6.152,4.281,0.944,0.587,0.322,-47.449,71.050,-101.106,1.608,2.935,1.825,11.731,6.012,4.400,0.130
32,0.177,2.050,0.571,0.410,0.000,20.627,21.213,15.006,15.739,3.200,4.800,20.920,15.358,4.254,20.920,15.358,4.254,0.838,0.415,0.227,72.876,83.004,36.631,2.020,3.682,1.822,20.969,15.250,4.400,0.130
33,0.310,2.907,0.651,0.441,1.000,2.395,2.933,16.032,16.912,3.200,4.800,2.642,16.517,4.173,2.642,16.517,4.173,1.032,0.481,0.246,-58.255,-81.474,77.091,2.148,4.190,1.951,2.591,16.570,4.400,0.179
34,0.066,0.809,0.444,0.929,1.000,19.062,19.551,5.377,5.865,3.600,4.000,19.282,5.626,3.800,19.282,5.626,3.800,0.408,0.325,0.283,-85.815,-90.000,25.771,1.258,1.440,1.145,19.111,5.474,3.600,0.081
35,0.142,1.593,0.462,0.568,1.000,16.472,16.912,8.505,9.091,3.600,4.800,16.721,8.794,4.340,16.721,8.794,4.340,0.794,0.325,0.249,-39.239,85.490,31.008,2.447,3.193,1.305,16.716,8.798,4.400,0.147
36,0.509,4.162,1.033,0.407,3.000,19.649,20.235,9.531,11.193,3.600,4.800,19.913,10.462,4.261,19.913,10.462,4.261,0.926,0.747,0.283,79.198,41.267,-77.169,1.239,3.266,2.637,19.844,10.411,4.400,0.147
37,0.135,1.345,0.616,0.844,-0.500,14.859,15.641,2.835,3.470,4.000,4.400,15.207,3.168,4.200,15.207,3.168,4.200,0.443,0.408,0.372,-4.889,-0.000,90.000,1.084,1.191,1.098,15.054,2.884,4.000,0.081
38,0.132,1.404,0.521,0.711,1.000,12.171,12.953,6.256,6.892,4.000,4.800,12.529,6.511,4.504,12.529,6.511,4.504,0.604,0.465,0.243,29.473,-53.391,90.545,1.300,2.483,1.910,12.366,6.354,4.400,0.130
