Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.190,2.062,0.479,0.466,1.000,14.370,14.859,1.222,1.711,0.000,2.000,14.621,1.453,0.966,14.621,1.453,0.966,1.173,0.276,0.260,-84.018,-86.075,161.740,4.247,4.519,1.064,14.615,1.466,0.400,0.130
2,170.960,1110.546,141.954,0.002,-139.500,4.057,25.074,0.489,23.608,0.000,4.800,14.947,12.671,2.358,14.947,12.671,2.358,15.659,12.789,2.774,-66.243,-0.685,179.990,1.224,5.644,4.610,19.796,3.470,0.000,0.293
3,0.114,1.258,0.527,0.734,0.000,15.788,16.423,1.906,2.444,0.000,0.800,16.100,2.166,0.230,16.100,2.166,0.230,0.486,0.377,0.334,-42.335,-68.932,130.351,1.291,1.457,1.129,15.885,2.004,0.000,0.081
4,0.193,1.596,0.488,1.036,1.000,20.675,21.360,6.110,6.696,0.000,0.800,21.022,6.401,0.368,21.022,6.401,0.368,0.605,0.390,0.309,-16.552,-82.594,132.686,1.550,1.960,1.265,20.871,6.256,0.000,0.130
5,0.641,4.979,1.310,0.377,1.500,11.926,13.002,6.305,8.114,0.000,1.200,12.518,6.963,0.409,12.518,6.963,0.409,0.976,0.758,0.399,76.722,14.896,-61.652,1.288,2.447,1.901,12.317,6.403,0.000,0.130
6,2.380,16.777,4.337,0.136,-7.500,11.535,14.321,8.114,10.753,0.000,1.600,12.985,9.381,0.560,12.985,9.381,0.560,1.754,1.090,0.784,42.134,-4.670,-30.989,1.610,2.238,1.390,13.441,9.433,0.000,0.179
7,0.172,2.059,0.447,0.384,1.000,0.196,0.929,8.163,8.505,0.000,1.600,0.582,8.310,0.933,0.582,8.310,0.933,1.008,0.399,0.201,19.799,81.768,-75.449,2.526,5.003,1.980,0.733,8.309,0.000,0.114
8,0.059,0.796,0.342,0.787,1.000,14.175,14.566,9.971,10.411,0.000,0.800,14.381,10.189,0.297,14.381,10.189,0.297,0.566,0.265,0.232,-4.250,-80.936,164.597,2.134,2.440,1.144,14.419,10.167,0.000,0.098
9,0.140,1.707,0.621,0.449,1.500,22.044,22.533,10.118,10.998,0.000,0.800,22.281,10.569,0.361,22.281,10.569,0.361,0.629,0.453,0.232,-73.611,-64.001,95.982,1.387,2.707,1.951,22.239,10.558,0.000,0.130
10,2.999,22.459,3.379,0.090,-3.000,4.155,6.354,9.580,12.366,0.000,4.800,5.246,11.265,2.407,5.246,11.265,2.407,2.927,1.443,0.859,-91.008,-79.887,-116.071,2.028,3.408,1.680,5.132,11.926,1.200,0.196
11,0.938,6.465,1.454,0.369,1.000,13.099,14.370,12.317,14.223,0.000,1.200,13.690,13.205,0.589,13.690,13.205,0.589,1.172,0.805,0.496,68.742,2.980,-91.849,1.456,2.363,1.623,13.393,12.659,0.000,0.179
12,1.007,6.255,0.997,0.469,3.500,17.107,18.280,15.690,17.107,0.000,1.600,17.705,16.404,0.600,17.705,16.404,0.600,0.930,0.740,0.539,55.546,-73.305,-130.415,1.256,1.724,1.372,17.596,16.227,0.000,0.179
