Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,2.663,24.759,3.893,0.053,-6.000,14.517,19.649,4.399,6.208,0,2.800,17.330,5.130,1.564,17.330,5.130,1.564,3.223,1.309,0.690,-3.099,-10.699,70.748,2.461,4.667,1.896,16.179,4.790,0.800,0.130
2,1.133,8.207,1.117,0.263,6.000,23.510,24.586,6.403,8.114,0,2.400,24.097,7.128,1.007,24.097,7.128,1.007,1.323,0.773,0.441,-8.200,82.466,-171.847,1.712,2.999,1.752,24.243,7.185,0.000,0.196
3,2.689,20.742,2.578,0.092,4.000,5.670,9.580,8.260,9.531,0,2.800,8.111,8.935,1.270,8.111,8.935,1.270,2.507,1.425,0.668,-2.850,-25.925,97.094,1.760,3.754,2.133,9.140,9.238,0.000,0.179
4,6.455,44.406,7.066,0.054,-8.000,22.631,26.834,7.723,13.735,0,3.200,24.585,10.670,1.455,24.585,10.670,1.455,3.933,1.586,0.884,51.784,-0.248,-87.789,2.479,4.447,1.794,23.510,8.505,0.000,0.196
5,0.678,5.676,1.107,0.285,2.000,15.445,16.570,10.949,11.877,0,2.800,16.072,11.393,1.422,16.072,11.393,1.422,2.081,0.522,0.346,61.883,-83.814,-4.166,3.983,6.014,1.510,15.983,11.242,0.000,0.179
6,2.353,14.446,1.562,0.208,3.000,10.900,12.708,13.539,15.152,0,3.600,11.796,14.415,1.934,11.796,14.415,1.934,2.005,1.027,0.473,-7.334,-71.252,58.053,1.952,4.235,2.170,11.144,14.566,0.000,0.261
7,5.125,31.082,5.688,0.099,1.500,20.431,21.800,14.126,20.773,0,2.400,21.032,17.714,0.815,21.032,17.714,0.815,4.316,1.106,0.573,86.574,-2.193,-97.686,3.904,7.537,1.931,20.969,16.765,0.000,0.196
8,0.166,1.803,0.460,0.533,1.000,19.649,20.138,15.445,15.983,0,1.200,19.878,15.723,0.485,19.878,15.723,0.485,0.721,0.322,0.287,-52.803,83.483,-97.388,2.238,2.511,1.122,19.747,15.690,0.000,0.130
9,1.495,12.118,3.344,0.142,2.000,16.472,18.916,15.788,20.724,0,1.200,17.692,18.107,0.502,17.692,18.107,0.502,3.462,0.740,0.266,65.515,2.929,90.011,4.678,12.995,2.778,17.401,17.401,0.000,0.147
10,0.097,1.030,0.368,0.965,1.000,19.600,19.991,16.130,16.570,0,0.800,19.807,16.372,0.382,19.807,16.372,0.382,0.606,0.271,0.256,55.972,-84.999,-145.035,2.233,2.365,1.059,19.747,16.276,0.000,0.130
11,32.330,208.502,35.660,0.013,-14.500,7.527,15.543,17.547,31.086,0,4.800,11.172,23.040,1.971,11.172,23.040,1.971,7.892,2.710,2.466,72.333,-0.120,3.670,2.912,3.200,1.099,11.975,20.040,0.000,0.277
12,1.045,6.943,1.040,0.369,2.000,14.566,15.885,19.111,20.773,0,1.200,15.250,19.855,0.662,15.250,19.855,0.662,0.926,0.841,0.519,-90.713,-2.241,113.431,1.101,1.784,1.621,15.103,19.502,0.000,0.163
