Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.394,3.406,0.979,0.444,1.000,30.011,30.940,2.835,4.155,0.000,1.200,30.452,3.545,0.471,30.452,3.545,0.471,0.873,0.624,0.324,63.952,-34.673,85.313,1.400,2.697,1.927,30.255,3.177,0.000,0.130
2,1.858,15.696,3.523,0.101,2.000,13.979,17.254,4.595,6.990,0.000,2.400,15.830,5.538,1.029,15.830,5.538,1.029,2.166,1.315,0.658,28.093,-24.210,58.665,1.647,3.293,2.000,15.201,4.839,0.000,0.130
3,0.627,5.673,1.267,0.243,2.000,19.942,20.969,6.159,7.967,0.000,2.400,20.459,6.924,1.158,20.459,6.924,1.158,1.673,0.628,0.317,66.924,-53.350,88.368,2.663,5.277,1.981,20.187,6.354,0.000,0.147
4,247.877,1763.048,271.655,0.001,-270.000,7.869,33.090,6.403,34.263,0.000,4.800,23.266,18.303,2.064,23.266,18.303,2.064,16.018,10.490,2.756,81.716,0.413,1.241,1.527,5.812,3.806,22.679,18.965,4.400,0.277
5,0.874,8.178,1.668,0.158,3.000,30.695,32.553,7.869,10.020,0.000,2.400,31.528,8.934,0.969,31.528,8.934,0.969,1.927,0.841,0.319,-53.104,44.273,-105.944,2.291,6.041,2.637,32.162,8.163,0.000,0.130
6,0.162,1.595,0.417,0.727,1.000,27.958,28.545,8.016,8.456,0.000,1.200,28.210,8.244,0.709,28.210,8.244,0.709,0.832,0.326,0.255,-6.407,-80.296,120.570,2.554,3.264,1.278,28.154,8.260,0.000,0.147
7,2.215,19.041,4.113,0.080,-0.500,31.038,33.433,10.851,14.810,0.000,2.800,32.332,13.020,1.249,32.332,13.020,1.249,2.372,1.366,0.942,88.597,-6.397,32.781,1.737,2.519,1.451,32.699,11.193,0.400,0.130
8,0.122,1.456,0.423,0.548,0.500,27.323,27.665,13.295,13.784,0.000,1.200,27.468,13.536,0.597,27.468,13.536,0.597,0.859,0.285,0.224,-57.162,86.928,73.065,3.009,3.836,1.275,27.421,13.539,0.000,0.147
9,1.924,12.279,1.654,0.226,1.000,25.759,27.274,13.295,15.006,0.000,3.200,26.602,14.315,1.177,26.602,14.315,1.177,1.865,0.857,0.630,-77.721,-68.689,134.937,2.176,2.960,1.360,26.981,14.223,0.000,0.179
10,1.979,13.938,3.085,0.164,-2.000,9.336,11.046,14.077,16.570,0.000,2.400,10.088,15.372,0.948,10.088,15.372,0.948,1.790,1.046,0.591,-66.465,-39.431,107.263,1.711,3.028,1.770,9.629,16.130,0.000,0.179
11,0.514,3.338,0.676,0.804,1.000,25.563,26.394,15.445,16.325,0.000,1.200,25.985,15.844,0.607,25.985,15.844,0.607,0.852,0.514,0.386,64.008,-78.950,69.626,1.660,2.208,1.330,25.808,15.641,0.000,0.179
12,5.101,40.835,9.699,0.043,-4.500,5.914,9.336,14.566,18.916,0.000,4.000,7.844,17.059,1.622,7.844,17.059,1.622,2.640,1.935,1.178,-73.516,-31.690,113.923,1.364,2.241,1.643,8.456,17.449,0.000,0.228
13,1.326,11.614,2.888,0.127,-2.000,8.945,10.216,17.547,20.529,0.000,1.200,9.552,18.820,0.590,9.552,18.820,0.590,1.724,0.831,0.604,81.922,8.689,-91.006,2.073,2.854,1.377,9.678,18.916,0.000,0.163
14,0.210,1.681,0.533,1.052,1.000,28.643,29.278,18.916,19.600,0.000,0.800,28.964,19.259,0.445,28.964,19.259,0.445,0.598,0.432,0.308,20.946,84.819,-122.619,1.383,1.945,1.406,28.936,19.062,0.000,0.130
15,0.358,3.212,0.563,0.438,1.000,26.345,26.883,19.014,19.844,0.000,2.000,26.643,19.417,1.265,26.643,19.417,1.265,1.158,0.451,0.258,-15.101,83.057,17.442,2.565,4.490,1.750,26.639,19.258,1.200,0.130
