Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_n_17.tif,220,165.382,0.752,10.054,254.899,3.965,1.320,0.677,79.708,0.689,0.847
