Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_n_05.tif,167,152.339,0.912,7.558,255,4.654,1.445,0.732,79.451,0.634,0.815
