Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
o_n_13.tif,53,60.422,1.140,8.165,254.835,5.941,1.601,0.750,81.173,0.574,0.773
