 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_19_FinalTH.tif,0.081,0,0,0,10.285,5.387,1.072,0.414,0.251,47.436,0.890,1.651,0.606,0.865,243,122
2,c_19_FinalTH.tif,0.242,0,0,0,10.563,5.941,2.004,0.724,0.427,50.312,0.759,1.696,0.590,0.882,252,132
3,c_19_FinalTH.tif,0.098,0,0,0,11.452,5.863,1.172,0.452,0.275,73.066,0.894,1.644,0.608,0.908,268,133
4,c_19_FinalTH.tif,0.668,0,0,0,11.642,7.715,6.149,2.466,0.345,91.311,0.222,7.152,0.140,0.626,272,147
5,c_19_FinalTH.tif,0.351,0,0,0,13.853,15.375,2.940,1.281,0.349,95.317,0.510,3.671,0.272,0.833,324,348
6,c_19_FinalTH.tif,0.090,0,0,0,14.516,17.116,1.112,0.384,0.300,86.513,0.919,1.282,0.780,0.901,339,398
7,c_19_FinalTH.tif,0.597,0,0,0,14.830,22.263,5.184,1.275,0.596,98.491,0.279,2.139,0.468,0.604,343,506
8,c_19_FinalTH.tif,2.580,0,0,0,15.148,26.692,21.058,4.421,0.743,96.554,0.073,5.950,0.168,0.462,347,551
9,c_19_FinalTH.tif,0.081,0,0,0,14.487,26.059,1.037,0.355,0.292,98.548,0.951,1.214,0.824,0.865,340,608
10,c_19_FinalTH.tif,0.297,0,0,0,14.201,27.078,2.604,1.191,0.317,86.610,0.550,3.756,0.266,0.886,334,623
11,c_19_FinalTH.tif,0.058,0,0,0,14.717,28.953,0.857,0.296,0.249,90.000,0.991,1.187,0.843,0.889,345,677
12,c_19_FinalTH.tif,0.628,0,0,0,13.780,29.954,5.593,2.210,0.362,78.915,0.252,6.109,0.164,0.637,332,678
13,c_19_FinalTH.tif,14.724,0,0,0,15.550,38.729,112.940,10.415,1.800,102.642,0.015,5.786,0.173,0.209,302,701
14,c_19_FinalTH.tif,0.499,0,0,0,11.905,31.805,3.882,1.282,0.496,71.889,0.416,2.587,0.387,0.632,278,731
15,c_19_FinalTH.tif,0.550,0,0,0,13.804,33.772,4.297,1.717,0.408,88.623,0.374,4.209,0.238,0.687,322,771
16,c_19_FinalTH.tif,0.136,0,0,0,10.110,33.419,1.398,0.547,0.316,45.001,0.872,1.731,0.578,0.888,239,780
17,c_19_FinalTH.tif,0.601,0,0,0,10.451,34.501,4.643,1.434,0.533,155.190,0.350,2.690,0.372,0.612,233,796
18,c_19_FinalTH.tif,0.136,0,0,0,15.962,34.597,2.008,0.892,0.194,71.634,0.423,4.606,0.217,0.789,377,803
19,c_19_FinalTH.tif,0.139,0,0,0,9.181,34.947,1.363,0.467,0.380,113.773,0.942,1.231,0.812,0.890,214,816
20,c_19_FinalTH.tif,0.393,0,0,0,10.488,35.199,4.151,1.930,0.259,10.329,0.286,7.454,0.134,0.741,259,822
21,c_19_FinalTH.tif,7.166,0,0,0,7.690,40.536,50.474,3.618,2.522,124.617,0.035,1.434,0.697,0.156,216,832
22,c_19_FinalTH.tif,0.185,0,0,0,13.094,35.826,1.979,0.841,0.279,119.040,0.592,3.010,0.332,0.800,304,834
23,c_19_FinalTH.tif,0.438,0,0,0,11.192,35.687,3.535,1.610,0.346,175.155,0.440,4.651,0.215,0.854,245,835
24,c_19_FinalTH.tif,0.688,0,0,0,16.369,37.085,6.365,2.392,0.366,98.657,0.213,6.536,0.153,0.547,377,840
25,c_19_FinalTH.tif,0.452,0,0,0,11.796,36.628,3.352,1.448,0.398,140.562,0.506,3.643,0.274,0.809,266,850
26,c_19_FinalTH.tif,0.347,0,0,0,15.910,36.908,3.131,1.303,0.339,105.302,0.445,3.840,0.260,0.737,369,854
27,c_19_FinalTH.tif,0.089,0,0,0,13.561,39.139,1.122,0.373,0.303,27.263,0.885,1.230,0.813,0.860,319,916
28,c_19_FinalTH.tif,0.058,0,0,0,17.078,39.083,0.857,0.282,0.261,0.000,0.991,1.079,0.927,0.889,399,916
29,c_19_FinalTH.tif,0.892,0,0,0,14.509,42.262,6.060,1.897,0.599,46.351,0.305,3.170,0.315,0.590,352,967
30,c_19_FinalTH.tif,0.284,0,0,0,12.848,42.270,2.079,0.776,0.466,100.463,0.826,1.665,0.601,0.905,300,985
31,c_19_FinalTH.tif,1.574,0.586,0,255,14.099,43.918,11.186,1.923,1.042,22.029,0.158,1.845,0.542,0.393,366,1008
32,c_19_FinalTH.tif,0.163,0,0,0,15.678,46.328,1.643,0.632,0.328,113.261,0.758,1.924,0.520,0.874,365,1082
33,c_19_FinalTH.tif,0.299,0,0,0,21.136,53.147,2.680,1.171,0.325,152.441,0.522,3.608,0.277,0.833,488,1241
34,c_19_FinalTH.tif,0.094,0,0,0,22.011,53.791,1.207,0.481,0.249,76.588,0.811,1.935,0.517,0.860,517,1259
35,c_19_FinalTH.tif,0.128,0,0,0,21.965,55.179,1.608,0.638,0.256,91.981,0.624,2.488,0.402,0.811,516,1289
36,c_19_FinalTH.tif,0.183,0,0,0,22.245,55.876,1.834,0.660,0.353,64.881,0.683,1.871,0.535,0.811,522,1305
