 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_04_FinalTH.tif,0.074,0,0,0,1.008,1.716,0.977,0.335,0.282,111.500,0.976,1.188,0.842,0.872,23,36
2,c_04_FinalTH.tif,0.512,0,0,0,3.998,3.010,3.732,1.556,0.419,61.872,0.462,3.712,0.269,0.763,99,56
3,c_04_FinalTH.tif,0.259,0,0,0,1.995,2.945,1.884,0.700,0.470,20.606,0.916,1.488,0.672,0.923,48,63
4,c_04_FinalTH.tif,0.143,0,0,0,5.031,3.130,1.388,0.457,0.398,22.731,0.933,1.150,0.869,0.893,116,69
5,c_04_FinalTH.tif,1.098,0,0,0,5.262,4.078,8.265,1.494,0.936,95.669,0.202,1.596,0.627,0.462,130,76
6,c_04_FinalTH.tif,0.686,0,0,0,6.913,3.953,4.838,2.076,0.421,18.839,0.368,4.937,0.203,0.762,173,83
7,c_04_FinalTH.tif,1.728,0,0,0,3.004,5.391,11.425,2.766,0.795,83.670,0.166,3.477,0.288,0.445,74,89
8,c_04_FinalTH.tif,0.105,0,0,0,4.398,4.320,1.338,0.564,0.237,39.416,0.737,2.383,0.420,0.859,105,97
9,c_04_FinalTH.tif,0.098,0,0,0,1.846,4.428,1.122,0.372,0.334,14.665,0.975,1.113,0.898,0.885,42,100
10,c_04_FinalTH.tif,3.597,0,0,0,6.386,6.677,25.569,3.032,1.511,53.034,0.069,2.007,0.498,0.177,173,102
11,c_04_FinalTH.tif,0.262,0,0,0,1.799,4.926,2.079,0.829,0.403,164.579,0.763,2.057,0.486,0.898,36,110
12,c_04_FinalTH.tif,0.760,0,0,0,8.620,5.779,5.274,2.363,0.409,163.881,0.343,5.770,0.173,0.709,181,124
13,c_04_FinalTH.tif,0.183,0,0,0,10.783,5.437,1.923,0.791,0.294,176.513,0.621,2.686,0.372,0.842,246,124
14,c_04_FinalTH.tif,0.291,0,0,0,2.424,5.887,3.021,1.131,0.328,120.969,0.401,3.446,0.290,0.697,47,127
15,c_04_FinalTH.tif,1.435,0,0,0,9.746,6.800,10.931,2.142,0.853,19.991,0.151,2.511,0.398,0.488,251,139
16,c_04_FinalTH.tif,0.365,0,0,0,12.327,6.146,3.506,1.412,0.330,4.224,0.374,4.283,0.233,0.718,279,140
17,c_04_FinalTH.tif,0.157,0,0,0,15.284,6.281,1.498,0.560,0.358,3.422,0.882,1.564,0.639,0.897,357,143
18,c_04_FinalTH.tif,0.069,0,0,0,4.143,6.556,0.952,0.312,0.280,72.447,0.953,1.115,0.896,0.844,97,150
19,c_04_FinalTH.tif,0.251,0,0,0,12.437,6.691,2.019,0.800,0.400,1.697,0.776,2.000,0.500,0.906,291,152
