 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_35_FinalTH.tif,0.181,0,0,0,17.397,4.062,1.533,0.497,0.463,0.000,0.967,1.073,0.932,0.909,407,90
2,c_35_FinalTH.tif,0.072,0,0,0,11.745,4.319,0.977,0.314,0.293,32.814,0.953,1.072,0.933,0.870,275,98
3,c_35_FinalTH.tif,0.391,0,0,0,6.280,4.653,3.290,1.365,0.364,169.980,0.454,3.746,0.267,0.765,138,104
4,c_35_FinalTH.tif,0.545,0,0,0,15.502,5.224,4.072,1.542,0.450,81.034,0.413,3.430,0.292,0.684,369,104
5,c_35_FinalTH.tif,0.532,0,0,0,17.976,4.735,3.510,1.536,0.441,178.193,0.542,3.483,0.287,0.865,412,106
6,c_35_FinalTH.tif,0.094,0,0,0,7.335,4.989,1.147,0.375,0.320,29.044,0.898,1.171,0.854,0.867,171,113
7,c_35_FinalTH.tif,0.630,0,0,0,7.792,5.486,5.054,1.364,0.588,9.380,0.310,2.322,0.431,0.556,191,116
8,c_35_FinalTH.tif,0.110,0,0,0,19.180,5.083,1.537,0.712,0.197,174.718,0.587,3.607,0.277,0.878,445,117
9,c_35_FinalTH.tif,0.233,0,0,0,17.040,5.274,2.259,0.879,0.338,170.677,0.575,2.600,0.385,0.806,395,119
10,c_35_FinalTH.tif,0.765,0,0,0,17.175,5.688,6.692,1.841,0.529,176.041,0.215,3.477,0.288,0.468,375,122
11,c_35_FinalTH.tif,0.213,0,0,0,20.574,5.503,2.220,0.846,0.321,161.930,0.545,2.633,0.380,0.749,478,124
12,c_35_FinalTH.tif,3.407,0,0,0,10.387,6.986,23.933,4.090,1.061,34.594,0.075,3.857,0.259,0.301,320,125
13,c_35_FinalTH.tif,0.132,0,0,0,19.401,5.586,1.463,0.616,0.273,170.516,0.776,2.259,0.443,0.896,450,128
14,c_35_FinalTH.tif,0.212,0,0,0,6.271,5.960,1.823,0.718,0.375,30.075,0.800,1.914,0.523,0.900,150,134
15,c_35_FinalTH.tif,0.054,0,0,0,9.003,5.910,0.832,0.275,0.251,34.367,0.986,1.093,0.915,0.870,210,136
16,c_35_FinalTH.tif,0.447,0,0,0,19.937,6.125,4.348,1.355,0.420,175.858,0.297,3.226,0.310,0.608,461,138
17,c_35_FinalTH.tif,0.085,0,0,0,14.839,6.118,1.122,0.466,0.232,157.931,0.848,2.005,0.499,0.870,345,140
18,c_35_FinalTH.tif,0.154,0,0,0,12.443,6.293,1.473,0.533,0.367,75.013,0.891,1.452,0.689,0.904,293,141
