 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,c_40_FinalTH.tif,0.060,0,0,0,23.926,1.553,0.892,0.295,0.258,45.001,0.943,1.142,0.875,0.846,562,33
2,c_40_FinalTH.tif,0.588,0,0,0,22.935,2.556,5.580,2.450,0.306,23.972,0.237,8.018,0.125,0.707,563,45
3,c_40_FinalTH.tif,0.988,0,0,0,22.266,3.579,7.047,2.875,0.438,15.931,0.250,6.570,0.152,0.662,554,69
4,c_40_FinalTH.tif,0.145,0,0,0,14.507,3.404,1.377,0.442,0.417,19.980,0.959,1.060,0.944,0.914,340,75
5,c_40_FinalTH.tif,0.787,0,0,0,19.785,3.753,6.170,2.169,0.462,8.116,0.260,4.693,0.213,0.567,488,77
6,c_40_FinalTH.tif,1.149,0,0,0,13.241,4.268,10.025,4.716,0.310,14.958,0.144,15.202,0.066,0.725,357,85
7,c_40_FinalTH.tif,0.277,0,0,0,22.902,4.275,2.660,1.125,0.313,11.576,0.492,3.591,0.278,0.765,541,95
8,c_40_FinalTH.tif,0.333,0,0,0,21.531,4.481,3.066,1.371,0.309,30.863,0.445,4.435,0.225,0.791,517,97
9,c_40_FinalTH.tif,0.888,0,0,0,14.955,4.706,6.246,2.093,0.540,21.447,0.286,3.874,0.258,0.545,359,99
10,c_40_FinalTH.tif,0.085,0,0,0,17.417,4.343,1.172,0.483,0.224,12.288,0.778,2.153,0.464,0.870,411,99
11,c_40_FinalTH.tif,0.532,0,0,0,20.065,4.746,3.873,1.733,0.391,34.928,0.446,4.437,0.225,0.750,481,99
12,c_40_FinalTH.tif,0.161,0,0,0,24.011,4.704,1.689,0.682,0.301,145.447,0.710,2.270,0.440,0.844,558,105
13,c_40_FinalTH.tif,0.089,0,0,0,16.668,4.790,1.072,0.412,0.274,126.219,0.969,1.502,0.666,0.883,389,108
14,c_40_FinalTH.tif,0.364,0,0,0,21.495,5.088,4.081,1.834,0.252,11.008,0.274,7.263,0.138,0.694,516,113
15,c_40_FinalTH.tif,0.530,0,0,0,10.733,5.791,4.840,1.541,0.438,141.953,0.284,3.520,0.284,0.505,241,119
16,c_40_FinalTH.tif,0.284,0,0,0,18.130,5.476,2.819,1.267,0.286,13.204,0.449,4.436,0.225,0.749,433,123
17,c_40_FinalTH.tif,0.308,0,0,0,20.061,5.723,3.261,0.839,0.467,177.529,0.363,1.797,0.557,0.624,466,124
18,c_40_FinalTH.tif,0.438,0,0,0,12.160,6.225,4.172,1.221,0.457,118.689,0.316,2.672,0.374,0.537,282,128
19,c_40_FinalTH.tif,0.888,0,0,0,10.474,6.570,7.605,2.596,0.436,145.819,0.193,5.959,0.168,0.499,214,135
20,c_40_FinalTH.tif,0.246,0,0,0,14.499,6.398,2.581,1.093,0.287,33.899,0.464,3.816,0.262,0.812,351,141
21,c_40_FinalTH.tif,0.313,0,0,0,18.586,6.189,3.170,1.410,0.283,169.912,0.391,4.989,0.200,0.716,423,141
22,c_40_FinalTH.tif,2.401,0,0,0,16.800,7.115,18.468,2.535,1.206,147.895,0.088,2.102,0.476,0.454,371,142
23,c_40_FinalTH.tif,0.094,0,0,0,8.590,6.244,1.207,0.477,0.251,2.256,0.811,1.898,0.527,0.889,199,144
24,c_40_FinalTH.tif,0.056,0,0,0,19.734,6.242,0.832,0.335,0.213,177.376,1.000,1.572,0.636,0.899,462,144
25,c_40_FinalTH.tif,1.333,0,0,0,12.508,7.625,9.059,2.992,0.567,32.530,0.204,5.273,0.190,0.505,320,154
26,c_40_FinalTH.tif,0.147,0,0,0,9.696,6.799,1.473,0.569,0.328,6.004,0.849,1.732,0.577,0.890,226,156
27,c_40_FinalTH.tif,0.349,0,0,0,8.492,7.469,3.711,1.284,0.346,99.960,0.319,3.706,0.270,0.612,197,158
